sample_id,T_now_C,RH_now_pct,CO2_now_ppm,T_forecast_30min_C,PMV_forecast,comfort_class_now,comfort_class_forecast
1748,22.21,53.0,973.0,23.21,0.158,2,3
1749,21.25,52.0,578.0,21.78,-0.09,2,3
1750,24.11,53.8,649.0,23.41,0.143,2,2
1751,19.03,68.2,404.0,17.97,-0.183,2,3
1752,27.28,45.6,1171.0,26.3,0.415,3,0
1753,27.41,58.4,654.0,27.55,0.623,2,2
1754,25.66,57.4,1164.0,25.24,0.371,2,0
1755,26.74,39.7,490.0,27.54,0.664,2,2
1756,21.69,43.6,1020.0,20.54,-0.065,0,3
1757,24.87,65.6,859.0,24.61,0.278,2,2
1758,22.3,51.3,820.0,22.42,-0.108,2,2
1759,22.98,61.8,607.0,23.19,0.07,2,2
1760,22.87,43.6,561.0,23.02,0.062,2,2
1761,21.39,54.8,1042.0,21.67,-0.076,4,2
1762,21.24,31.2,738.0,21.01,-0.104,2,1
1763,22.41,47.7,776.0,22.0,0.035,2,0
1764,19.04,54.8,793.0,18.96,-0.317,2,3
1765,19.48,42.0,1019.0,20.1,-0.264,2,3
1766,19.77,66.1,576.0,19.15,-0.321,2,2
1767,19.07,38.3,696.0,17.64,-0.478,2,2
1768,20.94,69.0,583.0,21.43,-0.061,2,2
1769,24.08,45.1,1021.0,23.19,0.067,3,2
1770,26.98,46.5,1158.0,27.69,0.678,1,0
1771,22.38,59.6,406.0,21.42,-0.102,3,0
1772,27.72,49.0,1101.0,28.1,0.628,2,2
1773,26.81,31.9,1099.0,25.77,0.46,2,3
1774,22.12,54.5,1051.0,22.23,0.099,2,2
1775,25.38,59.2,973.0,24.61,0.292,2,2
1776,25.78,58.8,909.0,25.84,0.352,2,2
1777,27.67,33.4,845.0,27.89,0.648,2,3
1778,20.18,43.5,838.0,19.14,-0.233,2,3
1779,27.66,44.8,954.0,27.33,0.476,1,2
1780,19.2,64.7,756.0,17.47,-0.561,2,2
1781,18.16,39.3,416.0,17.56,-0.384,3,2
1782,24.89,59.4,1127.0,25.94,0.326,2,2
1783,19.41,48.2,938.0,20.35,-0.366,3,2
1784,23.74,55.0,1044.0,23.29,0.211,2,2
1785,24.19,35.1,496.0,24.02,0.26,2,2
1786,20.33,64.5,623.0,19.78,-0.167,3,2
1787,22.2,66.4,930.0,22.54,0.16,0,2
1788,20.18,31.8,779.0,20.61,-0.185,2,4
1789,20.54,52.3,722.0,20.27,-0.112,3,2
1790,19.42,59.9,736.0,17.88,-0.418,2,2
1791,22.33,61.1,658.0,22.34,-0.012,1,0
1792,24.89,47.4,731.0,24.69,0.254,2,3
1793,22.21,51.8,554.0,21.07,-0.118,2,2
1794,23.15,47.7,415.0,22.49,-0.058,2,2
1795,18.11,39.4,843.0,18.04,-0.581,3,2
1796,24.33,40.0,944.0,23.86,0.266,2,1
1797,25.9,48.6,1066.0,25.81,0.33,4,1
1798,27.17,67.3,540.0,26.47,0.523,2,1
1799,27.86,64.7,1080.0,27.59,0.427,2,4
1800,26.35,69.9,829.0,25.71,0.373,2,3
1801,20.74,67.1,624.0,19.84,-0.254,2,2
1802,20.61,53.6,626.0,21.93,-0.072,2,2
1803,21.19,53.9,981.0,21.54,-0.13,2,2
1804,22.44,65.6,830.0,22.64,-0.154,2,2
1805,21.93,41.4,1166.0,23.73,0.207,2,1
1806,27.52,50.3,1032.0,27.72,0.569,2,2
1807,20.96,62.3,1030.0,20.89,-0.055,2,0
1808,19.72,52.0,1031.0,19.9,-0.489,2,2
1809,23.34,58.9,720.0,22.78,0.005,2,1
1810,20.26,53.9,1055.0,19.7,-0.385,0,2
1811,21.07,59.4,681.0,21.76,-0.144,2,4
1812,20.08,54.1,1060.0,20.42,-0.251,1,2
1813,22.77,44.6,451.0,23.76,0.106,2,2
1814,21.77,68.5,1051.0,22.68,-0.01,3,2
1815,26.69,55.9,741.0,26.83,0.422,2,2
1816,27.17,44.2,925.0,26.3,0.438,3,2
1817,23.24,31.0,902.0,23.61,0.168,3,2
1818,26.54,38.1,420.0,26.93,0.34,1,2
1819,18.32,52.1,604.0,19.11,-0.153,2,2
1820,26.46,34.1,1118.0,25.94,0.29,2,2
1821,20.31,44.1,811.0,18.2,-0.461,2,2
1822,27.77,57.3,443.0,27.68,0.574,1,3
1823,21.09,44.4,689.0,20.26,-0.136,3,2
1824,22.74,37.5,1132.0,22.83,0.107,2,1
1825,21.2,60.2,867.0,21.75,-0.033,2,1
1826,24.62,44.3,411.0,25.5,0.333,2,2
1827,27.08,35.4,428.0,27.46,0.66,2,3
1828,23.19,47.2,1017.0,24.53,0.18,2,2
1829,18.33,33.6,460.0,17.43,-0.338,2,1
1830,26.72,43.1,673.0,26.94,0.409,1,2
1831,21.04,34.2,974.0,21.3,-0.146,1,2
1832,25.93,45.5,547.0,26.53,0.633,2,2
1833,26.14,57.0,1088.0,27.14,0.5,2,2
1834,23.96,61.2,946.0,23.47,0.31,2,2
1835,19.48,35.6,697.0,19.93,-0.119,2,1
1836,18.5,30.5,1119.0,19.04,-0.08,1,2
1837,26.35,69.1,1122.0,27.28,0.519,3,2
1838,18.68,63.4,910.0,18.64,-0.399,2,2
1839,20.67,48.3,873.0,21.39,0.043,1,2
1840,18.86,62.5,571.0,20.58,-0.194,2,0
1841,25.01,65.2,625.0,24.47,0.169,2,2
1842,19.36,30.2,1074.0,19.24,-0.244,0,2
1843,18.84,36.1,706.0,19.8,-0.413,2,2
1844,22.93,69.0,715.0,23.21,0.087,3,1
1845,26.88,58.5,1125.0,25.47,0.266,1,3
1846,18.85,69.5,559.0,18.18,-0.182,3,2
1847,21.5,44.1,825.0,22.41,-0.173,3,4
1848,19.78,49.6,909.0,20.18,-0.154,2,1
1849,26.26,33.9,1069.0,26.82,0.589,1,2
1850,26.19,61.3,1147.0,27.05,0.515,4,2
1851,20.77,65.3,1114.0,20.2,-0.223,3,2
1852,24.0,69.5,1071.0,24.05,0.246,1,2
1853,24.04,66.7,513.0,24.62,0.271,3,2
1854,19.35,52.6,1187.0,19.59,-0.325,2,3
1855,26.7,36.8,797.0,26.79,0.357,2,2
1856,27.74,64.6,875.0,28.1,0.544,1,3
1857,22.83,68.1,872.0,23.59,0.101,2,3
1858,25.95,66.9,647.0,25.94,0.312,3,2
1859,24.87,51.2,783.0,24.51,0.473,2,1
1860,18.27,48.5,865.0,18.38,-0.619,2,2
1861,19.31,34.2,792.0,19.23,-0.214,1,3
1862,20.4,40.0,1135.0,20.37,-0.079,1,2
1863,25.67,67.9,977.0,26.45,0.486,1,3
1864,19.38,62.2,1013.0,19.81,-0.165,2,3
1865,24.09,49.4,509.0,23.85,0.371,2,2
1866,21.65,39.6,948.0,23.11,0.085,2,2
1867,19.11,37.7,516.0,19.02,-0.29,0,3
1868,19.27,59.2,1038.0,20.08,-0.196,1,2
1869,18.59,32.2,633.0,17.02,-0.676,2,2
1870,26.29,52.4,744.0,26.01,0.325,3,4
1871,23.07,63.2,1050.0,23.01,0.089,2,3
1872,27.88,57.4,970.0,27.31,0.443,1,2
1873,27.99,69.3,962.0,27.82,0.704,2,2
1874,26.55,62.2,591.0,26.45,0.564,2,2
1875,21.49,47.4,548.0,21.78,0.008,1,3
1876,20.56,53.1,981.0,20.71,-0.059,2,2
1877,19.08,62.6,737.0,18.7,-0.423,2,2
1878,25.81,51.3,994.0,25.97,0.238,2,2
1879,21.83,55.9,648.0,20.79,0.072,2,2
1880,21.17,30.2,516.0,22.33,0.003,1,2
1881,26.78,51.8,688.0,28.68,0.778,2,2
1882,21.26,66.9,683.0,19.84,-0.158,2,2
1883,27.93,53.4,785.0,28.14,0.748,2,1
1884,26.05,69.3,661.0,24.19,0.233,2,2
1885,25.67,36.1,602.0,25.09,0.206,2,4
1886,22.7,45.9,692.0,22.94,-0.004,2,1
1887,23.11,32.8,1189.0,23.95,0.232,2,0
1888,25.04,63.2,577.0,25.7,0.32,2,3
1889,27.72,42.6,992.0,28.47,0.633,2,1
1890,24.27,63.1,450.0,23.35,0.154,4,2
1891,22.49,63.6,937.0,22.58,-0.011,2,1
1892,27.45,55.9,962.0,27.22,0.527,2,2
1893,27.4,35.4,986.0,26.55,0.329,1,2
1894,24.25,32.5,1077.0,24.78,0.374,1,2
1895,18.45,69.3,633.0,19.89,-0.3,2,2
1896,18.17,48.6,599.0,18.63,-0.43,2,2
1897,27.88,43.3,1000.0,26.58,0.411,2,3
1898,25.14,53.9,737.0,24.24,0.163,1,1
1899,26.38,54.9,430.0,25.89,0.287,3,2
1900,21.79,47.7,1029.0,20.6,0.042,2,4
1901,21.73,39.5,830.0,21.89,-0.058,2,2
1902,21.9,58.1,622.0,21.93,-0.061,2,1
1903,26.55,56.6,409.0,26.57,0.351,2,3
1904,27.86,51.0,797.0,28.13,0.697,2,2
1905,24.0,30.9,411.0,24.0,0.162,2,2
1906,23.27,61.2,518.0,23.2,0.144,3,2
1907,20.76,58.4,535.0,19.12,-0.345,0,2
1908,19.55,53.3,1156.0,19.1,0.008,2,2
1909,27.68,66.9,1123.0,28.73,0.739,2,2
1910,24.63,64.0,652.0,24.4,0.05,2,3
1911,23.22,54.1,777.0,22.96,0.176,1,3
1912,19.14,30.7,698.0,18.92,-0.338,1,2
1913,26.1,35.2,634.0,25.72,0.421,1,2
1914,24.89,67.5,479.0,25.63,0.534,2,2
1915,26.91,61.1,745.0,26.08,0.301,2,2
1916,27.28,40.3,691.0,26.34,0.592,4,3
1917,24.2,46.6,533.0,24.66,0.217,2,2
1918,20.6,57.1,954.0,21.22,-0.209,3,2
1919,24.68,52.0,537.0,23.83,0.197,2,1
1920,22.86,53.2,1106.0,20.95,-0.111,3,2
1921,21.21,69.5,651.0,22.28,0.097,2,2
1922,27.29,67.7,1020.0,27.61,0.59,1,2
1923,25.32,49.9,806.0,24.98,0.363,2,2
1924,23.5,62.0,767.0,22.67,0.33,2,3
1925,27.01,58.8,779.0,24.96,0.107,2,2
1926,20.99,45.1,1012.0,22.6,-0.02,1,4
1927,27.77,64.8,407.0,27.23,0.493,3,2
1928,24.81,30.5,1154.0,24.69,0.217,3,2
1929,23.13,61.5,887.0,23.59,0.163,2,2
1930,23.18,37.2,1147.0,21.74,-0.057,2,2
1931,21.05,37.9,1117.0,21.78,0.005,2,2
1932,21.11,40.2,743.0,21.16,-0.191,1,2
1933,19.78,54.3,1152.0,18.88,-0.249,2,3
1934,22.33,63.3,842.0,23.51,0.108,2,2
1935,18.28,63.8,627.0,18.86,-0.071,2,3
1936,18.69,40.7,1009.0,19.17,-0.404,3,2
1937,22.88,46.6,527.0,22.69,-0.045,2,2
1938,20.65,51.0,716.0,20.86,-0.051,2,3
1939,23.54,39.7,890.0,22.11,-0.106,2,2
1940,20.81,38.7,549.0,21.97,-0.119,3,4
1941,27.76,52.8,904.0,28.18,0.613,3,1
1942,25.14,49.1,584.0,26.27,0.494,2,2
1943,20.68,45.4,1077.0,20.38,0.056,2,3
1944,20.97,66.6,954.0,21.52,0.019,2,2
1945,21.94,60.1,450.0,21.26,-0.099,2,2
1946,22.95,68.9,689.0,22.11,0.151,2,3
1947,18.34,59.0,1185.0,18.2,-0.28,2,2
1948,19.17,36.2,1117.0,20.09,-0.032,3,4
1949,19.8,60.7,1124.0,21.12,-0.155,2,2
1950,26.08,31.4,933.0,27.16,0.503,3,1
1951,18.48,38.4,638.0,19.67,-0.256,2,1
1952,26.5,51.9,472.0,27.34,0.578,2,2
1953,27.29,67.8,426.0,27.35,0.547,2,2
1954,22.58,62.0,843.0,23.25,0.259,4,2
1955,21.89,48.4,575.0,23.78,0.219,2,2
1956,24.37,46.4,613.0,24.07,0.288,2,2
1957,19.74,38.8,1121.0,21.94,-0.085,2,2
1958,24.14,37.5,426.0,23.04,-0.119,2,2
1959,25.88,65.1,920.0,26.41,0.438,2,2
1960,20.33,45.7,494.0,19.2,-0.385,1,2
1961,24.14,36.7,676.0,23.35,0.087,2,4
1962,22.67,50.2,438.0,23.31,0.213,4,2
1963,25.24,37.7,575.0,25.1,0.126,2,1
1964,21.81,38.5,635.0,22.4,-0.093,1,1
1965,27.16,67.9,925.0,26.92,0.555,3,4
1966,19.75,33.8,1151.0,18.58,-0.394,2,3
1967,19.94,35.2,797.0,20.18,-0.224,3,2
1968,21.26,31.9,482.0,20.3,-0.329,3,2
1969,19.18,49.3,1130.0,19.02,-0.337,2,0
1970,26.16,47.0,427.0,27.26,0.529,0,2
1971,26.75,42.6,713.0,27.51,0.473,2,3
1972,24.99,52.3,464.0,24.5,0.304,2,2
1973,21.67,30.5,602.0,21.3,-0.201,1,2
1974,22.13,44.1,1048.0,21.3,-0.088,1,3
1975,27.61,36.7,986.0,26.59,0.502,2,2
1976,26.55,55.8,850.0,25.84,0.359,2,2
1977,21.48,63.9,951.0,22.14,-0.149,2,4
1978,21.24,57.1,1042.0,20.42,-0.089,2,4
1979,27.65,64.5,837.0,27.75,0.672,4,2
1980,23.44,31.1,707.0,23.39,0.255,3,3
1981,19.6,67.0,1165.0,19.19,-0.356,2,3
1982,23.69,33.2,1128.0,25.15,0.155,2,1
1983,21.75,65.7,778.0,21.83,-0.119,4,2
1984,20.99,36.2,472.0,20.27,-0.357,2,3
1985,25.05,42.8,1195.0,25.06,0.217,3,1
1986,21.34,33.5,795.0,20.65,-0.008,2,3
1987,18.36,55.8,406.0,18.93,-0.504,0,3
1988,27.09,32.2,856.0,27.06,0.494,1,2
1989,20.27,61.5,954.0,22.63,0.228,4,2
1990,23.45,69.5,676.0,23.32,0.122,2,2
1991,27.26,69.2,553.0,28.4,0.425,2,2
1992,24.13,69.6,837.0,26.57,0.32,2,2
1993,27.96,47.7,682.0,28.36,0.619,2,3
1994,24.22,69.9,1036.0,25.14,0.357,2,2
1995,25.67,49.4,783.0,25.95,0.343,2,4
1996,27.16,67.8,816.0,25.8,0.326,2,2
1997,22.83,62.2,830.0,23.06,0.11,3,2
1998,21.95,60.6,990.0,23.43,0.193,2,2
1999,25.63,47.5,1109.0,24.9,0.246,1,2
2000,22.35,53.9,1121.0,22.39,-0.024,1,3
2001,22.52,36.1,792.0,22.29,0.256,2,0
2002,18.94,35.8,458.0,19.0,-0.378,0,3
2003,19.05,52.2,988.0,21.55,-0.264,2,0
2004,22.45,39.6,693.0,22.75,0.182,4,2
2005,20.64,55.1,981.0,22.39,0.093,2,4
2006,26.17,48.5,1003.0,27.68,0.58,4,3
2007,24.57,46.0,1074.0,25.36,0.472,0,2
2008,25.54,61.3,988.0,25.71,0.285,0,1
2009,20.78,64.3,612.0,20.87,-0.048,2,2
2010,23.83,64.3,908.0,22.2,-0.023,3,2
2011,24.34,35.9,507.0,24.01,0.195,2,3
2012,27.2,47.4,566.0,27.44,0.455,1,2
2013,21.71,42.7,671.0,21.67,-0.013,2,1
2014,21.32,48.9,929.0,21.24,0.047,3,2
2015,25.23,68.0,671.0,25.16,0.465,2,2
2016,23.69,55.8,851.0,23.44,0.217,2,2
2017,26.5,43.2,458.0,27.21,0.615,4,2
2018,19.49,48.9,803.0,20.75,-0.089,3,2
2019,20.17,45.4,670.0,21.04,0.012,1,2
2020,25.44,51.3,1001.0,25.81,0.33,0,2
2021,21.49,34.0,602.0,20.95,-0.058,1,2
2022,22.89,54.0,817.0,22.76,0.068,3,1
2023,22.05,52.3,1155.0,22.21,-0.064,2,1
2024,20.33,36.1,829.0,20.74,-0.209,2,4
2025,23.75,68.8,882.0,22.99,0.095,2,2
2026,22.14,47.8,878.0,22.98,0.138,2,0
2027,20.32,51.2,471.0,19.14,-0.47,4,3
2028,23.11,55.9,727.0,23.05,0.089,2,2
2029,20.23,66.8,999.0,19.81,-0.294,2,3
2030,25.11,47.3,604.0,24.39,0.386,1,3
2031,20.68,33.8,968.0,20.26,-0.341,3,3
2032,22.78,38.8,856.0,22.87,0.125,4,2
2033,23.02,37.7,1090.0,24.23,0.196,1,3
2034,19.24,35.4,482.0,20.81,-0.115,2,3
2035,18.33,48.7,1186.0,18.91,-0.452,2,2
2036,21.51,54.1,469.0,21.94,0.148,2,2
2037,20.82,34.6,704.0,21.03,-0.091,2,3
2038,27.23,35.5,739.0,27.39,0.309,2,2
2039,23.35,51.3,710.0,21.31,0.038,4,3
2040,21.94,37.0,828.0,21.78,-0.022,2,2
2041,20.43,56.7,471.0,22.11,0.156,2,2
2042,24.28,47.2,1169.0,24.32,0.368,2,2
2043,25.34,58.9,516.0,24.81,0.33,2,1
2044,18.57,39.7,990.0,18.17,-0.162,3,1
2045,21.08,45.4,1056.0,21.82,-0.043,1,2
2046,25.8,63.0,888.0,24.73,0.103,2,4
2047,21.94,67.1,622.0,23.63,-0.017,1,2
2048,27.22,38.7,998.0,27.47,0.506,2,3
2049,22.28,39.7,971.0,22.85,0.056,3,2
2050,25.58,67.5,729.0,25.91,0.528,2,1
2051,27.9,56.1,688.0,28.14,0.622,2,2
2052,27.88,34.4,750.0,27.91,0.526,3,2
2053,22.08,34.9,439.0,21.78,-0.207,2,2
2054,27.09,41.7,956.0,26.98,0.436,1,3
2055,25.29,39.2,1056.0,25.55,0.186,3,2
2056,23.08,59.1,445.0,24.33,0.32,2,2
2057,18.24,63.3,1192.0,18.83,-0.399,2,2
2058,27.44,52.0,946.0,29.48,0.791,2,3
2059,25.26,61.8,517.0,26.32,0.423,2,1
2060,18.55,69.6,902.0,18.2,-0.383,2,2
2061,24.11,41.0,547.0,24.64,0.333,2,3
2062,21.64,69.8,898.0,22.53,0.192,2,1
2063,18.2,33.4,910.0,16.97,-0.507,1,4
2064,26.51,37.3,1181.0,26.23,0.41,2,2
2065,19.33,52.2,521.0,18.78,-0.323,2,3
2066,18.37,61.7,746.0,19.41,-0.56,0,2
2067,25.57,50.2,523.0,27.07,0.364,2,2
2068,25.21,67.4,672.0,23.54,0.167,2,3
2069,26.63,30.5,770.0,27.66,0.554,2,2
2070,24.46,66.4,1115.0,25.67,0.407,2,2
2071,24.45,55.3,459.0,25.5,0.352,2,2
2072,26.14,42.9,1114.0,27.7,0.435,2,2
2073,27.34,33.3,850.0,28.79,0.802,2,2
2074,20.44,69.1,556.0,18.85,-0.379,2,2
2075,23.24,57.9,827.0,22.78,0.173,2,2
2076,19.82,30.8,770.0,19.93,-0.242,2,2
2077,22.65,50.9,862.0,24.85,0.393,2,2
2078,20.89,45.2,999.0,20.82,-0.029,3,2
2079,18.35,43.9,851.0,17.11,-0.411,2,3
2080,19.91,58.8,1060.0,19.83,-0.284,2,1
2081,19.74,49.5,704.0,19.81,-0.102,1,3
2082,27.55,61.5,566.0,27.16,0.415,1,2
2083,26.41,38.8,834.0,26.27,0.217,2,2
2084,26.64,31.3,753.0,26.71,0.462,2,2
2085,26.29,60.7,450.0,25.62,0.406,2,2
2086,23.38,42.7,1198.0,23.48,0.227,1,1
2087,24.14,37.2,1196.0,23.7,0.285,3,2
2088,26.06,51.9,601.0,24.98,0.266,2,4
2089,26.66,50.0,824.0,26.85,0.48,2,3
2090,23.44,60.4,435.0,23.83,0.098,3,2
2091,24.14,53.7,654.0,24.15,0.238,0,2
2092,18.79,56.4,575.0,18.81,-0.317,3,3
2093,21.22,57.5,1168.0,21.51,0.106,2,2
2094,25.33,52.8,688.0,24.55,0.298,2,2
2095,22.08,64.9,993.0,21.15,0.216,2,2
2096,21.38,42.4,771.0,21.06,-0.021,2,3
2097,26.33,34.4,568.0,28.5,0.671,2,2
2098,23.44,54.8,1174.0,23.01,0.194,2,2
2099,21.61,33.2,678.0,21.34,-0.062,2,4
2100,22.75,49.2,541.0,23.0,-0.149,4,0
2101,18.34,52.7,539.0,17.35,-0.635,3,2
2102,23.93,44.3,471.0,23.24,0.344,3,1
2103,20.18,41.4,1163.0,18.9,-0.424,3,1
2104,24.53,54.6,552.0,25.33,0.367,2,2
2105,26.33,58.3,846.0,27.1,0.427,2,3
2106,24.34,69.6,626.0,26.31,0.509,1,2
2107,24.44,69.5,865.0,24.78,0.246,2,4
2108,18.69,34.5,443.0,18.72,-0.388,2,2
2109,26.31,67.7,877.0,26.82,0.465,4,2
2110,23.46,47.6,1091.0,24.51,0.281,2,2
2111,20.28,62.9,481.0,19.1,-0.26,1,2
2112,18.54,68.3,790.0,18.23,-0.488,2,3
2113,22.47,44.9,403.0,22.08,-0.146,2,3
2114,25.33,62.3,728.0,25.81,0.531,2,2
2115,27.7,63.7,567.0,26.29,0.523,2,1
2116,22.2,59.9,645.0,20.99,-0.169,2,1
2117,18.78,39.6,448.0,17.87,-0.279,1,1
2118,24.85,55.8,995.0,24.68,0.28,3,2
2119,20.16,64.4,539.0,19.82,-0.161,2,2
2120,23.8,49.4,807.0,24.91,0.108,0,3
2121,25.94,34.3,1149.0,25.56,0.286,1,1
2122,21.09,40.8,829.0,21.89,-0.179,3,2
2123,26.76,42.8,591.0,26.91,0.571,2,1
2124,18.37,53.7,663.0,18.1,-0.406,1,1
2125,26.94,32.7,436.0,26.9,0.553,3,1
2126,27.65,39.6,977.0,26.94,0.645,4,3
2127,21.45,63.0,905.0,21.4,-0.057,2,3
2128,19.99,48.9,607.0,19.91,-0.13,2,1
2129,18.55,63.7,748.0,18.95,-0.272,2,3
2130,20.9,58.8,968.0,19.95,-0.261,1,2
2131,23.15,54.1,794.0,20.93,-0.104,1,2
2132,23.72,67.6,947.0,24.21,0.3,2,2
2133,20.84,41.9,1095.0,20.92,-0.194,3,2
2134,24.32,60.4,1163.0,24.7,0.385,2,2
2135,27.96,53.4,519.0,28.07,0.599,2,2
2136,26.5,34.7,981.0,25.46,0.428,2,1
2137,26.03,41.2,488.0,27.06,0.368,2,2
2138,19.52,30.9,432.0,19.94,-0.102,3,2
2139,26.98,42.9,1053.0,27.39,0.621,4,1
2140,20.48,50.7,1164.0,18.91,-0.36,3,2
2141,22.24,37.3,437.0,23.59,0.097,2,3
2142,20.35,34.6,669.0,18.84,-0.239,2,2
2143,25.53,50.8,664.0,25.9,0.534,3,2
2144,24.46,60.6,739.0,23.5,0.1,2,4
2145,19.33,30.3,699.0,17.83,-0.537,3,2
2146,20.18,61.9,441.0,20.38,-0.19,1,2
2147,27.49,67.1,825.0,27.28,0.452,0,0
2148,23.67,67.2,1077.0,24.18,0.127,2,2
2149,24.49,32.0,857.0,24.35,0.208,2,2
2150,22.48,60.5,671.0,21.3,0.098,3,2
2151,25.83,37.6,765.0,25.34,0.35,2,2
2152,22.62,67.4,555.0,21.6,0.104,3,3
2153,26.74,48.7,614.0,26.07,0.261,2,2
2154,26.39,53.5,599.0,26.94,0.64,3,2
2155,25.06,49.6,761.0,25.21,0.334,2,2
2156,21.29,42.4,757.0,21.89,-0.049,1,2
2157,24.18,55.0,851.0,23.13,0.15,1,2
2158,20.58,31.5,925.0,19.13,-0.103,2,3
2159,19.38,63.5,1114.0,19.08,-0.289,3,2
2160,26.7,60.8,682.0,26.91,0.47,2,2
2161,21.29,33.5,1196.0,20.83,-0.151,2,3
2162,26.89,47.9,457.0,27.09,0.572,2,0
2163,22.98,50.2,797.0,22.57,-0.008,3,3
2164,18.2,38.4,630.0,18.15,-0.345,0,0
2165,22.21,40.1,441.0,22.91,0.214,2,3
2166,24.85,61.8,1111.0,24.39,0.1,3,2
2167,26.2,65.4,869.0,26.44,0.516,2,2
2168,20.94,41.7,979.0,19.99,-0.104,2,2
2169,19.95,39.2,747.0,19.46,-0.447,2,2
2170,25.5,64.2,1171.0,24.58,0.274,2,4
2171,26.92,55.6,897.0,26.2,0.513,2,2
2172,18.36,52.9,423.0,17.93,-0.213,1,2
2173,26.84,32.4,542.0,26.82,0.581,2,3
2174,24.91,54.9,702.0,23.41,0.288,4,4
2175,19.03,54.4,830.0,18.57,-0.361,3,4
2176,19.18,40.7,1171.0,18.83,-0.334,3,4
2177,24.93,30.6,1027.0,24.64,0.278,2,3
2178,24.59,64.2,485.0,25.27,0.306,2,2
2179,22.97,50.2,552.0,21.5,-0.17,2,3
2180,24.69,36.8,1052.0,24.38,0.257,3,2
2181,20.7,58.1,744.0,19.04,-0.384,3,2
2182,18.92,36.9,621.0,17.06,-0.623,3,1
2183,23.61,44.8,422.0,24.11,0.173,2,2
2184,18.06,52.7,1143.0,17.64,-0.481,2,2
2185,21.35,56.8,665.0,22.26,-0.233,2,3
2186,20.84,66.4,1076.0,21.61,-0.097,0,2
2187,22.41,50.2,548.0,22.18,0.115,3,2
2188,25.09,65.8,1014.0,24.84,0.216,1,2
2189,22.85,32.9,654.0,23.05,0.0,2,3
2190,20.15,69.8,1014.0,21.18,-0.078,3,2
2191,19.65,36.2,689.0,20.12,-0.276,1,4
2192,25.39,63.8,1168.0,26.7,0.429,2,2
2193,20.51,64.4,693.0,21.28,-0.044,2,3
2194,24.07,31.0,527.0,23.7,0.183,2,2
2195,24.19,58.0,674.0,23.99,0.15,2,3
2196,22.23,59.1,407.0,21.82,0.08,3,2
2197,21.56,46.7,637.0,21.23,-0.101,3,3
2198,25.71,45.0,971.0,25.87,0.188,2,3
2199,26.45,49.0,835.0,25.04,0.222,0,1
2200,18.38,32.8,994.0,17.55,-0.288,3,4
2201,20.32,47.9,666.0,20.01,-0.078,2,3
2202,27.75,51.1,565.0,26.97,0.514,2,2
2203,19.49,47.2,515.0,19.51,-0.223,1,3
2204,20.29,54.9,754.0,20.73,-0.283,1,1
2205,22.22,53.9,1123.0,23.38,0.149,2,2
2206,26.94,46.9,457.0,26.1,0.395,2,1
2207,26.87,68.5,972.0,24.75,0.23,2,2
2208,19.07,63.6,882.0,18.26,-0.325,2,2
2209,18.04,66.7,636.0,17.84,-0.358,2,2
2210,27.08,41.6,916.0,26.83,0.529,2,2
2211,21.2,42.4,451.0,21.87,0.131,2,3
2212,27.51,66.5,754.0,28.46,0.603,2,2
2213,24.95,61.1,780.0,25.41,0.506,3,2
2214,18.84,53.6,847.0,19.3,-0.253,2,2
2215,21.55,43.1,727.0,21.26,-0.107,2,2
2216,18.81,39.8,724.0,17.46,-0.453,2,2
2217,20.37,35.4,455.0,20.75,0.033,2,2
2218,22.64,49.6,1194.0,22.88,0.087,2,2
2219,21.51,57.3,1155.0,21.52,-0.025,3,2
2220,23.84,46.8,715.0,24.27,0.24,3,2
2221,27.68,35.0,432.0,26.87,0.629,4,3
2222,21.46,30.1,1129.0,21.5,-0.202,2,2
2223,23.65,34.1,548.0,24.71,0.29,2,2
2224,25.83,59.0,1018.0,25.31,0.322,3,3
2225,26.11,43.7,549.0,25.6,0.387,1,2
2226,18.39,33.2,1028.0,19.23,-0.328,2,2
2227,24.75,35.5,982.0,22.81,0.043,2,2
2228,26.55,30.5,616.0,27.32,0.714,1,3
2229,18.56,38.2,582.0,18.22,-0.403,2,2
2230,21.18,37.1,1095.0,20.39,-0.039,2,2
2231,23.76,46.3,470.0,23.35,0.335,3,2
2232,23.24,57.1,568.0,23.37,0.079,3,2
2233,27.02,33.5,492.0,26.35,0.465,2,2
2234,25.12,64.1,838.0,24.57,0.296,2,2
2235,19.61,41.9,648.0,19.04,-0.185,2,1
2236,26.09,64.4,949.0,26.2,0.326,2,3
2237,27.29,64.7,1106.0,26.71,0.527,2,1
2238,21.16,43.5,965.0,22.58,0.09,2,2
2239,24.89,32.0,766.0,26.03,0.616,3,2
2240,25.41,30.5,413.0,23.12,-0.064,2,3
2241,27.34,38.7,875.0,26.29,0.46,2,2
2242,19.12,57.2,640.0,19.72,-0.406,3,2
2243,23.57,65.2,452.0,24.57,0.284,1,2
2244,22.91,54.4,613.0,23.12,0.301,2,2
2245,24.33,40.5,553.0,24.62,0.252,0,1
2246,26.33,37.0,772.0,26.91,0.593,2,0
2247,19.33,60.5,537.0,18.48,-0.409,2,2
2248,23.16,36.1,613.0,22.81,0.217,3,1
2249,26.44,43.4,448.0,27.36,0.49,2,2
2250,27.96,62.3,855.0,27.67,0.621,3,2
2251,26.23,46.7,789.0,25.77,0.431,2,1
