hour,month,hour_of_day,T_outdoor_C,kWh_m2_RB,kWh_m2_NA,PMV_NA
2082,3,18,5.38,0.25203,0.19564,0.546
2083,3,19,4.96,0.24994,0.19736,-0.074
2084,3,20,4.89,0.23318,0.1965,0.28
2085,3,21,3.71,0.24601,0.20107,0.472
2086,3,22,5.77,0.24422,0.19847,0.16
2087,3,23,7.26,0.24216,0.19418,-0.365
2088,3,0,6.98,0.24487,0.1943,-0.099
2089,3,1,6.38,0.24662,0.1965,0.412
2090,3,2,7.67,0.23859,0.19836,-0.468
2091,3,3,8.45,0.23675,0.19944,-0.569
2092,3,4,8.28,0.24436,0.19468,0.118
2093,3,5,7.42,0.24583,0.19822,0.252
2094,3,6,9.09,0.24719,0.1973,0.315
2095,3,7,9.71,0.24349,0.20069,-0.194
2096,3,8,8.27,0.25008,0.19642,0.19
2097,3,9,7.36,0.25068,0.19594,-0.42
2098,3,10,7.38,0.24456,0.19447,-0.539
2099,3,11,6.34,0.24389,0.19908,-0.461
2100,3,12,6.68,0.25396,0.19615,-0.147
2101,3,13,7.43,0.24915,0.19683,-0.122
2102,3,14,5.9,0.25283,0.20168,0.692
2103,3,15,3.34,0.24429,0.19959,0.078
2104,3,16,5.04,0.2554,0.20058,0.118
2105,3,17,4.51,0.23565,0.19643,-0.125
2106,3,18,6.23,0.25494,0.19906,0.184
2107,3,19,4.8,0.24518,0.19446,-0.31
2108,3,20,4.21,0.24876,0.1978,-0.2
2109,3,21,2.81,0.25633,0.19582,-0.072
2110,3,22,7.73,0.24654,0.20148,0.049
2111,3,23,5.82,0.23506,0.19895,-0.897
2112,3,0,6.2,0.24624,0.19834,-0.2
2113,3,1,7.73,0.24819,0.19562,-0.186
2114,3,2,9.78,0.24587,0.19725,-0.099
2115,3,3,9.4,0.25592,0.19944,-0.634
2116,3,4,8.66,0.25473,0.19487,-0.316
2117,3,5,9.95,0.24315,0.19761,-0.161
2118,3,6,10.26,0.23372,0.19882,0.247
2119,3,7,8.4,0.24142,0.19784,-0.43
2120,3,8,8.0,0.23646,0.19439,-0.124
2121,3,9,9.02,0.23573,0.20162,-0.016
2122,3,10,8.79,0.24871,0.20067,0.54
2123,3,11,7.53,0.24998,0.19877,-0.392
2124,3,12,7.34,0.24219,0.19682,0.767
2125,3,13,7.34,0.24506,0.20066,0.106
2126,3,14,5.13,0.2344,0.19453,-0.085
2127,3,15,4.05,0.25049,0.20001,-0.451
2128,3,16,5.63,0.23644,0.19518,-0.688
2129,3,17,4.71,0.24161,0.20039,-0.49
2130,3,18,3.91,0.25101,0.19727,0.012
2131,3,19,4.33,0.2451,0.19684,-0.56
2132,3,20,4.71,0.23336,0.20024,-0.572
2133,3,21,6.78,0.25284,0.19803,0.267
2134,3,22,6.66,0.25005,0.19607,-0.329
2135,3,23,6.88,0.2506,0.19563,0.068
2136,3,0,6.24,0.24245,0.2,-0.041
2137,3,1,5.94,0.24749,0.20103,-0.421
2138,3,2,7.87,0.23677,0.19963,-0.204
2139,3,3,8.72,0.23991,0.1957,-0.293
2140,3,4,8.36,0.24475,0.19809,-0.02
2141,3,5,8.12,0.24212,0.19945,-0.157
2142,3,6,9.16,0.24735,0.19571,0.598
2143,3,7,8.13,0.23901,0.1959,-0.202
2144,3,8,11.45,0.25606,0.19567,0.338
2145,3,9,9.52,0.24663,0.19614,0.197
2146,3,10,9.07,0.23406,0.19586,-0.341
2147,3,11,8.48,0.24406,0.19965,0.282
2148,3,12,5.9,0.24265,0.19872,-0.145
2149,3,13,4.41,0.24535,0.19431,0.036
2150,3,14,6.95,0.24647,0.19769,-0.221
2151,3,15,4.59,0.24229,0.20074,-0.424
2152,3,16,5.2,0.24254,0.20083,0.193
2153,3,17,6.59,0.23856,0.20001,-0.854
2154,3,18,6.37,0.25203,0.19582,0.057
2155,3,19,5.96,0.24138,0.19549,0.257
2156,3,20,5.26,0.24153,0.19852,-0.017
2157,3,21,5.92,0.23921,0.19591,-0.116
2158,3,22,5.79,0.23817,0.19627,-1.44
2159,3,23,7.02,0.25177,0.19778,-0.322
2160,3,0,7.99,0.23628,0.20178,0.361
2161,3,1,7.02,0.23746,0.19512,0.217
2162,3,2,8.41,0.24441,0.20032,-0.239
2163,3,3,9.03,0.24972,0.19427,0.582
2164,3,4,9.76,0.23312,0.19438,-0.564
2165,3,5,9.38,0.2394,0.19957,0.34
2166,3,6,8.34,0.23378,0.20151,0.398
2167,3,7,8.17,0.24495,0.20021,-0.12
2168,3,8,8.01,0.23884,0.20198,-0.351
2169,3,9,8.75,0.25558,0.19528,-0.533
2170,3,10,7.75,0.24844,0.20015,0.133
2171,3,11,6.8,0.2372,0.19746,0.471
2172,3,12,6.83,0.24607,0.20201,0.575
2173,3,13,8.12,0.24185,0.19723,-0.573
2174,3,14,6.37,0.24619,0.20021,0.067
2175,3,15,5.18,0.23909,0.19822,0.001
2176,3,16,7.98,0.25559,0.19923,0.208
2177,3,17,5.78,0.25214,0.19571,-0.056
2178,3,18,5.39,0.24662,0.20038,-0.324
2179,3,19,5.8,0.25707,0.19835,0.557
2180,3,20,6.08,0.25636,0.19964,-0.29
2181,3,21,4.63,0.24183,0.19692,0.927
2182,3,22,7.31,0.24953,0.19569,0.285
2183,3,23,7.95,0.24456,0.19837,-0.012
2184,3,0,7.69,0.24293,0.20122,0.467
2185,3,1,7.23,0.25078,0.20055,0.178
2186,3,2,9.04,0.23572,0.19734,-0.408
2187,3,3,8.03,0.24738,0.19811,0.406
2188,3,4,8.93,0.23426,0.19867,0.024
2189,3,5,8.87,0.23482,0.19856,0.451
2190,4,6,8.74,0.25371,0.19825,-0.18
2191,4,7,8.26,0.25522,0.1955,-0.128
2192,4,8,9.55,0.23935,0.19578,-0.733
2193,4,9,8.29,0.23432,0.19707,0.077
2194,4,10,9.1,0.24326,0.1986,0.689
2195,4,11,8.76,0.23424,0.19946,-0.071
2196,4,12,7.79,0.23741,0.19647,0.061
2197,4,13,6.7,0.2528,0.19982,0.094
2198,4,14,6.18,0.25049,0.19951,0.114
2199,4,15,6.2,0.23654,0.19854,-0.088
2200,4,16,5.74,0.25361,0.19412,0.298
2201,4,17,6.38,0.23527,0.19893,-0.108
2202,4,18,6.37,0.2359,0.1958,-0.031
2203,4,19,5.68,0.2397,0.20101,-0.179
2204,4,20,7.53,0.24593,0.19485,0.586
2205,4,21,5.61,0.24448,0.19949,-0.131
2206,4,22,7.03,0.2559,0.19455,0.217
2207,4,23,6.15,0.24101,0.19626,-0.342
2208,4,0,4.82,0.24546,0.19945,0.218
2209,4,1,6.77,0.23697,0.19689,-0.257
2210,4,2,9.53,0.24924,0.19597,0.324
2211,4,3,10.61,0.24477,0.19848,0.761
2212,4,4,12.23,0.25043,0.19499,-0.142
2213,4,5,9.02,0.23453,0.20185,0.16
2214,4,6,8.35,0.24479,0.2007,-0.096
2215,4,7,9.74,0.24157,0.1989,0.19
2216,4,8,9.99,0.25423,0.19854,-0.107
2217,4,9,7.89,0.23371,0.20058,-0.405
2218,4,10,6.73,0.24444,0.20061,-0.22
2219,4,11,6.85,0.24205,0.19676,-0.194
2220,4,12,8.06,0.24458,0.20098,-0.47
2221,4,13,7.24,0.2516,0.20014,-0.111
2222,4,14,7.0,0.25564,0.19676,0.226
2223,4,15,5.92,0.23306,0.19602,0.001
2224,4,16,5.66,0.23723,0.19435,-0.183
2225,4,17,5.05,0.25526,0.20119,0.187
2226,4,18,6.98,0.23302,0.20192,0.468
2227,4,19,4.48,0.2548,0.19643,0.516
2228,4,20,5.03,0.2555,0.19524,0.057
2229,4,21,6.57,0.25163,0.19903,-0.594
2230,4,22,6.5,0.25505,0.19737,0.544
2231,4,23,4.93,0.24387,0.20026,0.968
2232,4,0,5.7,0.23922,0.19442,0.115
2233,4,1,6.74,0.23653,0.1993,0.178
2234,4,2,9.79,0.24524,0.2012,0.322
2235,4,3,7.67,0.25699,0.19629,0.391
2236,4,4,9.13,0.23429,0.20187,-0.556
2237,4,5,10.95,0.24897,0.19806,0.84
2238,4,6,9.76,0.25045,0.19742,-0.152
2239,4,7,8.82,0.23832,0.1954,0.294
2240,4,8,10.43,0.25319,0.19715,-0.152
2241,4,9,10.68,0.23881,0.19545,0.258
2242,4,10,8.75,0.25695,0.1968,0.128
2243,4,11,7.2,0.2393,0.19818,0.289
2244,4,12,6.74,0.23934,0.1944,-0.202
2245,4,13,7.08,0.2352,0.19548,0.756
2246,4,14,6.91,0.2352,0.2001,-0.336
2247,4,15,6.58,0.23468,0.20063,0.232
2248,4,16,7.15,0.24762,0.19952,-0.01
2249,4,17,5.03,0.23386,0.19424,0.884
2250,4,18,6.0,0.2468,0.19851,-0.334
2251,4,19,5.7,0.25556,0.19727,-0.201
2252,4,20,7.22,0.25211,0.19823,0.228
2253,4,21,5.94,0.25468,0.19602,0.412
2254,4,22,6.56,0.2524,0.19742,-0.022
2255,4,23,6.42,0.25499,0.20073,-0.296
2256,4,0,9.79,0.24452,0.19722,0.391
2257,4,1,6.38,0.24511,0.19775,-0.38
2258,4,2,7.53,0.24547,0.19604,0.024
2259,4,3,8.67,0.24826,0.19989,0.601
2260,4,4,9.08,0.2424,0.1971,0.794
2261,4,5,9.52,0.25371,0.20105,0.902
2262,4,6,9.47,0.24835,0.19651,-0.073
2263,4,7,10.55,0.23783,0.19598,0.316
2264,4,8,8.11,0.24038,0.19667,0.034
2265,4,9,8.66,0.25223,0.19545,-0.196
2266,4,10,8.75,0.25682,0.19674,-0.115
2267,4,11,8.37,0.25511,0.20033,-0.397
2268,4,12,6.17,0.24618,0.19484,0.398
2269,4,13,8.32,0.25655,0.19618,0.37
2270,4,14,6.7,0.25022,0.20038,-0.145
2271,4,15,5.64,0.24546,0.19674,-0.318
2272,4,16,5.86,0.2525,0.19872,0.454
2273,4,17,5.04,0.25328,0.1963,0.455
2274,4,18,4.21,0.24455,0.19664,0.094
2275,4,19,6.18,0.25702,0.19428,-0.208
2276,4,20,4.89,0.23389,0.19731,0.338
2277,4,21,6.3,0.2543,0.19479,1.055
2278,4,22,7.82,0.2493,0.20159,0.465
2279,4,23,4.76,0.2405,0.1977,-0.272
2280,4,0,6.51,0.2569,0.19482,-0.792
2281,4,1,8.15,0.24818,0.2007,0.328
2282,4,2,7.71,0.24293,0.19709,-0.773
2283,4,3,8.2,0.24807,0.19526,-0.064
2284,4,4,9.17,0.24066,0.19949,0.004
2285,4,5,10.02,0.25432,0.19697,-0.006
2286,4,6,10.55,0.25515,0.19599,-0.379
2287,4,7,9.33,0.25683,0.19635,0.234
2288,4,8,9.68,0.24461,0.19589,0.733
2289,4,9,8.18,0.24645,0.19613,0.242
2290,4,10,8.04,0.24304,0.19596,-0.294
2291,4,11,9.27,0.25035,0.19872,-0.01
2292,4,12,7.93,0.23697,0.20035,-0.224
2293,4,13,6.65,0.24149,0.20093,-0.608
2294,4,14,6.85,0.23638,0.1997,-0.414
2295,4,15,6.11,0.24486,0.20147,0.351
2296,4,16,4.17,0.24707,0.19958,1.197
2297,4,17,4.98,0.25217,0.19711,-0.045
2298,4,18,5.93,0.25447,0.20115,-0.314
2299,4,19,5.27,0.24764,0.19892,0.448
2300,4,20,6.69,0.24523,0.1978,-0.101
2301,4,21,6.25,0.23727,0.19819,0.056
2302,4,22,7.23,0.25223,0.19973,0.253
2303,4,23,7.76,0.2548,0.19566,-0.164
2304,4,0,7.78,0.24874,0.19844,0.399
2305,4,1,10.39,0.24522,0.19802,0.032
2306,4,2,8.13,0.23679,0.19567,-0.321
2307,4,3,9.7,0.24785,0.19534,-0.624
2308,4,4,10.02,0.23871,0.19641,0.257
2309,4,5,9.1,0.24315,0.19855,0.096
2310,4,6,9.45,0.24763,0.19671,-0.533
2311,4,7,10.15,0.24083,0.20077,0.18
2312,4,8,8.97,0.25515,0.197,0.874
2313,4,9,9.09,0.24407,0.19685,-0.739
2314,4,10,9.73,0.2538,0.20183,0.315
2315,4,11,9.1,0.24256,0.19949,-0.395
2316,4,12,7.88,0.25076,0.20167,-0.004
2317,4,13,6.98,0.23907,0.19705,0.535
2318,4,14,6.69,0.24528,0.19828,-0.16
2319,4,15,5.85,0.24329,0.19698,-0.422
2320,4,16,6.05,0.24692,0.20088,0.571
2321,4,17,5.41,0.2504,0.19757,0.108
2322,4,18,5.48,0.24484,0.19694,-0.035
2323,4,19,6.57,0.25176,0.19606,-0.427
2324,4,20,4.46,0.23894,0.19419,0.423
2325,4,21,5.72,0.2479,0.19544,-0.155
2326,4,22,9.13,0.2402,0.1944,0.313
2327,4,23,6.29,0.25242,0.19754,0.454
2328,4,0,8.48,0.25037,0.19629,-1.177
2329,4,1,8.34,0.24091,0.19763,-0.41
2330,4,2,8.58,0.2481,0.19843,0.884
2331,4,3,9.97,0.24599,0.1995,0.411
2332,4,4,9.21,0.24301,0.20018,0.413
2333,4,5,8.88,0.25476,0.19436,0.056
2334,4,6,10.5,0.25626,0.19455,0.319
2335,4,7,8.18,0.241,0.19484,0.765
2336,4,8,8.5,0.23546,0.19897,1.079
2337,4,9,9.95,0.25509,0.19736,0.308
2338,4,10,7.84,0.24357,0.1973,-0.197
2339,4,11,10.0,0.25128,0.19816,0.657
2340,4,12,7.51,0.23404,0.19971,-0.097
2341,4,13,6.94,0.25566,0.1988,0.457
2342,4,14,7.7,0.24017,0.19693,0.155
2343,4,15,6.4,0.24294,0.20197,-0.069
2344,4,16,8.52,0.24588,0.19667,-0.532
2345,4,17,5.36,0.25194,0.19908,0.126
2346,4,18,4.16,0.25397,0.19967,-0.223
2347,4,19,7.93,0.23513,0.19788,0.382
2348,4,20,5.37,0.24911,0.20134,-0.237
2349,4,21,4.93,0.2488,0.20102,-0.174
2350,4,22,7.24,0.24605,0.20008,0.153
2351,4,23,6.77,0.24244,0.19817,-0.366
2352,4,0,7.49,0.24166,0.19642,-0.082
2353,4,1,9.0,0.25648,0.1993,0.092
2354,4,2,8.76,0.238,0.19828,0.497
2355,4,3,10.71,0.23828,0.19704,0.148
2356,4,4,9.8,0.24378,0.2001,-0.047
2357,4,5,8.76,0.24691,0.20121,0.358
2358,4,6,10.35,0.23815,0.19471,-0.015
2359,4,7,9.84,0.24227,0.20153,0.466
2360,4,8,10.75,0.24383,0.1986,-0.946
2361,4,9,8.46,0.25452,0.19764,-0.016
2362,4,10,7.61,0.23298,0.19606,0.104
2363,4,11,7.61,0.25518,0.19582,0.118
2364,4,12,7.12,0.23324,0.20024,-0.204
2365,4,13,7.44,0.23751,0.19638,0.377
2366,4,14,7.28,0.23896,0.19992,-0.013
2367,4,15,4.48,0.24407,0.19468,-0.213
2368,4,16,5.3,0.25068,0.19466,0.296
2369,4,17,5.9,0.25662,0.19791,0.078
2370,4,18,4.87,0.23741,0.19763,0.56
2371,4,19,5.93,0.24825,0.19838,-0.34
2372,4,20,5.15,0.2465,0.1964,0.133
2373,4,21,5.37,0.23317,0.19604,-0.25
2374,4,22,5.57,0.24537,0.20115,0.293
2375,4,23,6.29,0.24202,0.19773,0.636
2376,4,0,8.13,0.24182,0.20087,-0.442
2377,4,1,8.79,0.24182,0.19578,0.561
2378,4,2,8.59,0.2384,0.19567,0.615
2379,4,3,9.56,0.23851,0.19829,-0.231
2380,4,4,11.62,0.2544,0.201,-0.539
2381,4,5,9.28,0.24335,0.19892,-0.013
2382,4,6,11.65,0.23667,0.19924,0.303
2383,4,7,10.17,0.24121,0.19975,-0.289
2384,4,8,9.29,0.25018,0.19592,-0.222
2385,4,9,9.62,0.2473,0.19692,0.484
2386,4,10,11.18,0.24448,0.19965,-0.181
2387,4,11,6.82,0.23814,0.19417,-0.122
2388,4,12,8.72,0.25236,0.19572,-0.335
2389,4,13,7.16,0.25537,0.19972,0.234
2390,4,14,6.24,0.23829,0.19419,0.093
2391,4,15,5.33,0.25218,0.19681,0.515
2392,4,16,5.7,0.23714,0.19682,0.081
2393,4,17,3.99,0.25161,0.19489,-0.422
2394,4,18,6.68,0.23453,0.20159,-0.178
2395,4,19,4.86,0.25193,0.19884,-0.577
2396,4,20,7.2,0.23579,0.20072,0.284
2397,4,21,6.89,0.25471,0.19967,0.679
2398,4,22,6.35,0.24501,0.19456,-0.545
2399,4,23,7.21,0.23352,0.20145,0.771
2400,4,0,7.75,0.23851,0.19508,0.472
2401,4,1,6.86,0.24532,0.20178,-0.297
2402,4,2,9.61,0.24885,0.19789,0.073
2403,4,3,8.99,0.25419,0.19643,0.465
2404,4,4,10.33,0.25588,0.19455,0.083
2405,4,5,7.25,0.24824,0.20041,0.007
2406,4,6,10.12,0.25027,0.19519,-0.689
2407,4,7,10.01,0.25617,0.19681,0.486
2408,4,8,9.42,0.235,0.2018,-0.395
2409,4,9,6.83,0.23451,0.19905,0.172
2410,4,10,7.05,0.25521,0.19653,0.252
2411,4,11,10.05,0.23535,0.20151,-0.857
2412,4,12,6.97,0.24239,0.19888,-0.084
2413,4,13,9.09,0.23425,0.19638,0.054
2414,4,14,6.23,0.2479,0.19533,0.419
2415,4,15,5.87,0.2455,0.19879,-0.305
2416,4,16,6.55,0.24782,0.19738,0.455
2417,4,17,3.23,0.25354,0.19594,-0.308
2418,4,18,5.89,0.25395,0.19473,-0.067
2419,4,19,5.73,0.24783,0.1963,-0.391
2420,4,20,6.63,0.24086,0.19432,0.634
2421,4,21,5.47,0.25335,0.19745,0.277
2422,4,22,7.69,0.25407,0.19706,0.084
2423,4,23,7.8,0.24351,0.19564,-0.274
2424,4,0,9.19,0.24052,0.19666,0.459
2425,4,1,9.46,0.23432,0.20148,-0.454
2426,4,2,9.18,0.23837,0.19476,-0.246
2427,4,3,10.7,0.24655,0.20088,-0.308
2428,4,4,9.65,0.24479,0.19692,-0.788
2429,4,5,9.85,0.24901,0.19566,-0.45
2430,4,6,10.23,0.23894,0.19942,-0.055
2431,4,7,9.25,0.25588,0.19996,0.659
2432,4,8,11.71,0.24987,0.19881,-0.56
2433,4,9,8.76,0.24025,0.19581,0.344
2434,4,10,9.05,0.24909,0.19899,0.319
2435,4,11,8.12,0.25423,0.19697,0.477
2436,4,12,7.88,0.2392,0.19859,0.178
2437,4,13,6.03,0.24739,0.19661,0.041
2438,4,14,7.54,0.24947,0.19695,0.131
2439,4,15,8.29,0.25643,0.19613,0.059
2440,4,16,6.45,0.24265,0.20167,0.081
2441,4,17,5.7,0.24418,0.19861,0.362
2442,4,18,5.57,0.25327,0.19424,-0.472
2443,4,19,7.33,0.25248,0.20161,-0.235
2444,4,20,4.49,0.25555,0.20026,0.255
2445,4,21,8.0,0.25555,0.19977,0.265
2446,4,22,8.08,0.23388,0.19718,-0.35
2447,4,23,5.98,0.23346,0.19518,-0.131
2448,4,0,8.78,0.25712,0.19686,0.227
2449,4,1,8.83,0.23699,0.19981,0.059
2450,4,2,8.36,0.25401,0.20056,0.077
2451,4,3,8.95,0.24538,0.19834,-0.151
2452,4,4,9.82,0.24192,0.19448,-0.093
2453,4,5,9.89,0.2429,0.19629,-0.752
2454,4,6,9.88,0.25731,0.19673,-0.096
2455,4,7,11.08,0.25051,0.19723,-0.593
2456,4,8,9.53,0.24394,0.19924,0.354
2457,4,9,8.98,0.24443,0.19661,-0.109
2458,4,10,9.55,0.25082,0.20196,0.216
2459,4,11,8.81,0.25169,0.19699,-0.15
2460,4,12,7.17,0.25224,0.19834,0.118
2461,4,13,8.12,0.24862,0.19578,-0.518
2462,4,14,6.61,0.24686,0.20107,-0.182
2463,4,15,6.31,0.25137,0.1976,0.312
2464,4,16,5.15,0.24199,0.19915,0.263
2465,4,17,5.39,0.24388,0.20087,0.457
2466,4,18,4.94,0.24084,0.1995,0.382
2467,4,19,4.53,0.24049,0.20125,0.09
2468,4,20,6.62,0.23339,0.19944,-0.284
2469,4,21,4.14,0.25404,0.20089,-0.17
2470,4,22,6.73,0.24191,0.19741,-0.11
2471,4,23,6.64,0.25601,0.19554,0.359
2472,4,0,8.93,0.23908,0.19669,0.475
2473,4,1,8.68,0.24096,0.19835,0.254
2474,4,2,7.8,0.25357,0.19981,-0.012
2475,4,3,9.23,0.25595,0.19851,0.132
2476,4,4,9.71,0.24864,0.19436,0.026
2477,4,5,10.09,0.2524,0.19875,0.107
2478,4,6,9.94,0.23984,0.19919,-0.26
2479,4,7,8.52,0.23796,0.19905,0.134
2480,4,8,9.02,0.25337,0.19671,-0.242
2481,4,9,9.79,0.23846,0.19721,-0.008
2482,4,10,10.09,0.255,0.20137,0.237
2483,4,11,7.48,0.2335,0.19716,0.288
2484,4,12,8.11,0.2491,0.19447,-0.297
2485,4,13,6.65,0.24349,0.19941,0.268
2486,4,14,5.0,0.2345,0.1973,-0.801
2487,4,15,6.46,0.24303,0.19748,0.053
2488,4,16,6.23,0.23944,0.19761,0.054
2489,4,17,6.21,0.2356,0.19909,0.509
2490,4,18,5.71,0.24586,0.20106,-0.546
2491,4,19,3.97,0.23856,0.20105,-0.12
2492,4,20,5.66,0.23748,0.20025,-0.49
2493,4,21,4.1,0.24175,0.20087,-0.149
2494,4,22,8.41,0.25488,0.20127,0.172
2495,4,23,7.49,0.2335,0.19711,-0.051
2496,4,0,7.37,0.23959,0.19652,0.212
2497,4,1,7.06,0.25071,0.20121,0.818
2498,4,2,7.61,0.25576,0.19622,0.249
2499,4,3,8.11,0.2363,0.1965,0.064
2500,4,4,10.14,0.25292,0.20015,-0.615
2501,4,5,8.72,0.25657,0.19419,-0.328
2502,4,6,9.45,0.25612,0.19683,0.113
2503,4,7,11.36,0.2473,0.19664,-0.203
2504,4,8,11.09,0.23393,0.19421,0.157
2505,4,9,8.0,0.24918,0.19582,-0.05
2506,4,10,7.32,0.24634,0.19504,-0.12
2507,4,11,7.82,0.23555,0.19815,0.071
2508,4,12,8.3,0.25606,0.2003,-0.02
2509,4,13,6.16,0.24163,0.20162,0.896
2510,4,14,8.09,0.23858,0.19449,0.737
2511,4,15,6.11,0.24374,0.19503,0.139
2512,4,16,5.74,0.25463,0.1999,0.074
2513,4,17,5.98,0.24056,0.19553,-0.484
2514,4,18,5.39,0.24266,0.19547,0.42
2515,4,19,6.69,0.2418,0.20166,-0.12
2516,4,20,6.19,0.24252,0.19416,-0.091
2517,4,21,6.92,0.25249,0.19518,-0.618
2518,4,22,7.2,0.25175,0.19752,0.597
2519,4,23,6.49,0.23888,0.1999,0.531
2520,4,0,7.98,0.24146,0.20142,-0.02
2521,4,1,7.88,0.25539,0.19769,0.548
2522,4,2,8.44,0.23848,0.1957,0.667
2523,4,3,10.61,0.24773,0.19958,-0.178
2524,4,4,9.25,0.23398,0.2006,-0.725
2525,4,5,9.58,0.23316,0.19547,0.041
2526,4,6,10.84,0.25221,0.19613,0.635
2527,4,7,10.37,0.24081,0.19844,0.429
2528,4,8,9.25,0.2545,0.19746,-0.462
2529,4,9,9.39,0.2376,0.19872,0.459
2530,4,10,6.15,0.23583,0.19742,0.06
2531,4,11,6.49,0.25558,0.1971,-0.294
2532,4,12,7.86,0.25015,0.19618,0.643
2533,4,13,7.2,0.25327,0.19701,0.278
2534,4,14,6.97,0.23308,0.19789,-0.272
2535,4,15,6.74,0.2569,0.1978,-0.472
2536,4,16,5.97,0.24505,0.20149,0.539
2537,4,17,5.95,0.24016,0.19844,0.118
2538,4,18,5.37,0.24476,0.20071,-0.594
2539,4,19,5.54,0.23333,0.20095,0.359
2540,4,20,6.36,0.23351,0.19729,-0.451
2541,4,21,4.51,0.25508,0.20101,-0.276
2542,4,22,6.49,0.24827,0.19679,-0.046
2543,4,23,7.05,0.23616,0.19956,0.015
2544,4,0,8.13,0.23433,0.19583,-0.147
2545,4,1,7.29,0.24784,0.19987,0.229
2546,4,2,9.59,0.24769,0.1972,-0.208
2547,4,3,11.14,0.23695,0.19731,0.617
2548,4,4,8.34,0.25155,0.19794,-0.673
2549,4,5,9.46,0.24308,0.20036,0.121
2550,4,6,11.71,0.2342,0.19728,0.797
2551,4,7,10.3,0.24947,0.19682,-0.139
2552,4,8,10.62,0.25455,0.19539,0.062
2553,4,9,7.82,0.23392,0.19886,-0.492
2554,4,10,8.33,0.25104,0.19909,0.409
2555,4,11,7.2,0.25028,0.20089,-0.137
2556,4,12,9.2,0.2356,0.20076,0.168
2557,4,13,9.0,0.25671,0.19478,0.216
2558,4,14,7.73,0.25511,0.19813,-0.129
2559,4,15,7.87,0.25331,0.19508,0.292
2560,4,16,5.85,0.24394,0.19748,0.551
2561,4,17,6.42,0.24633,0.20167,0.006
2562,4,18,6.24,0.25281,0.1995,-0.326
2563,4,19,6.96,0.254,0.20063,0.805
2564,4,20,4.41,0.25422,0.19754,-0.213
2565,4,21,5.64,0.23299,0.19805,0.319
2566,4,22,6.92,0.23966,0.19764,-0.156
2567,4,23,6.9,0.25205,0.19532,-0.192
2568,4,0,8.33,0.24956,0.20055,0.093
2569,4,1,7.89,0.25482,0.19979,-0.185
2570,4,2,10.07,0.24305,0.19447,0.476
2571,4,3,9.76,0.24448,0.20125,0.427
2572,4,4,8.15,0.25429,0.20044,-0.4
2573,4,5,8.5,0.23817,0.19932,0.018
2574,4,6,10.77,0.25618,0.2005,-0.151
2575,4,7,10.86,0.24151,0.19544,-0.213
2576,4,8,9.31,0.25504,0.19601,-0.155
2577,4,9,8.91,0.25539,0.19523,-0.026
2578,4,10,6.96,0.23449,0.19452,0.157
2579,4,11,8.1,0.2413,0.19744,0.644
2580,4,12,8.29,0.24073,0.19714,0.139
2581,4,13,8.69,0.2447,0.1973,0.566
2582,4,14,8.33,0.2395,0.19491,-0.19
2583,4,15,5.13,0.2333,0.20058,-0.682
2584,4,16,6.99,0.23471,0.19551,-0.737
2585,4,17,5.99,0.25619,0.20203,0.355
2586,4,18,4.22,0.25394,0.20203,-0.37
2587,4,19,6.95,0.25206,0.19694,0.213
2588,4,20,7.14,0.24976,0.19429,0.108
2589,4,21,5.36,0.23861,0.2013,-0.165
2590,4,22,7.61,0.24599,0.19585,-0.612
2591,4,23,6.66,0.24521,0.19627,-0.251
2592,4,0,7.62,0.23434,0.1999,0.261
2593,4,1,9.36,0.23975,0.19864,-0.525
2594,4,2,7.83,0.24428,0.20147,-0.485
2595,4,3,9.07,0.23551,0.19686,-0.443
2596,4,4,9.79,0.25617,0.20202,-0.396
2597,4,5,10.93,0.25389,0.19505,-0.67
2598,4,6,8.86,0.23795,0.19731,0.671
2599,4,7,9.82,0.23909,0.19659,-0.19
2600,4,8,12.17,0.24685,0.19737,-0.101
2601,4,9,9.7,0.23601,0.19494,-0.307
2602,4,10,7.74,0.24041,0.19789,0.269
2603,4,11,9.97,0.24818,0.19923,-0.174
2604,4,12,6.67,0.2408,0.19759,0.413
2605,4,13,6.73,0.23303,0.19446,0.159
2606,4,14,6.21,0.24597,0.20092,-0.123
2607,4,15,5.41,0.24268,0.19814,0.281
2608,4,16,6.37,0.2552,0.19816,0.157
2609,4,17,5.07,0.24675,0.19609,0.135
2610,4,18,7.62,0.23919,0.19453,-0.398
2611,4,19,4.98,0.25709,0.19655,-0.284
2612,4,20,6.07,0.25393,0.19949,-0.425
2613,4,21,6.79,0.25042,0.19989,-0.707
2614,4,22,7.5,0.25422,0.19871,0.149
2615,4,23,9.08,0.25295,0.19417,-0.381
2616,4,0,8.75,0.23841,0.1979,-0.034
2617,4,1,7.9,0.23724,0.197,-0.399
2618,4,2,8.22,0.23879,0.19821,-0.162
2619,4,3,7.64,0.25144,0.19657,0.145
2620,4,4,9.63,0.24359,0.20038,0.243
2621,4,5,9.03,0.24122,0.20154,0.349
2622,4,6,11.06,0.25181,0.20141,-0.085
2623,4,7,8.67,0.24733,0.20029,0.031
2624,4,8,9.43,0.25463,0.19943,-0.065
2625,4,9,9.69,0.25449,0.20012,-0.133
2626,4,10,7.66,0.24594,0.19695,0.067
2627,4,11,8.85,0.25522,0.19424,0.299
2628,4,12,7.27,0.23489,0.19429,0.124
