window_id,building,occupant_id,comfort_class_int,comfort_class_str,ashrae_raw
3956,medium_office,31,3,Warm,1.18
3957,mixed_use,16,3,Warm,1.15
3958,residential,9,4,Hot,1.76
3959,residential,3,2,Neutral,0.48
3960,medium_office,8,4,Hot,1.4
3961,medium_office,16,2,Neutral,0.42
3962,medium_office,7,2,Neutral,-0.17
3963,residential,11,2,Neutral,0.1
3964,medium_office,4,1,Cool,-0.46
3965,residential,5,3,Warm,0.47
3966,medium_office,38,0,Cold,-1.07
3967,mixed_use,4,2,Neutral,-0.15
3968,residential,7,2,Neutral,0.3
3969,mixed_use,27,0,Cold,-1.08
3970,medium_office,32,2,Neutral,-0.24
3971,mixed_use,5,2,Neutral,-0.41
3972,residential,33,4,Hot,1.36
3973,residential,18,2,Neutral,-0.15
3974,medium_office,18,2,Neutral,-0.45
3975,mixed_use,23,1,Cool,-0.61
3976,residential,24,2,Neutral,0.01
3977,residential,24,0,Cold,-1.77
3978,mixed_use,17,2,Neutral,0.46
3979,medium_office,26,2,Neutral,-0.17
3980,mixed_use,34,2,Neutral,0.37
3981,mixed_use,18,2,Neutral,0.38
3982,mixed_use,38,2,Neutral,0.33
3983,residential,1,2,Neutral,-0.4
3984,medium_office,20,2,Neutral,-0.31
3985,residential,13,2,Neutral,-0.29
3986,medium_office,38,2,Neutral,-0.33
3987,mixed_use,33,2,Neutral,-0.28
3988,mixed_use,16,2,Neutral,-0.01
3989,medium_office,7,2,Neutral,-0.35
3990,mixed_use,36,2,Neutral,0.46
3991,mixed_use,25,3,Warm,0.91
3992,residential,28,2,Neutral,0.31
3993,mixed_use,36,1,Cool,-1.18
3994,mixed_use,1,1,Cool,-0.75
3995,residential,22,2,Neutral,0.28
3996,mixed_use,34,1,Cool,-1.05
3997,mixed_use,38,2,Neutral,0.12
3998,medium_office,35,2,Neutral,0.1
3999,residential,4,3,Warm,0.91
4000,residential,32,3,Warm,1.2
4001,residential,34,2,Neutral,0.32
4002,residential,19,3,Warm,1.06
4003,residential,15,2,Neutral,0.06
4004,medium_office,30,2,Neutral,-0.39
4005,mixed_use,7,2,Neutral,0.12
4006,mixed_use,28,1,Cool,-0.77
4007,medium_office,38,2,Neutral,-0.42
4008,medium_office,22,2,Neutral,0.19
4009,mixed_use,7,2,Neutral,-0.24
4010,residential,7,2,Neutral,0.06
4011,mixed_use,25,1,Cool,-1.03
4012,medium_office,29,3,Warm,0.39
4013,mixed_use,36,2,Neutral,-0.47
4014,residential,22,2,Neutral,0.01
4015,medium_office,6,1,Cool,-0.69
4016,residential,2,3,Warm,1.23
4017,mixed_use,33,1,Cool,-0.36
4018,mixed_use,14,2,Neutral,-0.43
4019,medium_office,35,2,Neutral,0.09
4020,residential,31,2,Neutral,0.27
4021,medium_office,34,3,Warm,0.85
4022,residential,14,1,Cool,-0.31
4023,mixed_use,12,3,Warm,0.82
4024,residential,20,2,Neutral,-0.49
4025,residential,9,2,Neutral,0.44
4026,mixed_use,10,4,Hot,1.36
4027,mixed_use,7,2,Neutral,0.27
4028,medium_office,22,3,Warm,0.26
4029,residential,1,1,Cool,-1.0
4030,residential,2,3,Warm,0.59
4031,medium_office,17,2,Neutral,0.21
4032,residential,9,4,Hot,1.45
4033,mixed_use,13,3,Warm,0.8
4034,residential,38,2,Neutral,-0.38
4035,mixed_use,26,2,Neutral,-0.5
4036,mixed_use,20,3,Warm,0.96
4037,mixed_use,28,2,Neutral,0.2
4038,medium_office,26,2,Neutral,-0.19
4039,medium_office,1,1,Cool,-1.1
4040,medium_office,21,2,Neutral,0.21
4041,mixed_use,27,2,Neutral,0.03
4042,medium_office,30,3,Warm,1.25
4043,mixed_use,31,2,Neutral,0.16
4044,medium_office,37,1,Cool,-0.81
4045,mixed_use,6,2,Neutral,0.44
4046,residential,11,3,Warm,0.77
4047,mixed_use,5,2,Neutral,0.3
4048,mixed_use,34,3,Warm,0.45
4049,residential,35,2,Neutral,-0.1
4050,medium_office,33,3,Warm,1.15
4051,medium_office,31,3,Warm,0.99
4052,medium_office,35,4,Hot,1.52
4053,mixed_use,33,3,Warm,0.35
4054,mixed_use,24,2,Neutral,-0.46
4055,medium_office,24,3,Warm,0.28
4056,medium_office,23,2,Neutral,0.29
4057,residential,27,2,Neutral,0.02
4058,residential,20,1,Cool,-0.47
4059,residential,6,2,Neutral,0.07
4060,mixed_use,36,3,Warm,0.58
4061,medium_office,15,2,Neutral,0.41
4062,medium_office,30,2,Neutral,0.38
4063,medium_office,5,0,Cold,-1.7
4064,medium_office,35,2,Neutral,-0.34
4065,residential,33,1,Cool,-0.56
4066,medium_office,19,2,Neutral,-0.12
4067,medium_office,27,4,Hot,1.73
4068,mixed_use,34,3,Warm,0.63
4069,residential,25,2,Neutral,-0.29
4070,medium_office,29,2,Neutral,0.12
4071,residential,11,2,Neutral,0.46
4072,mixed_use,13,1,Cool,-0.27
4073,mixed_use,36,4,Hot,1.76
4074,residential,32,2,Neutral,-0.16
4075,mixed_use,5,2,Neutral,0.04
4076,mixed_use,27,2,Neutral,0.27
4077,residential,28,2,Neutral,0.11
4078,mixed_use,36,2,Neutral,-0.01
4079,medium_office,11,2,Neutral,-0.08
4080,residential,31,2,Neutral,-0.13
4081,medium_office,31,2,Neutral,0.14
4082,mixed_use,27,3,Warm,0.86
4083,residential,17,2,Neutral,-0.33
4084,residential,10,3,Warm,0.42
4085,residential,19,3,Warm,0.34
4086,mixed_use,37,2,Neutral,-0.26
4087,medium_office,13,2,Neutral,-0.37
4088,mixed_use,13,2,Neutral,0.44
4089,residential,30,2,Neutral,0.04
4090,medium_office,13,1,Cool,-0.86
4091,medium_office,2,2,Neutral,0.27
4092,residential,32,2,Neutral,-0.33
4093,medium_office,17,1,Cool,-0.68
4094,medium_office,25,2,Neutral,0.43
4095,medium_office,8,1,Cool,-0.56
4096,medium_office,10,2,Neutral,-0.06
4097,residential,20,4,Hot,1.37
4098,medium_office,6,2,Neutral,0.36
4099,mixed_use,11,3,Warm,1.19
4100,mixed_use,22,2,Neutral,0.23
4101,residential,6,1,Cool,-0.37
4102,residential,22,2,Neutral,0.19
4103,mixed_use,35,2,Neutral,-0.36
4104,medium_office,9,2,Neutral,0.48
4105,medium_office,23,2,Neutral,0.02
4106,residential,20,3,Warm,0.59
4107,residential,29,2,Neutral,-0.34
4108,residential,9,4,Hot,1.03
4109,residential,5,2,Neutral,-0.43
4110,medium_office,31,1,Cool,-0.44
4111,medium_office,26,2,Neutral,0.03
4112,residential,32,3,Warm,0.71
4113,mixed_use,11,2,Neutral,-0.11
4114,residential,19,2,Neutral,0.41
4115,residential,36,2,Neutral,0.07
4116,residential,5,2,Neutral,0.47
4117,medium_office,29,2,Neutral,0.14
4118,medium_office,2,2,Neutral,-0.15
4119,mixed_use,30,2,Neutral,-0.35
4120,medium_office,26,2,Neutral,-0.34
4121,residential,20,3,Warm,1.03
4122,residential,30,3,Warm,0.49
4123,mixed_use,23,2,Neutral,-0.44
4124,medium_office,7,2,Neutral,-0.4
4125,residential,17,2,Neutral,-0.19
4126,mixed_use,19,2,Neutral,0.33
4127,mixed_use,8,2,Neutral,0.48
4128,medium_office,2,2,Neutral,-0.44
4129,residential,23,3,Warm,0.36
4130,medium_office,36,3,Warm,0.51
4131,medium_office,17,1,Cool,-0.59
4132,residential,4,2,Neutral,-0.5
4133,medium_office,34,0,Cold,-1.55
4134,mixed_use,8,1,Cool,-0.51
4135,mixed_use,31,4,Hot,1.79
4136,residential,29,2,Neutral,0.12
4137,medium_office,13,2,Neutral,-0.45
4138,residential,20,2,Neutral,0.41
4139,mixed_use,37,3,Warm,0.41
4140,medium_office,27,3,Warm,0.53
4141,medium_office,5,0,Cold,-1.25
4142,medium_office,27,3,Warm,0.27
4143,medium_office,31,3,Warm,1.06
4144,mixed_use,9,2,Neutral,-0.48
4145,medium_office,6,2,Neutral,-0.41
4146,mixed_use,23,1,Cool,-1.25
4147,medium_office,12,2,Neutral,-0.18
4148,medium_office,12,2,Neutral,-0.0
4149,medium_office,17,3,Warm,1.05
4150,mixed_use,30,3,Warm,1.07
4151,mixed_use,5,2,Neutral,-0.22
4152,medium_office,34,3,Warm,1.03
4153,medium_office,34,2,Neutral,-0.33
4154,residential,6,2,Neutral,-0.09
4155,residential,13,2,Neutral,-0.4
4156,medium_office,30,2,Neutral,0.05
4157,mixed_use,19,2,Neutral,0.46
4158,residential,16,0,Cold,-1.68
4159,mixed_use,1,1,Cool,-0.76
4160,medium_office,2,2,Neutral,0.41
4161,mixed_use,21,0,Cold,-1.3
4162,medium_office,9,2,Neutral,0.07
4163,mixed_use,4,4,Hot,1.64
4164,residential,30,3,Warm,0.38
4165,mixed_use,12,2,Neutral,0.48
4166,mixed_use,4,2,Neutral,-0.44
4167,medium_office,29,2,Neutral,0.22
4168,mixed_use,12,2,Neutral,0.25
4169,mixed_use,30,2,Neutral,-0.24
4170,residential,11,2,Neutral,0.31
4171,mixed_use,6,2,Neutral,-0.31
4172,residential,14,4,Hot,1.16
4173,residential,36,2,Neutral,-0.34
4174,medium_office,9,2,Neutral,-0.31
4175,mixed_use,36,2,Neutral,0.47
4176,mixed_use,35,2,Neutral,-0.11
4177,medium_office,31,1,Cool,-0.78
4178,medium_office,15,3,Warm,0.59
4179,mixed_use,27,2,Neutral,0.04
4180,mixed_use,27,2,Neutral,0.41
4181,mixed_use,24,2,Neutral,0.29
4182,mixed_use,5,2,Neutral,-0.19
4183,mixed_use,8,4,Hot,1.03
4184,residential,10,2,Neutral,0.08
4185,residential,16,2,Neutral,0.31
4186,mixed_use,1,2,Neutral,-0.15
4187,medium_office,23,3,Warm,0.72
4188,residential,20,2,Neutral,-0.2
4189,medium_office,35,3,Warm,0.91
4190,mixed_use,34,4,Hot,1.93
4191,residential,18,2,Neutral,-0.26
4192,medium_office,16,1,Cool,-0.7
4193,mixed_use,38,2,Neutral,0.03
4194,residential,18,0,Cold,-1.72
4195,medium_office,17,3,Warm,1.24
4196,residential,18,0,Cold,-1.04
4197,medium_office,36,2,Neutral,0.25
4198,residential,35,1,Cool,-0.58
4199,residential,37,0,Cold,-1.38
4200,residential,13,2,Neutral,0.24
4201,medium_office,2,2,Neutral,-0.15
4202,medium_office,20,1,Cool,-0.75
4203,mixed_use,10,2,Neutral,0.35
4204,mixed_use,17,2,Neutral,-0.26
4205,residential,28,4,Hot,1.35
4206,medium_office,1,3,Warm,1.03
4207,medium_office,8,2,Neutral,0.4
4208,medium_office,5,3,Warm,0.64
4209,medium_office,38,2,Neutral,0.37
4210,mixed_use,2,2,Neutral,0.02
4211,mixed_use,9,2,Neutral,0.45
4212,residential,10,2,Neutral,0.4
4213,residential,20,2,Neutral,-0.21
4214,medium_office,25,2,Neutral,-0.08
4215,medium_office,13,2,Neutral,0.21
4216,medium_office,23,2,Neutral,-0.14
4217,mixed_use,34,3,Warm,0.28
4218,mixed_use,29,2,Neutral,0.13
4219,medium_office,35,2,Neutral,0.0
4220,residential,20,3,Warm,0.35
4221,medium_office,3,0,Cold,-1.48
4222,mixed_use,1,4,Hot,1.48
4223,medium_office,18,3,Warm,0.32
4224,medium_office,21,2,Neutral,-0.35
4225,residential,3,2,Neutral,0.35
4226,mixed_use,30,4,Hot,1.02
4227,residential,29,2,Neutral,-0.29
4228,residential,22,1,Cool,-1.22
4229,residential,28,3,Warm,1.04
4230,mixed_use,6,1,Cool,-0.63
4231,medium_office,26,2,Neutral,-0.47
4232,residential,29,3,Warm,0.59
4233,medium_office,8,2,Neutral,-0.24
4234,medium_office,16,2,Neutral,-0.49
4235,medium_office,8,2,Neutral,-0.32
4236,medium_office,1,2,Neutral,-0.25
4237,mixed_use,22,2,Neutral,-0.33
4238,mixed_use,12,2,Neutral,-0.01
4239,residential,24,2,Neutral,-0.24
4240,mixed_use,15,2,Neutral,-0.15
4241,residential,27,2,Neutral,-0.41
4242,residential,30,2,Neutral,0.2
4243,medium_office,23,4,Hot,1.0
4244,mixed_use,1,2,Neutral,0.37
4245,mixed_use,23,2,Neutral,0.45
4246,residential,27,2,Neutral,-0.3
4247,mixed_use,18,4,Hot,1.62
4248,residential,8,2,Neutral,-0.19
4249,medium_office,36,2,Neutral,0.34
4250,residential,5,2,Neutral,0.42
4251,medium_office,15,2,Neutral,-0.05
4252,residential,31,2,Neutral,-0.33
4253,mixed_use,9,2,Neutral,-0.4
4254,mixed_use,22,2,Neutral,0.11
4255,medium_office,3,2,Neutral,-0.32
4256,medium_office,16,2,Neutral,0.08
4257,medium_office,11,2,Neutral,-0.45
4258,medium_office,27,2,Neutral,0.35
4259,residential,18,2,Neutral,0.46
4260,residential,22,1,Cool,-0.86
4261,medium_office,7,2,Neutral,0.33
4262,medium_office,36,2,Neutral,0.39
4263,medium_office,20,2,Neutral,-0.2
4264,mixed_use,9,2,Neutral,0.43
4265,residential,23,2,Neutral,-0.44
4266,mixed_use,10,2,Neutral,-0.0
4267,mixed_use,22,2,Neutral,0.26
4268,medium_office,22,1,Cool,-0.92
4269,medium_office,26,2,Neutral,0.32
4270,residential,10,2,Neutral,0.07
4271,mixed_use,24,2,Neutral,-0.38
4272,mixed_use,37,2,Neutral,-0.27
4273,residential,37,2,Neutral,0.37
4274,residential,33,2,Neutral,-0.45
4275,mixed_use,31,2,Neutral,-0.43
4276,medium_office,9,0,Cold,-1.08
4277,mixed_use,24,2,Neutral,-0.48
4278,residential,31,2,Neutral,0.03
4279,residential,5,2,Neutral,-0.07
4280,mixed_use,17,2,Neutral,0.09
4281,mixed_use,14,2,Neutral,-0.1
4282,mixed_use,27,2,Neutral,0.35
4283,residential,36,2,Neutral,0.37
4284,mixed_use,13,2,Neutral,0.2
4285,mixed_use,20,3,Warm,0.71
4286,mixed_use,6,0,Cold,-1.97
4287,residential,16,1,Cool,-0.46
4288,mixed_use,13,2,Neutral,-0.18
4289,residential,33,2,Neutral,0.09
4290,residential,20,4,Hot,1.31
4291,mixed_use,33,2,Neutral,0.02
4292,medium_office,36,2,Neutral,0.44
4293,medium_office,11,2,Neutral,-0.28
4294,mixed_use,33,2,Neutral,-0.5
4295,mixed_use,3,2,Neutral,0.05
4296,mixed_use,9,3,Warm,0.52
4297,mixed_use,3,0,Cold,-1.23
4298,residential,16,2,Neutral,-0.48
4299,residential,8,2,Neutral,0.36
4300,mixed_use,24,2,Neutral,0.27
4301,medium_office,2,2,Neutral,-0.47
4302,residential,4,1,Cool,-0.79
4303,medium_office,13,0,Cold,-1.42
4304,mixed_use,8,4,Hot,1.5
4305,medium_office,10,2,Neutral,0.31
4306,medium_office,11,3,Warm,0.31
4307,medium_office,28,1,Cool,-0.27
4308,medium_office,24,0,Cold,-1.07
4309,residential,33,2,Neutral,0.21
4310,mixed_use,28,2,Neutral,0.44
4311,mixed_use,30,2,Neutral,-0.23
4312,residential,13,2,Neutral,-0.36
4313,mixed_use,4,2,Neutral,0.11
4314,residential,33,1,Cool,-1.01
4315,residential,21,2,Neutral,-0.16
4316,mixed_use,6,2,Neutral,0.05
4317,medium_office,11,2,Neutral,-0.23
4318,mixed_use,10,2,Neutral,-0.44
4319,medium_office,33,0,Cold,-1.94
4320,mixed_use,5,2,Neutral,-0.43
4321,mixed_use,25,3,Warm,1.06
4322,medium_office,14,1,Cool,-0.54
4323,residential,10,2,Neutral,-0.37
4324,medium_office,30,2,Neutral,-0.27
4325,medium_office,14,1,Cool,-0.59
4326,mixed_use,3,2,Neutral,-0.22
4327,residential,4,2,Neutral,0.46
4328,mixed_use,6,2,Neutral,0.05
4329,medium_office,2,3,Warm,1.06
4330,medium_office,37,2,Neutral,-0.29
4331,mixed_use,21,2,Neutral,-0.48
4332,mixed_use,20,2,Neutral,-0.33
4333,mixed_use,1,2,Neutral,0.37
4334,residential,38,4,Hot,1.53
4335,mixed_use,25,2,Neutral,0.12
4336,medium_office,1,2,Neutral,-0.23
4337,residential,3,2,Neutral,0.49
4338,medium_office,14,2,Neutral,-0.35
4339,medium_office,15,1,Cool,-0.59
4340,medium_office,11,2,Neutral,-0.08
4341,residential,17,2,Neutral,0.29
4342,mixed_use,2,2,Neutral,0.28
4343,medium_office,20,2,Neutral,-0.12
4344,mixed_use,21,2,Neutral,0.29
4345,mixed_use,16,2,Neutral,-0.36
4346,residential,13,0,Cold,-1.98
4347,residential,13,2,Neutral,-0.34
4348,residential,18,2,Neutral,-0.25
4349,medium_office,6,2,Neutral,0.01
4350,residential,28,0,Cold,-1.95
4351,residential,27,2,Neutral,0.47
4352,residential,20,4,Hot,1.96
4353,medium_office,7,2,Neutral,0.05
4354,medium_office,11,3,Warm,0.64
4355,residential,20,2,Neutral,-0.08
4356,residential,25,1,Cool,-1.01
4357,mixed_use,27,2,Neutral,0.26
4358,mixed_use,15,4,Hot,1.02
4359,residential,17,3,Warm,1.15
4360,mixed_use,1,2,Neutral,0.31
4361,medium_office,14,2,Neutral,-0.06
4362,mixed_use,10,2,Neutral,-0.21
4363,mixed_use,2,2,Neutral,0.33
4364,residential,2,2,Neutral,-0.31
4365,residential,24,3,Warm,1.0
4366,medium_office,11,2,Neutral,-0.3
4367,medium_office,30,2,Neutral,-0.34
4368,mixed_use,1,2,Neutral,0.36
4369,mixed_use,1,2,Neutral,0.16
4370,residential,11,0,Cold,-1.06
4371,mixed_use,33,2,Neutral,0.38
4372,residential,23,2,Neutral,0.19
4373,residential,9,2,Neutral,-0.49
4374,medium_office,34,2,Neutral,-0.09
4375,medium_office,22,2,Neutral,0.1
4376,medium_office,14,2,Neutral,-0.45
4377,mixed_use,15,2,Neutral,-0.07
4378,mixed_use,7,2,Neutral,0.49
4379,medium_office,5,1,Cool,-0.56
4380,medium_office,2,3,Warm,0.5
4381,medium_office,1,2,Neutral,-0.49
4382,residential,10,2,Neutral,-0.18
4383,residential,12,2,Neutral,0.31
4384,residential,1,2,Neutral,-0.24
4385,mixed_use,16,2,Neutral,-0.23
4386,medium_office,6,3,Warm,0.6
4387,medium_office,2,2,Neutral,0.01
4388,medium_office,8,1,Cool,-0.99
4389,mixed_use,18,2,Neutral,0.16
4390,residential,18,2,Neutral,-0.44
4391,medium_office,15,2,Neutral,-0.05
4392,mixed_use,34,2,Neutral,-0.02
4393,residential,28,2,Neutral,0.37
4394,residential,18,3,Warm,1.21
4395,mixed_use,10,2,Neutral,-0.42
4396,mixed_use,33,1,Cool,-0.64
4397,medium_office,7,2,Neutral,-0.19
4398,mixed_use,1,2,Neutral,-0.31
4399,residential,35,3,Warm,0.98
4400,mixed_use,8,3,Warm,0.97
4401,medium_office,34,1,Cool,-0.47
4402,mixed_use,21,3,Warm,0.43
4403,mixed_use,2,1,Cool,-1.17
4404,mixed_use,37,1,Cool,-0.43
4405,medium_office,1,1,Cool,-0.98
4406,residential,23,2,Neutral,0.02
4407,mixed_use,23,3,Warm,0.38
4408,residential,19,2,Neutral,-0.13
4409,medium_office,18,2,Neutral,-0.37
4410,residential,15,3,Warm,0.82
4411,medium_office,1,2,Neutral,0.22
4412,residential,4,0,Cold,-1.42
4413,mixed_use,36,2,Neutral,0.32
4414,medium_office,21,3,Warm,0.42
4415,mixed_use,28,4,Hot,1.47
4416,medium_office,30,2,Neutral,-0.26
4417,medium_office,33,3,Warm,1.11
4418,medium_office,22,3,Warm,0.39
4419,mixed_use,21,1,Cool,-1.12
4420,medium_office,21,2,Neutral,-0.4
4421,mixed_use,3,2,Neutral,0.22
4422,mixed_use,21,2,Neutral,0.03
4423,residential,5,3,Warm,1.06
4424,medium_office,22,3,Warm,0.95
4425,medium_office,36,2,Neutral,-0.02
4426,mixed_use,15,3,Warm,0.54
4427,residential,30,1,Cool,-1.21
4428,residential,31,2,Neutral,-0.29
4429,residential,16,2,Neutral,0.3
4430,mixed_use,36,3,Warm,0.27
4431,mixed_use,4,3,Warm,0.88
4432,medium_office,32,2,Neutral,0.22
4433,medium_office,26,4,Hot,1.25
4434,mixed_use,32,2,Neutral,-0.38
4435,mixed_use,4,2,Neutral,-0.29
4436,medium_office,18,2,Neutral,-0.1
4437,medium_office,14,3,Warm,0.85
4438,medium_office,17,1,Cool,-1.14
4439,medium_office,31,2,Neutral,0.36
4440,mixed_use,17,2,Neutral,-0.15
4441,residential,11,3,Warm,0.79
4442,residential,4,3,Warm,0.82
4443,mixed_use,27,2,Neutral,-0.14
4444,mixed_use,36,3,Warm,0.56
4445,residential,26,2,Neutral,0.3
4446,medium_office,3,2,Neutral,0.22
4447,medium_office,14,3,Warm,1.12
4448,mixed_use,26,2,Neutral,0.23
4449,residential,21,2,Neutral,0.15
4450,mixed_use,7,0,Cold,-1.15
4451,residential,23,0,Cold,-1.36
4452,mixed_use,20,2,Neutral,0.01
4453,residential,22,1,Cool,-1.21
4454,mixed_use,13,2,Neutral,-0.28
4455,medium_office,9,2,Neutral,-0.18
4456,residential,33,2,Neutral,-0.4
4457,medium_office,17,2,Neutral,-0.17
4458,medium_office,11,4,Hot,1.4
4459,residential,23,2,Neutral,-0.35
4460,residential,35,2,Neutral,-0.39
4461,medium_office,6,3,Warm,1.11
4462,mixed_use,36,0,Cold,-1.71
4463,mixed_use,3,2,Neutral,0.25
4464,mixed_use,15,2,Neutral,-0.07
4465,residential,18,2,Neutral,-0.29
4466,residential,21,1,Cool,-1.15
4467,medium_office,25,2,Neutral,0.36
4468,residential,34,2,Neutral,-0.4
4469,mixed_use,19,2,Neutral,0.06
4470,medium_office,12,2,Neutral,0.11
4471,medium_office,1,2,Neutral,0.37
4472,medium_office,28,2,Neutral,-0.46
4473,medium_office,25,2,Neutral,0.16
4474,residential,30,2,Neutral,0.3
4475,medium_office,37,2,Neutral,0.27
4476,mixed_use,9,3,Warm,0.75
4477,mixed_use,38,2,Neutral,0.21
4478,medium_office,1,2,Neutral,0.29
4479,medium_office,12,1,Cool,-1.06
4480,residential,11,3,Warm,1.24
4481,mixed_use,17,2,Neutral,0.06
4482,mixed_use,12,2,Neutral,0.12
4483,mixed_use,32,2,Neutral,0.03
4484,medium_office,26,0,Cold,-1.5
4485,residential,6,2,Neutral,-0.22
4486,residential,18,1,Cool,-0.94
4487,medium_office,25,2,Neutral,-0.13
4488,medium_office,7,2,Neutral,-0.03
4489,residential,35,2,Neutral,0.45
4490,mixed_use,32,1,Cool,-0.96
4491,residential,22,2,Neutral,0.48
4492,mixed_use,37,2,Neutral,0.3
4493,medium_office,22,2,Neutral,0.04
4494,mixed_use,19,2,Neutral,-0.08
4495,mixed_use,6,2,Neutral,0.45
4496,mixed_use,26,2,Neutral,-0.15
4497,medium_office,3,2,Neutral,-0.03
4498,medium_office,27,2,Neutral,0.3
4499,medium_office,4,3,Warm,0.42
4500,mixed_use,22,3,Warm,1.09
4501,medium_office,32,2,Neutral,0.21
4502,mixed_use,7,2,Neutral,-0.14
4503,residential,38,2,Neutral,0.26
4504,residential,11,1,Cool,-1.18
4505,residential,13,3,Warm,0.64
4506,mixed_use,18,2,Neutral,-0.31
4507,mixed_use,11,2,Neutral,-0.05
4508,mixed_use,17,2,Neutral,0.11
4509,residential,5,2,Neutral,0.33
4510,medium_office,9,2,Neutral,0.32
4511,mixed_use,37,2,Neutral,-0.49
4512,residential,27,0,Cold,-2.0
4513,residential,15,0,Cold,-1.57
4514,mixed_use,5,3,Warm,0.35
4515,residential,14,2,Neutral,0.33
4516,medium_office,29,3,Warm,1.04
4517,residential,34,2,Neutral,-0.16
4518,residential,26,2,Neutral,-0.1
4519,medium_office,33,2,Neutral,0.13
4520,medium_office,8,2,Neutral,-0.42
4521,residential,35,2,Neutral,0.22
4522,mixed_use,27,3,Warm,0.6
4523,mixed_use,30,3,Warm,0.96
4524,medium_office,29,2,Neutral,0.21
4525,medium_office,2,2,Neutral,0.15
4526,mixed_use,23,3,Warm,0.47
4527,residential,21,2,Neutral,0.29
4528,mixed_use,12,3,Warm,0.49
4529,medium_office,31,2,Neutral,0.11
4530,residential,36,3,Warm,0.68
4531,residential,15,1,Cool,-0.46
4532,mixed_use,35,2,Neutral,-0.33
4533,residential,29,1,Cool,-1.23
4534,medium_office,34,2,Neutral,-0.02
4535,mixed_use,24,2,Neutral,0.19
4536,residential,30,0,Cold,-1.41
4537,residential,7,2,Neutral,0.41
4538,mixed_use,20,1,Cool,-0.46
4539,residential,34,1,Cool,-0.55
4540,mixed_use,26,1,Cool,-0.79
4541,medium_office,5,2,Neutral,-0.12
4542,medium_office,31,1,Cool,-0.6
4543,residential,12,1,Cool,-0.29
4544,residential,14,2,Neutral,0.17
4545,medium_office,23,0,Cold,-1.2
4546,residential,3,2,Neutral,0.19
4547,mixed_use,26,2,Neutral,0.38
4548,residential,12,2,Neutral,0.4
4549,mixed_use,8,4,Hot,1.88
4550,residential,19,1,Cool,-0.59
4551,residential,21,3,Warm,0.61
4552,mixed_use,7,2,Neutral,-0.45
4553,medium_office,4,2,Neutral,-0.44
4554,medium_office,11,2,Neutral,0.13
4555,mixed_use,12,1,Cool,-0.67
4556,mixed_use,14,2,Neutral,0.35
4557,medium_office,10,3,Warm,0.4
4558,mixed_use,33,3,Warm,0.53
4559,medium_office,26,4,Hot,1.49
4560,residential,8,3,Warm,0.49
4561,residential,32,2,Neutral,0.0
4562,residential,38,2,Neutral,-0.28
4563,medium_office,14,3,Warm,0.97
4564,medium_office,17,2,Neutral,-0.01
4565,mixed_use,1,2,Neutral,0.38
4566,medium_office,11,2,Neutral,-0.22
4567,mixed_use,28,2,Neutral,0.05
4568,medium_office,26,2,Neutral,0.42
4569,residential,34,3,Warm,1.14
4570,medium_office,36,2,Neutral,0.14
4571,medium_office,9,3,Warm,0.72
4572,medium_office,26,3,Warm,0.91
4573,medium_office,18,1,Cool,-0.61
4574,medium_office,14,0,Cold,-1.8
4575,mixed_use,15,2,Neutral,-0.27
4576,medium_office,27,3,Warm,1.23
4577,medium_office,16,2,Neutral,0.49
4578,mixed_use,6,2,Neutral,-0.07
4579,residential,11,2,Neutral,-0.14
4580,mixed_use,19,2,Neutral,0.46
4581,residential,31,2,Neutral,0.48
4582,residential,5,2,Neutral,-0.44
4583,mixed_use,5,2,Neutral,-0.4
4584,residential,3,2,Neutral,0.28
4585,residential,25,2,Neutral,0.19
4586,mixed_use,16,3,Warm,0.98
4587,residential,6,2,Neutral,0.29
4588,medium_office,10,2,Neutral,-0.21
4589,medium_office,29,4,Hot,1.87
4590,residential,28,2,Neutral,-0.01
4591,residential,20,2,Neutral,0.4
4592,residential,7,3,Warm,0.29
4593,residential,36,0,Cold,-1.11
4594,residential,22,2,Neutral,0.12
4595,residential,35,2,Neutral,0.02
4596,medium_office,28,2,Neutral,-0.15
4597,residential,27,2,Neutral,-0.09
4598,mixed_use,14,2,Neutral,-0.13
4599,medium_office,11,2,Neutral,0.35
4600,mixed_use,8,2,Neutral,0.18
4601,residential,18,2,Neutral,0.38
4602,residential,7,2,Neutral,0.04
4603,residential,9,2,Neutral,0.02
4604,residential,4,2,Neutral,-0.38
4605,mixed_use,38,2,Neutral,0.14
4606,medium_office,35,2,Neutral,0.28
4607,mixed_use,5,2,Neutral,0.21
4608,mixed_use,12,4,Hot,1.63
4609,residential,38,2,Neutral,-0.15
4610,mixed_use,24,2,Neutral,0.48
4611,residential,14,1,Cool,-0.82
4612,residential,5,2,Neutral,-0.19
4613,residential,14,2,Neutral,-0.15
