frame,snn_inference_ms,websocket_ms,e2e_latency_ms
3356,4.47,3.29,16.62
3357,4.9,3.22,17.59
3358,4.75,3.82,17.59
3359,4.66,3.84,17.17
3360,4.28,3.35,18.61
3361,5.73,3.27,18.39
3362,4.1,3.72,18.5
3363,6.79,4.71,20.14
3364,4.12,3.36,17.0
3365,4.14,3.81,16.84
3366,4.28,6.27,21.32
3367,4.83,5.65,24.52
3368,4.37,3.71,18.85
3369,4.7,6.2,21.8
3370,5.21,3.96,18.64
3371,4.83,3.82,18.89
3372,4.16,3.43,20.29
3373,5.39,3.28,18.42
3374,4.85,4.52,18.18
3375,4.38,5.51,19.74
3376,4.65,4.03,17.36
3377,4.18,3.48,16.65
3378,5.44,5.57,21.54
3379,4.63,3.92,17.22
3380,4.17,3.2,16.86
3381,4.24,4.42,22.66
3382,4.49,3.24,16.95
3383,6.24,3.59,20.42
3384,6.32,3.47,18.75
3385,5.24,4.05,19.47
3386,4.11,3.72,16.84
3387,4.19,3.5,16.35
3388,6.06,3.41,20.66
3389,4.94,4.02,23.91
3390,4.17,3.73,19.21
3391,4.29,5.8,21.55
3392,6.81,4.06,20.98
3393,5.15,3.47,18.14
3394,4.95,4.18,20.64
3395,4.88,3.26,20.41
3396,8.75,4.11,26.74
3397,4.7,4.98,18.91
3398,4.23,6.68,19.48
3399,5.6,3.8,19.04
3400,4.35,3.26,16.24
3401,4.12,3.3,17.59
3402,5.25,3.58,17.77
3403,5.02,3.21,19.02
3404,4.68,4.04,18.77
3405,4.35,4.76,21.8
3406,6.26,4.01,19.73
3407,4.4,5.08,19.11
3408,5.74,6.0,21.49
3409,4.13,4.41,17.57
3410,4.37,4.02,17.8
3411,5.64,4.38,18.72
3412,5.41,3.56,19.55
3413,4.59,3.22,17.43
3414,5.35,3.6,19.42
3415,4.19,4.43,17.19
3416,4.98,3.66,17.6
3417,7.0,3.72,19.79
3418,4.78,3.3,16.97
3419,6.47,4.86,23.39
3420,7.29,4.06,21.58
3421,5.47,3.84,20.6
3422,6.24,4.41,21.86
3423,4.5,5.33,19.5
3424,5.9,3.24,17.85
3425,4.81,4.54,18.62
3426,4.35,3.78,18.52
3427,5.26,3.4,23.24
3428,4.4,4.74,23.97
3429,4.77,3.76,18.71
3430,4.81,4.57,24.34
3431,4.27,4.04,21.16
3432,5.04,3.86,18.02
3433,4.54,3.73,29.69
3434,4.34,3.89,17.7
3435,5.48,4.95,20.91
3436,5.23,3.58,22.92
3437,5.55,4.62,21.16
3438,5.38,3.93,19.07
3439,4.19,4.73,22.08
3440,5.24,6.11,30.07
3441,4.25,3.82,17.3
3442,4.26,3.32,18.97
3443,4.52,4.06,19.03
3444,7.75,4.24,23.73
3445,5.79,3.62,22.63
3446,6.17,3.23,27.19
3447,4.32,4.32,17.64
3448,5.11,3.22,22.72
3449,4.31,3.95,17.35
3450,4.52,3.25,19.81
3451,4.86,3.87,17.24
3452,4.85,5.58,25.71
3453,7.63,3.4,20.27
3454,4.31,4.64,18.64
3455,7.19,4.15,24.11
3456,6.13,6.06,21.95
3457,4.93,3.33,16.9
3458,4.99,4.79,19.0
3459,5.27,5.37,22.57
3460,4.25,3.55,18.16
3461,4.72,3.53,19.24
3462,4.14,3.86,17.45
3463,5.38,4.0,21.45
3464,4.13,5.88,20.13
3465,4.13,3.79,18.46
3466,4.54,3.23,17.25
3467,4.68,4.11,19.08
3468,4.26,3.85,30.59
3469,4.15,3.84,16.97
3470,4.7,3.58,17.34
3471,4.57,3.25,20.73
3472,4.14,5.59,18.65
3473,4.97,3.38,19.95
3474,4.62,3.27,16.53
3475,4.52,7.27,20.89
3476,4.34,5.55,19.79
3477,5.28,4.15,18.25
3478,4.13,3.98,21.94
3479,7.91,5.06,21.7
3480,4.12,4.15,17.9
3481,4.47,4.88,19.43
3482,4.29,4.78,18.13
3483,5.98,3.4,18.27
3484,4.1,3.67,18.67
3485,4.12,7.7,21.72
3486,5.32,3.61,22.2
3487,5.3,4.38,18.19
3488,6.8,5.25,22.17
3489,5.66,3.45,20.39
3490,5.71,6.0,22.12
3491,4.75,5.87,19.38
3492,4.69,5.92,20.29
3493,4.77,8.72,23.16
3494,5.14,5.31,22.52
3495,4.54,5.21,20.53
3496,4.99,5.52,19.42
3497,4.4,3.23,19.39
3498,4.32,3.67,17.41
3499,6.24,5.43,22.27
3500,4.53,7.01,20.17
3501,4.48,4.13,19.63
3502,4.4,4.68,19.65
3503,4.46,3.7,20.73
3504,4.9,3.77,17.22
3505,4.59,6.22,19.37
3506,5.12,3.51,17.32
3507,4.88,4.41,21.32
3508,4.42,9.45,23.43
3509,4.25,4.14,17.26
3510,4.64,4.13,19.14
3511,4.65,3.59,20.31
3512,4.26,3.31,19.21
3513,6.9,4.11,20.73
3514,4.41,3.59,19.83
3515,4.23,3.25,18.98
3516,5.21,4.2,21.6
3517,4.43,4.36,18.58
3518,5.29,5.13,21.58
3519,4.89,4.88,18.75
3520,4.25,5.38,21.1
3521,4.39,4.29,19.54
3522,4.48,6.08,21.89
3523,4.65,5.95,20.51
3524,4.27,3.24,16.47
3525,4.83,3.69,17.09
3526,5.13,3.42,20.34
3527,5.83,3.57,18.07
3528,6.72,3.25,21.44
3529,4.14,4.87,18.1
3530,6.06,4.11,20.77
3531,4.92,4.29,19.86
3532,4.27,4.83,17.9
3533,6.66,3.81,25.16
3534,4.57,3.29,17.08
3535,4.9,6.62,22.87
3536,5.68,3.95,24.54
3537,4.23,4.12,17.97
3538,5.97,3.21,17.95
3539,4.7,3.27,18.54
3540,5.13,4.81,18.66
3541,4.38,5.32,18.96
3542,4.26,3.86,16.93
3543,4.29,7.68,23.15
3544,4.44,3.35,17.8
3545,4.71,8.32,22.93
3546,5.04,3.33,16.99
3547,4.65,3.63,18.83
3548,5.06,4.77,20.49
3549,5.32,3.2,20.53
3550,6.82,4.5,21.25
3551,4.53,3.56,19.14
3552,6.9,3.61,22.22
3553,4.64,3.65,17.85
3554,4.64,4.92,18.16
3555,4.95,6.83,22.7
3556,7.86,3.35,21.63
3557,4.24,4.19,17.14
3558,4.3,3.73,22.51
3559,5.34,3.23,17.13
3560,5.44,4.18,22.54
3561,5.31,4.53,20.6
3562,4.17,4.21,17.82
3563,4.52,4.33,18.48
3564,12.32,5.71,28.62
3565,4.23,4.17,16.98
3566,4.34,4.01,18.65
3567,7.49,4.31,21.33
3568,4.2,3.39,16.33
3569,5.08,3.75,20.37
3570,4.12,4.1,17.35
3571,4.18,5.76,18.53
3572,5.61,6.1,20.9
3573,4.34,4.27,18.88
3574,4.11,3.92,19.95
3575,4.55,4.39,18.53
3576,4.19,5.68,19.1
3577,4.59,4.04,19.76
3578,4.73,6.09,20.41
3579,4.17,3.53,18.71
3580,4.21,3.21,16.8
3581,4.17,4.07,18.4
3582,4.73,7.08,20.71
3583,4.86,7.47,22.48
3584,5.08,3.31,17.48
3585,5.57,3.43,18.45
3586,4.67,4.26,22.74
3587,5.02,3.53,21.73
3588,6.42,3.31,18.55
3589,11.01,5.63,26.79
3590,4.53,4.91,22.33
3591,4.11,6.92,21.01
3592,5.06,3.73,18.56
3593,5.25,6.26,21.67
3594,5.89,3.88,20.11
3595,4.61,5.71,21.21
3596,4.13,5.85,20.92
3597,4.71,4.0,20.8
3598,5.7,3.73,23.12
3599,4.37,3.43,16.71
3600,5.97,4.61,20.26
3601,4.83,3.98,17.59
3602,5.49,3.37,20.1
3603,5.51,5.82,20.01
3604,4.59,3.32,23.09
3605,4.19,3.48,19.83
3606,4.48,3.88,18.21
3607,4.47,3.69,20.37
3608,4.1,5.46,23.16
3609,5.87,3.75,20.46
3610,5.51,3.42,18.08
3611,6.22,3.43,20.21
3612,4.57,3.82,18.8
3613,4.24,6.58,20.22
3614,4.22,6.56,23.06
3615,4.32,3.45,16.61
3616,5.58,4.79,21.97
3617,4.44,8.03,21.77
3618,6.85,4.37,20.37
3619,4.15,3.51,17.12
3620,4.92,4.78,19.55
3621,5.05,4.59,24.74
3622,4.93,4.54,18.64
3623,4.23,3.28,18.2
3624,4.16,3.82,20.85
3625,4.26,3.28,17.73
3626,4.13,6.66,21.08
3627,5.09,6.02,20.3
3628,4.64,4.26,22.87
3629,5.39,5.11,19.15
3630,4.23,3.67,16.99
3631,5.5,4.28,21.42
3632,4.52,3.25,18.13
3633,5.17,5.12,19.24
3634,4.19,4.25,18.16
3635,5.35,6.13,21.15
3636,6.45,4.54,21.66
3637,4.54,4.63,17.74
3638,4.3,6.56,19.7
3639,4.41,7.34,21.5
3640,4.96,6.12,19.87
3641,4.25,3.42,25.04
3642,4.45,3.99,23.7
3643,4.74,3.26,19.64
3644,4.52,6.39,22.1
3645,5.78,3.9,18.9
3646,4.55,4.55,17.66
3647,4.8,3.24,17.83
3648,4.44,3.64,17.99
3649,4.88,3.84,17.31
3650,4.36,4.42,19.52
3651,5.11,4.16,18.49
3652,4.32,4.74,23.2
3653,5.26,3.53,19.77
3654,5.39,3.22,22.32
3655,4.51,3.24,17.14
3656,4.11,6.41,23.51
3657,6.67,7.3,24.11
3658,4.19,4.09,17.11
3659,4.64,3.44,28.97
3660,5.14,3.58,19.5
3661,4.49,3.34,16.73
3662,4.11,3.66,18.33
3663,5.12,3.25,18.6
3664,4.56,4.12,18.51
3665,4.47,4.68,17.89
3666,4.19,4.49,18.64
3667,4.13,3.66,19.69
3668,4.73,4.4,20.26
3669,4.13,3.73,20.12
3670,4.57,3.41,20.42
3671,5.66,8.3,23.81
3672,4.7,5.97,21.85
3673,6.04,3.42,18.39
3674,4.31,3.21,17.08
3675,4.14,3.65,17.54
3676,4.15,3.85,16.77
3677,4.38,5.26,19.28
3678,4.47,3.81,19.19
3679,4.86,3.27,20.87
3680,5.53,3.68,17.82
3681,4.41,3.52,22.92
3682,4.86,3.81,17.25
3683,5.28,3.47,19.72
3684,5.26,4.92,20.49
3685,4.48,3.55,22.38
3686,4.61,3.56,18.43
3687,4.53,3.83,19.25
3688,4.44,3.39,17.35
3689,6.11,3.4,18.89
3690,5.69,3.21,18.08
3691,4.52,5.54,18.91
3692,5.61,3.62,24.64
3693,4.34,6.09,21.19
3694,4.32,3.77,17.92
3695,4.82,4.08,23.92
3696,4.86,3.73,20.95
3697,5.86,6.14,21.31
3698,4.35,5.02,18.52
3699,4.13,3.33,20.23
3700,4.35,6.33,19.49
3701,4.28,4.83,19.86
3702,6.6,6.24,22.29
3703,4.24,5.88,23.01
3704,5.9,4.94,21.43
3705,4.63,3.58,18.11
3706,4.54,3.22,16.44
3707,4.72,4.78,18.26
3708,5.28,5.97,21.29
3709,4.6,8.96,23.99
3710,4.36,5.19,19.89
3711,4.32,5.49,23.88
3712,4.45,4.83,18.96
3713,4.82,4.68,20.7
3714,4.62,4.2,18.69
3715,4.38,4.22,21.47
3716,4.65,7.55,21.16
3717,4.66,5.47,20.56
3718,5.85,3.57,22.19
3719,4.79,4.73,21.28
3720,4.76,3.26,17.32
3721,4.85,4.4,18.51
3722,4.4,4.17,19.04
3723,4.66,4.56,19.34
3724,5.22,4.08,18.49
3725,4.32,4.44,29.53
3726,5.22,3.32,17.15
3727,4.64,5.36,18.51
3728,4.56,8.85,24.32
3729,4.1,3.83,19.21
3730,4.22,3.77,18.7
3731,4.16,7.73,20.45
3732,5.9,3.22,19.33
3733,4.35,3.35,22.79
3734,5.55,4.53,23.63
3735,4.78,3.41,17.82
3736,4.17,6.48,19.35
3737,4.44,5.2,18.3
3738,4.6,3.83,20.62
3739,5.25,3.81,18.21
3740,4.15,3.36,18.98
3741,4.27,3.56,18.84
3742,4.36,4.68,19.25
3743,4.83,3.44,19.91
3744,4.21,3.63,16.61
3745,4.16,4.49,18.7
3746,4.86,5.26,20.72
3747,5.1,4.51,19.07
3748,4.54,5.17,18.88
3749,4.49,6.3,19.47
3750,5.36,3.31,17.2
3751,4.43,3.32,22.65
3752,4.52,4.88,18.86
3753,4.38,3.55,17.53
3754,4.17,4.11,20.04
3755,5.71,3.24,17.63
3756,5.68,5.44,20.01
3757,5.26,5.74,21.84
3758,4.29,6.53,20.82
3759,4.26,7.39,21.29
3760,5.05,5.09,20.14
3761,4.26,4.02,20.64
3762,4.16,6.35,21.95
3763,5.25,4.67,19.76
3764,4.18,3.68,18.05
3765,5.03,6.53,20.58
3766,4.79,3.41,18.47
3767,4.18,6.66,20.98
3768,4.54,5.23,20.18
3769,5.36,3.42,18.23
3770,4.25,3.28,16.98
3771,4.53,6.66,21.47
3772,4.22,3.76,17.64
3773,6.11,4.11,22.18
3774,4.68,4.31,27.65
3775,4.55,5.16,18.23
3776,5.69,5.46,20.75
3777,4.67,11.18,26.67
3778,4.64,3.48,16.92
3779,5.32,3.55,18.68
3780,4.41,4.61,18.44
3781,4.85,4.68,19.67
3782,4.63,3.43,16.94
3783,4.43,3.48,17.14
3784,4.43,4.36,19.99
3785,4.2,3.71,20.41
3786,4.41,4.37,18.56
3787,4.16,3.54,16.2
3788,4.71,11.73,25.13
3789,4.22,3.55,16.48
3790,4.15,3.44,16.62
3791,6.35,4.32,19.27
3792,4.93,4.18,22.13
3793,5.48,5.36,20.32
3794,4.41,4.41,19.54
3795,4.63,7.48,22.48
3796,4.15,5.46,22.3
3797,4.31,3.44,18.17
3798,4.38,3.43,18.75
3799,5.44,3.34,18.74
3800,4.45,4.73,21.63
3801,4.83,4.67,18.93
3802,4.96,3.41,20.8
3803,4.12,3.79,16.83
3804,4.14,6.43,27.41
3805,6.61,3.96,22.11
3806,4.48,5.15,19.3
3807,5.15,3.39,21.51
3808,6.31,6.81,21.89
3809,4.45,4.13,17.29
3810,4.19,4.25,20.14
3811,4.66,3.23,16.66
3812,4.67,4.24,17.85
3813,5.2,5.69,25.67
3814,4.68,6.29,19.88
3815,4.64,3.48,16.66
3816,4.61,4.41,19.0
3817,4.6,4.7,22.83
3818,5.34,3.49,19.2
3819,4.39,3.8,17.8
3820,5.72,3.29,20.85
3821,4.69,3.88,21.53
3822,4.16,3.6,17.5
3823,5.36,3.32,17.64
3824,5.25,3.99,20.88
3825,4.41,3.78,18.06
3826,5.19,4.49,19.02
3827,5.1,4.9,20.09
3828,4.34,3.62,17.92
3829,4.49,3.84,19.32
3830,5.06,5.15,21.64
3831,6.67,3.33,20.4
3832,5.43,4.39,18.55
3833,4.62,7.25,22.22
3834,4.33,4.26,22.3
3835,4.74,3.5,17.09
3836,5.5,3.95,22.06
3837,5.39,5.23,22.37
3838,6.47,3.27,21.11
3839,4.15,3.67,17.73
3840,4.16,4.95,17.7
3841,4.36,3.27,18.41
3842,5.3,4.29,19.2
3843,4.74,3.98,19.06
3844,4.6,3.76,19.17
3845,4.35,5.03,19.28
3846,5.24,4.05,19.14
3847,4.12,5.36,19.24
3848,4.99,4.09,18.71
3849,5.18,3.93,18.39
3850,4.41,3.83,17.06
3851,4.47,3.26,19.58
3852,7.42,4.33,20.86
3853,4.3,4.52,21.75
3854,4.2,6.75,21.35
3855,4.74,3.75,20.93
3856,4.25,3.41,19.42
3857,4.27,7.79,20.86
3858,4.52,5.34,19.78
3859,5.26,3.24,19.64
3860,4.58,3.75,21.25
3861,4.7,4.06,18.5
3862,4.36,4.65,17.81
3863,5.53,4.95,19.52
3864,4.74,5.01,20.28
3865,5.23,3.61,18.37
3866,4.43,7.62,21.61
3867,4.48,4.11,17.11
3868,4.53,3.79,21.35
3869,4.36,3.8,20.49
3870,4.48,3.43,18.2
3871,4.83,4.05,19.81
3872,6.99,3.57,22.23
3873,4.42,5.08,18.7
3874,4.67,3.5,18.44
3875,6.48,6.19,23.87
3876,5.33,3.85,17.8
3877,5.82,3.97,24.22
3878,4.2,4.31,17.46
3879,7.45,3.44,20.26
3880,9.38,5.36,24.28
3881,4.17,4.24,17.24
3882,4.27,3.21,16.89
3883,4.42,3.62,17.76
3884,4.36,3.26,16.43
3885,4.78,3.36,19.16
3886,5.77,3.35,18.77
3887,4.32,3.37,20.93
3888,4.69,3.47,16.69
3889,4.18,3.91,21.16
3890,4.2,3.85,16.77
3891,4.17,4.65,18.25
3892,4.11,3.33,19.06
3893,4.86,3.61,17.11
3894,6.16,9.0,30.21
3895,4.81,4.76,18.61
3896,4.62,4.2,17.74
3897,4.48,3.74,16.94
3898,5.47,3.73,20.02
3899,4.35,7.23,22.63
3900,4.28,4.46,18.3
3901,4.88,5.65,21.72
3902,5.68,5.02,21.21
3903,4.1,3.43,16.08
3904,4.44,3.31,16.28
3905,4.72,3.2,17.06
3906,4.92,4.72,20.32
3907,4.11,3.55,18.18
3908,4.13,3.46,17.82
3909,7.31,3.62,19.57
3910,6.52,4.9,23.09
3911,6.03,4.62,20.92
3912,4.44,6.07,21.36
3913,4.47,4.38,18.31
3914,4.15,4.25,19.07
3915,4.25,4.37,17.34
3916,4.25,3.61,19.31
3917,7.13,4.84,21.32
3918,5.32,5.02,20.19
3919,4.49,3.75,17.33
3920,5.25,3.74,17.86
3921,4.36,6.17,19.41
3922,4.22,4.39,17.53
3923,6.32,3.76,20.41
3924,4.71,4.77,20.76
3925,4.72,3.87,18.38
3926,6.29,6.92,24.38
3927,5.43,3.57,19.25
3928,5.06,3.4,18.79
3929,4.47,4.75,20.08
3930,5.33,4.0,21.04
3931,5.28,4.98,19.31
3932,4.57,5.8,28.58
3933,4.62,3.72,18.57
3934,4.54,3.35,19.26
3935,4.35,4.07,21.69
3936,4.34,3.47,18.5
3937,4.11,4.01,21.84
3938,4.42,5.54,19.55
3939,4.86,3.86,18.95
3940,4.62,3.68,17.11
3941,4.38,3.57,16.66
3942,4.45,4.11,17.53
3943,5.08,3.86,19.47
3944,5.82,3.28,18.39
3945,5.06,3.23,17.83
3946,4.61,6.81,20.23
3947,4.41,4.89,24.57
3948,4.34,3.93,21.8
3949,5.15,3.45,17.86
3950,4.92,3.66,18.85
3951,4.74,3.7,19.31
3952,5.49,4.22,18.62
3953,4.26,5.58,18.48
3954,4.6,3.36,17.31
3955,4.27,5.77,20.21
3956,4.39,5.41,28.21
3957,5.42,6.41,22.52
3958,4.56,3.48,17.47
3959,5.64,5.3,24.08
3960,5.8,3.64,18.92
3961,5.04,8.1,22.4
3962,5.84,3.43,18.87
3963,4.28,4.03,16.89
3964,4.19,3.83,16.66
3965,6.03,3.47,25.57
3966,4.75,3.51,18.26
3967,4.59,3.43,18.97
3968,6.55,3.32,19.32
3969,4.36,3.51,18.37
3970,4.29,3.92,18.69
3971,4.11,3.48,18.12
3972,4.45,3.81,17.56
3973,4.26,3.81,16.8
3974,4.21,4.41,18.33
3975,4.25,3.52,16.62
3976,5.18,4.8,20.57
3977,4.57,3.78,18.28
3978,4.71,4.88,20.96
3979,4.91,3.54,17.62
3980,4.94,3.76,17.32
3981,5.72,3.98,18.32
3982,4.59,3.61,18.12
3983,6.67,3.84,19.43
3984,5.58,4.02,18.11
3985,4.23,3.67,16.42
3986,4.88,3.89,17.34
3987,4.64,7.03,20.6
3988,4.45,4.41,17.65
3989,5.96,3.41,18.63
3990,4.34,3.74,17.03
3991,7.69,3.39,22.27
3992,5.5,4.6,20.23
3993,6.43,4.39,20.67
3994,4.21,6.69,19.72
3995,6.53,10.79,29.07
3996,5.41,4.22,18.8
3997,5.0,3.41,16.97
3998,5.02,4.27,18.62
3999,4.38,3.5,18.63
4000,4.86,7.1,22.95
4001,4.12,6.76,20.7
4002,4.41,5.17,19.93
4003,4.51,7.82,20.93
4004,4.87,3.65,18.39
4005,4.3,5.2,20.84
4006,5.96,3.81,18.86
4007,8.48,4.95,22.86
4008,4.45,3.26,16.7
4009,8.21,5.22,22.95
4010,4.15,3.96,19.73
4011,4.63,3.43,20.45
4012,4.77,3.65,23.94
4013,4.99,3.23,17.03
4014,4.18,5.62,20.67
4015,5.66,4.3,23.22
4016,4.55,3.27,19.74
4017,4.61,3.63,17.34
4018,4.66,3.54,16.95
4019,4.39,4.22,18.13
4020,4.46,3.48,16.48
4021,4.89,3.53,19.94
4022,4.39,3.31,16.43
4023,4.35,3.47,17.93
4024,4.93,3.79,19.73
4025,6.62,3.6,20.15
4026,5.99,3.6,18.93
4027,5.47,3.45,19.54
4028,4.3,3.2,16.98
4029,5.01,4.03,18.36
4030,4.31,3.76,20.21
4031,4.45,3.35,17.54
4032,4.23,4.1,17.76
4033,5.41,3.8,19.31
4034,6.08,3.66,21.88
4035,4.82,8.37,22.44
4036,4.6,4.65,18.67
4037,4.84,3.22,20.27
4038,4.33,3.29,18.05
4039,4.28,3.62,17.21
4040,4.17,3.54,18.28
4041,6.08,4.48,24.14
4042,4.24,3.61,17.82
4043,5.83,3.78,20.62
4044,4.26,5.31,18.78
4045,4.38,3.74,17.03
4046,5.5,3.3,19.24
4047,4.27,3.27,16.37
4048,4.23,4.82,17.65
4049,4.4,3.82,16.96
4050,6.12,3.42,20.4
4051,4.59,3.95,17.45
4052,4.2,4.5,17.77
4053,4.61,3.54,17.25
4054,5.71,4.45,19.7
4055,6.0,4.76,19.99
4056,5.41,4.11,20.4
4057,5.05,6.74,21.86
4058,5.2,4.83,18.55
4059,4.37,3.7,18.68
4060,5.52,3.5,20.56
4061,4.17,3.64,19.09
4062,4.78,3.36,18.0
4063,4.15,3.35,16.13
4064,5.33,3.92,18.17
4065,5.14,5.13,19.43
4066,4.24,3.77,18.1
4067,5.42,3.41,20.28
4068,7.69,3.42,21.95
4069,5.1,5.63,19.78
4070,4.81,3.55,23.98
4071,4.4,3.24,17.11
4072,5.96,3.54,20.04
4073,5.04,4.14,18.09
4074,4.56,3.35,21.18
4075,5.43,3.31,18.79
4076,4.8,3.94,21.72
4077,4.41,5.97,20.18
4078,4.18,3.77,18.21
4079,4.47,3.49,17.52
4080,6.23,5.82,22.84
4081,4.59,4.4,21.15
4082,4.52,5.42,20.44
4083,4.87,3.62,17.49
4084,4.5,5.94,18.96
4085,4.39,3.59,16.85
4086,4.12,3.55,19.01
4087,4.8,3.33,17.47
4088,4.3,7.39,22.8
4089,4.11,4.6,17.28
4090,4.58,3.58,17.15
4091,4.41,4.41,17.6
4092,4.36,5.05,25.04
4093,4.28,3.98,20.63
4094,4.44,3.42,17.88
4095,4.24,3.34,19.21
4096,4.61,7.05,20.6
4097,4.76,3.25,17.23
4098,4.53,3.56,16.63
4099,5.59,3.83,20.36
4100,4.29,3.41,17.22
4101,4.27,4.55,23.13
4102,4.19,3.27,17.02
4103,5.31,4.06,18.82
4104,4.71,4.37,20.49
4105,4.1,3.28,19.78
4106,4.77,4.45,18.1
4107,5.98,4.05,19.35
4108,5.3,3.28,18.0
4109,4.94,6.3,22.43
4110,4.73,3.98,17.79
4111,4.89,7.44,22.06
4112,5.13,3.3,17.8
4113,4.17,4.51,18.44
4114,4.2,4.78,17.76
4115,5.61,4.38,18.84
4116,5.04,4.72,18.66
4117,4.3,4.22,22.28
4118,4.63,3.8,20.18
4119,5.48,3.41,19.66
4120,5.88,3.35,20.39
4121,4.13,5.35,21.84
4122,5.52,3.51,24.43
4123,4.63,3.57,17.31
4124,4.76,3.21,17.69
4125,4.91,4.99,26.25
4126,4.58,3.76,16.96
4127,5.47,4.47,19.02
4128,4.63,3.28,21.39
4129,5.2,4.61,19.11
4130,4.73,4.28,18.31
4131,4.46,3.39,18.91
4132,4.17,3.5,17.26
4133,4.1,5.85,18.99
4134,4.3,5.48,19.6
4135,4.49,5.3,22.88
4136,4.5,3.49,22.87
4137,5.21,3.99,18.34
4138,6.93,3.64,19.08
4139,4.43,4.61,17.55
4140,4.54,5.74,20.21
4141,5.24,4.56,18.87
4142,5.13,4.12,19.1
4143,5.26,7.83,24.61
4144,4.24,3.25,16.44
4145,4.6,3.93,18.93
4146,4.16,3.23,17.16
4147,4.73,10.8,24.19
4148,4.12,4.05,18.71
4149,4.74,3.72,19.77
4150,4.65,8.88,22.59
4151,4.33,4.52,17.39
4152,4.11,3.9,19.44
4153,6.17,7.08,23.4
4154,4.44,3.77,16.79
4155,5.03,5.81,20.5
4156,4.79,3.61,18.64
4157,4.35,5.0,18.49
4158,5.12,3.35,17.09
4159,4.69,3.79,17.76
4160,4.18,4.88,19.52
4161,4.46,3.54,23.38
4162,4.4,3.33,17.93
4163,4.29,9.22,22.15
4164,6.69,4.15,20.27
4165,4.21,3.62,16.81
4166,4.19,3.21,15.93
4167,5.14,4.06,21.22
4168,6.4,3.69,21.16
4169,4.14,4.4,19.21
4170,4.15,5.15,18.16
4171,5.28,4.5,18.35
4172,5.55,3.49,18.7
4173,4.41,13.69,27.89
4174,4.42,3.74,18.2
4175,4.46,4.9,18.06
4176,4.88,5.15,20.29
4177,5.06,3.33,17.09
4178,4.38,3.69,16.83
4179,4.17,3.62,16.93
4180,5.39,4.04,18.72
4181,4.97,3.47,20.95
4182,5.19,6.9,24.85
4183,4.73,3.96,19.77
4184,4.72,5.2,19.9
4185,4.48,3.85,20.03
4186,4.61,4.74,18.06
4187,5.53,5.33,20.34
4188,4.6,4.09,18.56
4189,4.18,3.31,17.6
4190,4.22,4.02,18.64
4191,4.43,3.38,21.44
4192,4.87,5.63,22.72
4193,5.1,3.51,18.0
4194,4.33,5.31,19.98
4195,4.69,4.27,18.42
4196,4.29,3.3,16.31
4197,4.56,5.03,23.72
4198,4.64,5.24,18.56
4199,4.92,3.47,17.33
4200,5.28,6.67,25.42
4201,4.17,3.32,18.01
4202,4.26,4.01,21.48
4203,4.43,3.38,16.53
4204,4.73,3.47,17.01
4205,4.25,4.4,25.66
4206,5.84,3.38,23.57
4207,4.15,6.12,20.03
4208,4.42,7.26,20.5
4209,4.2,3.65,17.79
4210,4.57,3.78,19.32
4211,4.96,3.39,16.94
4212,4.46,5.11,19.92
4213,4.4,3.93,17.39
4214,4.81,6.5,21.88
4215,4.4,4.33,17.39
4216,4.37,3.24,20.7
4217,4.53,3.38,18.17
4218,5.12,4.03,20.08
4219,4.97,3.9,18.54
4220,5.11,3.55,19.22
4221,5.21,4.55,21.88
4222,4.58,3.34,16.69
4223,6.29,4.47,19.63
4224,4.89,3.92,18.45
4225,5.59,4.83,20.9
4226,4.19,3.3,16.37
4227,4.23,3.59,23.31
4228,5.82,3.22,18.14
4229,4.15,4.03,17.02
4230,7.88,4.12,23.77
4231,4.11,3.36,16.9
4232,4.34,4.82,24.78
4233,4.46,4.16,17.43
4234,4.89,3.35,19.53
4235,5.43,4.08,18.39
4236,6.92,5.59,25.91
4237,4.14,3.65,18.18
4238,4.24,4.53,17.34
4239,5.04,3.29,19.12
4240,4.16,4.93,17.95
4241,4.27,3.22,17.1
4242,4.58,5.56,19.49
4243,4.49,3.22,16.45
4244,4.2,6.96,20.24
4245,4.29,3.87,18.73
4246,5.41,5.7,21.63
4247,5.92,3.43,21.77
4248,4.19,4.33,17.63
4249,4.38,5.01,20.21
4250,4.14,3.83,19.42
4251,4.72,3.23,18.3
4252,4.73,3.66,19.34
4253,4.89,5.49,21.91
4254,4.49,3.46,19.86
4255,5.33,5.33,25.82
4256,4.69,3.55,17.11
4257,4.96,3.43,20.06
4258,4.61,4.26,18.1
4259,4.69,3.33,16.95
4260,4.69,4.07,17.48
4261,4.41,3.49,18.79
4262,4.23,7.21,20.88
4263,9.44,5.37,23.81
4264,4.2,3.25,17.75
4265,5.85,3.62,29.43
4266,5.06,6.17,22.9
4267,4.34,3.73,18.87
4268,4.52,3.83,20.46
4269,4.84,3.74,17.64
4270,4.46,3.54,22.27
4271,4.71,3.43,17.36
4272,4.4,3.6,17.71
4273,4.71,4.06,19.02
4274,4.45,3.32,16.56
4275,4.45,4.19,20.39
4276,4.7,3.44,16.98
4277,5.83,3.21,23.87
4278,4.44,4.02,17.43
4279,4.2,8.22,21.14
4280,4.63,9.16,27.14
4281,4.14,4.06,21.43
4282,4.58,3.47,17.92
4283,4.28,3.96,19.41
4284,8.29,3.46,20.65
4285,8.33,6.67,25.05
4286,4.2,3.33,16.12
