sample_id,T_now_C,RH_now_pct,CO2_now_ppm,T_forecast_30min_C,PMV_forecast,comfort_class_now,comfort_class_forecast
1711,24.76,47.3,1027.0,24.13,0.015,2,2
1712,19.99,45.1,535.0,18.83,-0.37,1,2
1713,18.38,34.6,816.0,18.47,-0.402,2,2
1714,25.0,64.2,531.0,23.94,0.259,2,2
1715,19.18,39.7,809.0,19.79,-0.007,3,2
1716,26.29,68.6,573.0,26.8,0.594,2,2
1717,21.76,51.3,645.0,22.88,0.137,2,1
1718,27.1,53.1,765.0,26.91,0.436,3,2
1719,23.47,64.3,1001.0,22.32,0.133,1,2
1720,19.27,47.3,458.0,20.25,-0.026,2,2
1721,23.66,56.1,899.0,23.32,0.187,3,2
1722,27.79,61.6,494.0,28.26,0.516,4,2
1723,22.31,65.8,600.0,22.28,0.132,2,2
1724,26.98,69.5,533.0,24.49,0.219,2,2
1725,25.14,68.2,726.0,24.35,0.283,4,2
1726,26.58,57.7,1151.0,27.21,0.589,1,2
1727,18.13,32.4,777.0,19.59,-0.285,3,2
1728,22.86,45.6,1063.0,22.11,0.053,2,2
1729,27.51,49.1,1112.0,26.65,0.421,2,2
1730,25.54,30.1,1006.0,25.03,0.105,2,3
1731,27.35,41.3,559.0,27.55,0.59,2,2
1732,22.1,66.6,710.0,23.17,0.235,3,2
1733,21.95,62.0,1071.0,22.24,0.048,2,2
1734,19.86,53.3,419.0,20.77,-0.381,3,2
1735,19.02,67.7,596.0,18.7,-0.302,2,1
1736,22.33,53.4,1043.0,23.08,0.148,2,2
1737,20.63,58.1,1053.0,21.21,0.026,2,2
1738,22.92,42.3,1062.0,23.77,0.127,2,1
1739,19.07,48.7,401.0,19.24,-0.102,3,0
1740,18.3,51.9,745.0,17.59,-0.445,3,1
1741,24.07,43.4,1185.0,24.99,0.246,1,2
1742,24.33,45.4,719.0,24.47,0.352,3,4
1743,27.21,67.5,628.0,27.45,0.62,2,3
1744,24.94,65.7,555.0,24.49,0.391,1,2
1745,20.02,64.1,1147.0,20.65,-0.191,2,2
1746,25.42,46.4,1186.0,24.91,0.218,2,3
1747,24.93,38.7,1141.0,23.1,0.106,2,2
1748,23.45,38.1,633.0,23.81,0.227,2,0
1749,20.4,47.3,436.0,20.06,-0.355,1,2
1750,27.98,46.3,606.0,27.74,0.663,2,2
1751,23.07,63.7,767.0,22.53,0.028,3,3
1752,25.01,64.2,886.0,25.24,0.261,0,2
1753,27.13,34.6,1063.0,27.5,0.516,2,2
1754,20.59,37.2,986.0,21.11,-0.209,3,3
1755,23.39,43.0,816.0,23.58,0.13,2,2
1756,24.21,66.9,403.0,23.29,0.087,3,2
1757,23.85,64.8,1143.0,24.38,0.142,2,3
1758,25.85,33.7,828.0,26.13,0.136,1,2
1759,23.64,37.7,455.0,24.18,0.499,2,0
1760,25.86,57.1,867.0,24.39,0.313,2,2
1761,21.99,59.3,674.0,21.29,-0.258,3,3
1762,19.04,52.3,457.0,19.49,-0.351,1,3
1763,25.16,50.2,474.0,24.8,0.35,2,2
1764,24.57,39.0,534.0,24.42,0.308,2,3
1765,20.86,69.5,1020.0,19.23,-0.118,4,2
1766,18.02,60.6,923.0,17.53,-0.557,2,3
1767,18.08,48.2,502.0,18.31,-0.363,0,2
1768,24.69,60.8,1088.0,25.01,0.16,1,1
1769,24.01,44.1,1100.0,23.51,0.106,1,2
1770,25.62,62.7,894.0,25.48,0.407,4,1
1771,22.73,49.1,1131.0,23.06,0.058,2,0
1772,23.85,60.7,726.0,23.29,0.086,2,3
1773,27.2,49.4,1096.0,26.69,0.392,2,3
1774,18.48,49.6,513.0,17.93,-0.436,2,2
1775,20.33,61.2,754.0,21.21,-0.131,1,2
1776,18.94,37.6,604.0,17.92,-0.421,2,1
1777,21.74,47.0,1117.0,21.26,-0.145,2,2
1778,27.16,39.0,484.0,27.83,0.516,3,2
1779,23.24,49.9,893.0,22.68,-0.008,2,3
1780,22.77,39.7,873.0,22.92,0.228,0,3
1781,24.92,49.4,1067.0,23.81,0.284,3,3
1782,22.15,48.1,548.0,22.04,-0.004,2,2
1783,21.97,58.5,1076.0,22.56,-0.055,2,1
1784,20.28,41.6,1152.0,20.13,-0.245,1,2
1785,21.45,33.2,997.0,20.96,-0.153,3,2
1786,19.92,54.0,1165.0,20.56,-0.039,3,2
1787,18.9,33.3,440.0,19.12,-0.336,2,3
1788,22.93,61.3,890.0,22.37,0.027,2,2
1789,21.28,61.0,733.0,22.1,0.089,3,1
1790,27.51,34.7,585.0,27.71,0.588,1,1
1791,27.09,64.0,690.0,27.68,0.634,2,2
1792,20.79,68.0,538.0,22.73,0.083,3,2
1793,18.11,55.8,429.0,18.49,-0.124,2,2
1794,23.5,30.3,898.0,24.59,0.291,1,2
1795,24.49,34.9,1039.0,23.78,0.23,2,3
1796,20.23,49.1,483.0,20.47,-0.202,3,1
1797,25.5,33.3,1034.0,24.97,0.433,2,1
1798,19.04,61.4,886.0,18.36,-0.376,2,3
1799,19.78,65.8,1007.0,17.9,-0.447,3,2
1800,20.84,56.0,604.0,19.71,-0.31,1,1
1801,23.75,68.2,927.0,22.4,0.085,1,4
1802,18.65,48.1,401.0,18.21,-0.416,2,1
1803,22.56,46.0,922.0,22.98,-0.079,2,2
1804,22.79,35.1,887.0,21.96,0.06,3,2
1805,23.41,46.9,1009.0,23.58,0.121,4,0
1806,25.41,32.6,473.0,25.24,0.294,2,2
1807,27.39,54.4,933.0,27.5,0.669,2,2
1808,21.49,31.6,415.0,20.47,-0.178,2,1
1809,19.41,35.5,415.0,19.93,-0.205,2,2
1810,20.39,62.7,1022.0,20.59,-0.099,2,2
1811,23.58,68.8,1046.0,23.02,0.013,0,2
1812,20.84,41.4,1118.0,19.62,-0.154,2,2
1813,24.09,67.4,881.0,22.66,0.122,3,1
1814,22.06,49.3,545.0,21.48,-0.206,3,2
1815,27.12,64.5,654.0,26.85,0.438,2,3
1816,18.16,48.8,949.0,18.09,-0.349,2,3
1817,26.09,43.0,403.0,26.21,0.72,2,2
1818,24.41,61.8,529.0,24.23,0.182,2,2
1819,18.88,44.5,821.0,19.03,-0.198,1,2
1820,20.44,39.0,587.0,20.71,-0.118,3,1
1821,24.96,33.7,1115.0,24.12,0.251,2,4
1822,26.36,34.6,1085.0,25.7,0.437,2,1
1823,21.3,63.0,1052.0,22.47,-0.015,2,2
1824,19.21,64.3,673.0,19.33,-0.303,3,2
1825,22.76,33.1,413.0,22.88,-0.038,2,2
1826,22.59,32.1,403.0,23.05,0.115,2,1
1827,18.7,63.3,508.0,19.33,-0.34,2,3
1828,26.11,36.8,680.0,27.6,0.728,2,3
1829,22.49,39.7,1122.0,21.82,-0.088,3,4
1830,21.02,32.7,902.0,20.72,-0.205,1,2
1831,26.39,61.1,453.0,25.19,0.3,3,4
1832,22.5,61.3,1119.0,23.78,0.273,2,2
1833,26.85,69.4,628.0,28.15,0.595,2,2
1834,19.52,54.0,918.0,20.2,-0.264,2,2
1835,22.4,67.7,605.0,23.32,0.131,2,2
1836,20.59,48.6,1104.0,21.29,-0.028,2,2
1837,25.65,55.0,1066.0,27.0,0.563,2,2
1838,25.54,50.0,556.0,24.55,0.229,3,2
1839,21.86,50.4,507.0,22.27,0.143,3,4
1840,18.83,30.8,646.0,19.6,-0.259,0,2
1841,23.77,65.8,526.0,22.65,0.059,2,2
1842,20.82,43.6,770.0,20.12,-0.193,2,2
1843,23.19,39.1,1115.0,23.16,0.252,2,2
1844,25.49,44.2,755.0,26.68,0.592,2,2
1845,25.35,51.9,482.0,25.63,0.281,2,1
1846,25.22,40.9,582.0,26.28,0.633,1,2
1847,23.32,62.7,1103.0,24.06,0.152,2,2
1848,23.16,49.2,1134.0,23.08,0.052,2,2
1849,21.03,45.9,624.0,20.37,-0.106,2,2
1850,23.99,54.0,613.0,24.77,0.31,2,0
1851,23.28,48.3,879.0,23.08,0.056,3,2
1852,26.9,48.8,612.0,28.4,0.731,2,3
1853,19.4,40.5,1153.0,20.49,-0.178,2,2
1854,19.68,43.8,578.0,19.33,-0.088,2,3
1855,22.53,41.6,1082.0,21.35,-0.096,2,2
1856,26.48,42.8,758.0,26.23,0.276,2,2
1857,19.91,50.6,471.0,18.3,-0.349,2,2
1858,23.47,49.5,524.0,22.89,0.005,2,2
1859,22.3,53.6,1034.0,22.08,0.079,0,2
1860,23.95,48.5,639.0,23.21,0.117,2,1
1861,24.07,34.4,780.0,24.32,0.198,2,2
1862,22.98,42.2,794.0,22.46,0.082,3,2
1863,22.23,66.5,1058.0,21.19,-0.267,1,2
1864,25.59,58.2,443.0,24.89,0.317,1,0
1865,22.96,44.1,853.0,23.24,0.186,1,2
1866,23.93,61.1,485.0,26.0,0.381,3,2
1867,23.08,32.1,826.0,23.98,0.231,2,3
1868,26.39,40.4,775.0,27.74,0.65,2,3
1869,19.31,36.0,805.0,19.94,-0.187,2,2
1870,27.35,48.4,605.0,26.86,0.437,2,1
1871,19.16,49.7,551.0,18.84,-0.117,3,3
1872,23.52,43.6,730.0,23.26,0.157,2,2
1873,24.13,50.8,790.0,23.94,0.274,2,2
1874,21.23,48.1,571.0,21.27,-0.036,2,2
1875,27.12,69.0,892.0,28.22,0.745,1,2
1876,19.38,49.0,1156.0,19.52,-0.208,3,2
1877,26.55,61.9,708.0,27.07,0.417,2,3
1878,25.95,54.3,931.0,25.91,0.48,3,3
1879,22.07,60.6,733.0,22.63,-0.009,4,2
1880,19.33,33.2,873.0,18.35,-0.196,1,3
1881,20.3,35.5,1182.0,19.97,-0.035,2,3
1882,23.78,32.9,1028.0,23.67,0.224,2,1
1883,25.32,51.9,582.0,25.68,0.349,2,2
1884,19.64,65.8,870.0,20.63,-0.199,2,2
1885,20.52,30.0,1083.0,19.71,-0.185,2,2
1886,24.3,53.6,1090.0,25.83,0.231,2,2
1887,20.11,41.0,976.0,19.33,-0.181,2,2
1888,27.28,30.1,846.0,26.27,0.36,2,2
1889,27.27,63.9,801.0,26.72,0.454,2,2
1890,27.51,41.9,1142.0,26.3,0.31,2,2
1891,27.95,57.8,548.0,27.77,0.518,2,1
1892,18.91,68.5,1089.0,17.85,-0.498,2,3
1893,21.28,37.6,576.0,20.72,-0.096,2,4
1894,27.13,45.5,701.0,26.47,0.616,2,3
1895,23.21,55.8,1144.0,24.35,0.167,0,2
1896,22.3,42.9,1141.0,22.27,-0.064,2,2
1897,21.76,60.6,916.0,22.95,0.152,3,2
1898,25.79,57.4,643.0,26.46,0.438,4,2
1899,22.51,66.4,1199.0,23.83,0.352,4,2
1900,25.94,32.5,687.0,27.93,0.645,2,2
1901,25.67,59.1,903.0,25.22,0.225,2,2
1902,27.47,39.8,720.0,27.91,0.708,1,2
1903,24.11,46.4,907.0,23.82,0.079,2,2
1904,25.47,45.3,788.0,25.69,0.42,2,2
1905,21.18,41.9,918.0,20.97,-0.245,2,2
1906,24.7,60.1,1040.0,24.11,0.155,1,2
1907,19.85,52.3,705.0,19.57,-0.222,3,2
1908,27.65,43.3,603.0,27.36,0.702,2,2
1909,25.18,60.6,754.0,25.04,0.431,2,2
1910,24.35,40.5,499.0,24.57,0.379,2,1
1911,25.45,54.3,490.0,24.64,0.197,1,3
1912,18.17,50.9,737.0,18.61,-0.17,2,2
1913,24.25,45.7,704.0,24.53,0.279,2,2
1914,18.63,46.4,1095.0,17.72,-0.445,0,3
1915,22.37,64.0,506.0,22.83,0.045,2,3
1916,23.25,36.7,982.0,22.17,-0.06,3,3
1917,25.18,64.6,720.0,25.74,0.48,2,3
1918,27.12,40.8,696.0,26.93,0.571,3,3
1919,26.4,39.9,1007.0,28.32,0.688,2,2
1920,18.96,37.8,881.0,18.53,-0.305,2,2
1921,20.08,70.0,1180.0,20.47,-0.07,2,3
1922,21.74,66.2,494.0,21.95,-0.029,2,2
1923,23.92,55.6,455.0,23.71,0.221,3,2
1924,26.15,48.7,1041.0,26.07,0.31,4,3
1925,18.91,65.1,877.0,17.89,-0.408,2,3
1926,19.69,62.3,1175.0,18.9,-0.454,1,2
1927,24.19,47.3,1046.0,23.65,-0.006,1,2
1928,22.38,65.8,1089.0,22.39,0.081,3,2
1929,20.44,55.0,686.0,19.45,-0.252,1,2
1930,27.77,41.4,967.0,27.63,0.779,2,1
1931,27.18,63.7,1080.0,27.25,0.512,4,4
1932,27.42,38.3,618.0,28.16,0.62,1,4
1933,18.21,54.2,1104.0,18.18,-0.418,2,2
1934,25.74,51.7,768.0,25.23,0.412,2,0
1935,23.7,53.2,1185.0,24.07,0.392,1,2
1936,27.18,61.0,826.0,27.73,0.604,2,2
1937,24.8,65.0,656.0,24.41,0.38,2,2
1938,19.77,34.7,656.0,20.31,-0.113,3,2
1939,18.15,39.0,458.0,18.84,-0.415,2,2
1940,24.45,64.3,486.0,23.65,0.398,2,3
1941,27.18,30.1,419.0,26.98,0.257,1,2
1942,23.76,42.8,906.0,23.49,0.157,3,1
1943,18.89,53.8,590.0,19.21,-0.158,1,0
1944,19.65,36.7,1113.0,20.54,-0.119,3,3
1945,20.16,32.6,949.0,20.27,-0.123,2,2
1946,23.22,42.7,781.0,22.73,0.126,2,1
1947,24.28,61.5,653.0,24.08,0.235,2,2
1948,21.72,64.4,483.0,21.52,0.111,3,2
1949,23.65,31.4,842.0,22.81,-0.021,2,2
1950,20.95,45.6,928.0,20.29,0.069,4,3
1951,19.33,32.3,567.0,20.0,-0.151,3,2
1952,26.59,37.1,890.0,27.34,0.446,2,4
1953,23.62,58.3,717.0,22.73,-0.078,2,2
1954,22.38,50.3,949.0,21.73,-0.235,3,2
1955,27.53,40.8,581.0,25.61,0.488,2,2
1956,23.7,31.1,1121.0,24.65,0.187,2,1
1957,27.87,42.6,1100.0,27.98,0.675,2,2
1958,18.11,61.5,997.0,18.04,-0.479,0,2
1959,21.66,40.0,1008.0,22.27,0.009,2,3
1960,18.73,33.6,1184.0,18.94,-0.179,2,3
1961,25.21,50.7,1019.0,25.55,0.551,2,3
1962,22.45,35.6,669.0,21.24,-0.016,3,3
1963,19.65,47.4,815.0,18.75,-0.192,2,2
1964,26.06,44.8,671.0,25.09,0.307,2,3
1965,26.61,69.0,1130.0,27.38,0.646,2,3
1966,25.04,34.1,854.0,26.54,0.426,4,1
1967,19.84,52.0,1136.0,20.8,-0.106,2,2
1968,23.12,35.6,853.0,22.4,-0.11,3,1
1969,27.71,62.8,557.0,28.82,0.694,3,2
1970,19.52,55.1,1176.0,19.55,-0.383,2,2
1971,19.51,53.6,722.0,19.79,-0.129,2,3
1972,27.33,41.3,679.0,26.93,0.508,2,2
1973,25.83,63.4,954.0,25.71,0.401,2,2
1974,22.98,63.1,675.0,21.8,-0.025,0,2
1975,20.45,55.8,1052.0,19.75,-0.195,3,2
1976,22.05,68.9,949.0,20.91,-0.149,2,3
1977,26.73,64.7,730.0,24.85,0.319,3,2
1978,21.89,31.9,677.0,21.69,0.028,0,2
1979,27.43,49.0,888.0,26.02,0.785,3,3
1980,26.7,54.2,1062.0,26.88,0.376,2,3
1981,23.91,58.9,796.0,23.54,0.198,2,2
1982,19.9,67.5,1023.0,19.7,-0.242,2,1
1983,21.03,42.2,1065.0,19.7,-0.213,2,2
1984,23.42,54.9,711.0,24.06,0.407,2,3
1985,27.91,56.0,790.0,29.09,0.682,2,2
1986,27.86,61.0,975.0,27.32,0.309,2,3
1987,25.57,56.9,415.0,24.83,0.232,2,2
1988,25.92,44.7,873.0,25.63,0.369,4,1
1989,22.98,30.2,753.0,23.71,0.196,2,2
1990,20.92,47.4,783.0,20.2,-0.076,3,2
1991,25.54,44.6,1024.0,26.01,0.402,1,2
1992,18.53,61.6,1113.0,17.96,-0.352,2,1
1993,25.86,48.9,1147.0,26.3,0.39,2,2
1994,27.56,49.0,998.0,26.7,0.28,2,4
1995,21.47,62.5,886.0,21.28,-0.17,1,4
1996,20.69,56.5,687.0,22.25,0.038,2,2
1997,19.8,40.2,1124.0,19.36,-0.127,1,1
1998,22.21,47.7,747.0,22.13,-0.035,3,1
1999,22.65,45.9,1090.0,22.93,0.299,2,1
2000,22.3,42.1,862.0,21.96,-0.078,0,3
2001,21.14,57.7,889.0,21.58,-0.081,2,3
2002,27.87,48.3,1188.0,27.65,0.721,2,2
2003,27.73,61.1,454.0,28.42,0.706,2,2
2004,24.84,69.6,725.0,26.09,0.549,2,4
2005,26.49,48.5,635.0,26.24,0.571,2,2
2006,23.24,35.2,707.0,24.32,0.27,2,2
2007,19.86,65.6,1152.0,20.37,-0.174,2,2
2008,21.99,62.6,613.0,22.61,0.163,2,2
2009,21.59,36.5,584.0,21.69,-0.021,2,3
2010,24.0,57.6,857.0,26.23,0.4,2,1
2011,19.97,50.7,425.0,20.43,-0.007,2,1
2012,25.17,66.6,701.0,25.19,0.24,2,2
2013,20.83,68.4,719.0,21.05,-0.073,2,2
2014,25.58,44.6,955.0,26.25,0.416,3,2
2015,25.64,53.5,863.0,25.67,0.4,3,2
2016,24.19,43.8,604.0,25.48,0.321,2,1
2017,20.57,39.7,911.0,21.44,-0.065,1,2
2018,22.69,44.9,726.0,22.31,0.034,3,1
2019,25.96,58.8,1053.0,26.42,0.406,2,4
2020,19.06,32.6,440.0,18.08,-0.473,1,2
2021,26.52,52.3,968.0,26.79,0.541,1,2
2022,26.24,35.1,1145.0,25.93,0.517,3,2
2023,26.17,38.3,855.0,26.36,0.516,3,4
2024,19.03,63.0,514.0,18.95,-0.303,1,1
2025,23.94,67.0,894.0,24.86,0.235,2,2
2026,25.49,44.4,1043.0,25.66,0.416,3,2
2027,21.65,62.9,846.0,21.36,-0.063,2,2
2028,18.05,36.0,1172.0,18.12,-0.361,2,3
2029,18.98,46.5,1019.0,18.12,-0.24,2,2
2030,26.71,31.5,1047.0,27.35,0.569,2,4
2031,20.02,44.8,1176.0,19.82,-0.2,3,2
2032,27.4,46.4,412.0,27.35,0.61,2,2
2033,20.21,42.3,728.0,20.52,-0.322,3,2
2034,25.26,48.5,776.0,25.87,0.369,1,2
2035,23.1,56.3,1160.0,21.74,-0.013,2,2
2036,18.38,30.1,1068.0,17.55,-0.396,2,2
2037,24.74,46.5,1091.0,24.91,0.423,4,2
2038,25.19,58.0,521.0,24.94,0.136,3,2
2039,23.96,45.7,473.0,23.55,0.034,2,2
2040,23.41,30.9,1132.0,24.88,0.376,2,2
2041,27.74,48.7,588.0,28.87,0.677,2,2
2042,19.97,45.9,412.0,19.74,-0.342,2,3
2043,21.96,69.2,1107.0,21.63,-0.099,0,2
2044,20.17,40.5,1117.0,19.1,-0.23,2,2
2045,21.32,61.5,1176.0,19.75,-0.243,2,1
2046,27.74,58.8,1180.0,27.41,0.504,3,2
2047,21.15,51.1,610.0,20.87,-0.13,2,2
2048,24.04,48.8,696.0,24.1,0.252,2,2
2049,19.76,63.1,559.0,19.99,-0.139,2,2
2050,19.71,62.4,906.0,21.93,-0.165,3,1
2051,21.62,49.7,498.0,21.93,-0.1,3,1
2052,27.61,60.4,917.0,28.59,0.786,2,2
2053,22.65,49.9,1154.0,22.11,0.073,0,2
2054,26.17,41.9,728.0,26.7,0.366,2,4
2055,19.8,68.7,724.0,18.43,-0.31,2,3
2056,19.62,67.2,1020.0,19.09,-0.4,2,2
2057,21.15,52.0,435.0,21.34,-0.006,1,2
2058,24.68,45.1,658.0,25.89,0.409,1,2
2059,21.95,62.4,733.0,21.88,-0.167,4,2
2060,24.67,53.7,759.0,25.63,0.328,2,4
2061,20.3,61.5,967.0,20.14,-0.233,2,4
2062,18.22,39.0,927.0,18.55,-0.299,1,1
2063,27.78,62.0,982.0,27.63,0.622,1,4
2064,24.13,35.0,765.0,24.77,0.505,2,2
2065,24.38,64.7,491.0,24.3,0.24,2,0
2066,25.97,42.0,604.0,27.16,0.436,3,2
2067,22.53,31.6,563.0,21.53,-0.171,2,2
2068,26.44,50.6,668.0,25.41,0.3,1,1
2069,24.58,33.2,649.0,25.34,0.27,2,2
2070,22.31,50.1,526.0,21.78,-0.007,3,2
2071,27.64,67.6,762.0,27.17,0.596,2,1
2072,20.3,50.8,1090.0,21.1,-0.012,2,1
2073,27.91,33.4,657.0,28.25,0.84,2,1
2074,25.78,31.7,414.0,24.65,0.319,4,1
2075,22.93,66.9,1003.0,23.35,0.163,2,3
2076,18.23,39.4,830.0,17.59,-0.473,3,2
2077,21.17,57.4,548.0,21.72,-0.049,3,2
2078,25.98,58.5,695.0,25.39,0.577,1,3
2079,27.19,42.2,674.0,28.08,0.653,1,1
2080,23.7,53.1,988.0,22.39,0.001,2,4
2081,20.64,43.5,408.0,20.26,-0.143,2,3
2082,24.55,41.9,650.0,24.62,0.323,1,2
2083,24.28,38.2,808.0,23.82,0.32,3,1
2084,21.64,57.9,466.0,22.03,0.061,2,2
2085,25.5,56.2,761.0,25.06,0.373,2,2
2086,19.28,33.6,670.0,18.96,-0.126,2,2
2087,18.64,33.4,483.0,19.12,-0.395,2,3
2088,25.97,48.5,649.0,27.54,0.544,2,2
2089,22.23,54.8,661.0,21.84,-0.093,2,2
2090,18.93,45.4,856.0,17.48,-0.346,2,1
2091,20.96,61.8,797.0,20.61,-0.156,1,2
2092,25.26,54.5,449.0,24.72,0.408,2,2
2093,22.18,50.7,791.0,21.61,-0.106,3,1
2094,21.96,36.8,554.0,21.19,-0.069,3,2
2095,25.29,65.7,1062.0,25.92,0.517,1,2
2096,23.69,66.8,563.0,24.29,0.249,1,0
2097,21.06,31.9,1062.0,20.68,-0.06,2,3
2098,27.01,65.7,769.0,27.54,0.724,1,2
2099,25.11,63.9,714.0,23.32,0.075,2,2
2100,24.64,58.1,958.0,23.98,0.14,0,2
2101,23.94,47.8,747.0,23.14,-0.023,3,2
2102,19.11,45.5,858.0,19.73,-0.175,1,2
2103,26.24,69.1,585.0,26.8,0.456,2,3
2104,20.82,36.9,864.0,23.17,0.204,1,2
2105,27.17,58.7,406.0,28.01,0.818,3,2
2106,21.93,49.0,618.0,21.39,-0.011,3,1
2107,25.11,34.8,603.0,25.38,0.422,1,2
2108,24.02,31.4,582.0,23.33,0.31,3,2
2109,23.15,38.4,700.0,20.95,-0.294,2,2
2110,24.2,49.0,1158.0,24.63,0.37,2,1
2111,26.75,54.8,437.0,26.21,0.383,2,1
2112,26.7,36.8,424.0,28.03,0.667,2,2
2113,27.95,38.8,738.0,28.17,0.593,1,2
2114,23.67,68.4,410.0,22.33,0.159,0,3
2115,23.22,64.9,496.0,23.2,0.265,3,2
2116,23.66,60.3,839.0,22.33,-0.016,3,4
2117,27.98,30.7,440.0,28.82,0.863,3,2
2118,23.39,45.0,551.0,23.37,0.044,3,2
2119,22.17,36.4,915.0,24.43,0.435,4,2
2120,27.51,39.2,1009.0,27.91,0.68,0,2
2121,27.13,36.0,772.0,26.13,0.561,4,2
2122,18.29,30.3,962.0,17.57,-0.544,2,3
2123,25.38,42.0,1038.0,25.02,0.289,1,3
2124,25.32,36.9,1006.0,24.36,0.4,2,3
2125,26.02,43.6,467.0,25.96,0.482,2,2
2126,24.2,50.7,667.0,25.36,0.129,4,2
2127,20.09,40.8,631.0,19.47,-0.35,2,3
2128,23.64,40.2,1057.0,24.41,0.287,2,3
2129,25.11,46.6,829.0,26.22,0.179,2,3
2130,18.62,40.5,1049.0,17.71,-0.441,2,2
2131,20.43,46.4,1012.0,22.41,-0.099,3,2
2132,26.06,56.8,1082.0,24.12,0.257,3,2
2133,19.88,34.4,626.0,21.77,-0.062,2,4
2134,18.75,56.4,942.0,18.99,-0.238,2,0
2135,24.64,44.2,593.0,24.63,0.306,2,1
2136,26.3,41.4,585.0,25.27,0.443,3,1
2137,21.2,30.7,675.0,21.09,0.011,2,2
2138,21.96,68.4,496.0,22.49,0.171,2,2
2139,22.87,55.0,509.0,21.64,-0.108,2,2
2140,23.39,45.6,409.0,24.4,0.208,1,2
2141,19.65,65.9,1023.0,19.46,-0.577,3,0
2142,24.42,41.3,1085.0,23.62,0.326,3,1
2143,20.87,32.5,992.0,22.08,-0.21,2,2
2144,25.96,41.9,647.0,26.09,0.476,4,3
2145,25.92,44.2,854.0,24.47,0.296,2,2
2146,19.65,49.7,890.0,19.15,-0.292,2,1
2147,18.25,56.4,1113.0,18.85,-0.277,3,3
2148,25.0,52.3,514.0,24.78,0.173,0,2
2149,26.55,43.9,517.0,25.6,0.349,1,2
2150,20.22,69.3,853.0,19.22,-0.208,2,2
2151,25.58,39.4,716.0,25.45,0.461,2,1
2152,25.48,51.5,1082.0,25.77,0.204,3,2
2153,21.39,50.0,1137.0,22.73,-0.056,3,2
2154,24.2,58.7,645.0,23.49,0.155,2,2
2155,26.82,53.4,1070.0,26.97,0.58,2,1
2156,26.06,52.5,807.0,25.59,0.482,2,3
2157,21.23,49.4,789.0,20.14,-0.335,2,0
2158,22.48,54.0,742.0,22.72,-0.097,0,2
2159,23.67,38.2,994.0,22.92,-0.004,2,2
2160,27.64,43.4,1156.0,28.08,0.815,2,2
2161,18.59,65.4,877.0,19.94,-0.339,2,2
2162,26.04,32.9,580.0,25.66,0.539,1,2
2163,19.84,62.0,1144.0,19.51,-0.142,2,1
2164,18.51,58.9,637.0,19.65,-0.243,4,2
2165,26.24,38.7,607.0,25.96,0.307,2,2
2166,22.25,66.1,518.0,22.11,-0.174,2,2
2167,23.7,67.7,562.0,23.64,0.177,2,2
2168,24.58,37.7,1046.0,24.71,0.381,4,2
2169,25.16,63.3,672.0,24.5,0.35,2,2
2170,18.06,60.2,822.0,17.68,-0.413,2,2
2171,20.4,35.5,1187.0,20.67,0.143,4,3
2172,18.25,69.4,614.0,18.11,-0.319,2,2
2173,25.59,45.5,477.0,24.89,0.1,2,2
2174,23.9,68.5,637.0,23.79,0.205,2,2
2175,20.43,58.6,1189.0,20.8,-0.073,1,2
2176,24.17,63.1,1154.0,24.03,0.201,2,2
2177,21.47,33.8,580.0,21.3,-0.153,2,2
2178,21.19,55.9,965.0,22.06,-0.003,3,2
2179,26.17,53.1,488.0,26.94,0.338,4,2
2180,26.26,68.0,1076.0,26.58,0.492,2,0
2181,26.0,42.3,736.0,26.93,0.541,2,2
2182,19.25,36.0,1031.0,18.94,-0.297,4,1
2183,22.74,69.8,792.0,22.39,-0.033,2,3
2184,23.77,40.5,650.0,22.44,0.113,2,3
2185,24.28,52.8,672.0,25.02,0.229,3,2
2186,25.57,59.9,614.0,25.76,0.261,2,2
2187,20.94,60.3,421.0,20.38,-0.151,2,2
2188,27.03,56.4,480.0,27.31,0.691,2,2
2189,24.23,55.9,1015.0,24.48,0.322,2,2
2190,21.62,58.5,576.0,21.14,-0.172,1,3
2191,19.51,32.2,1035.0,19.93,-0.144,2,3
2192,19.5,45.7,718.0,18.16,-0.396,2,2
2193,19.51,62.7,1073.0,19.69,-0.232,2,2
2194,21.01,34.0,594.0,20.4,-0.007,2,2
2195,25.68,45.0,779.0,25.47,0.272,3,2
2196,22.63,68.8,409.0,23.72,-0.001,2,2
2197,22.15,32.2,607.0,21.04,0.131,2,1
2198,20.48,65.3,917.0,20.86,-0.166,1,1
2199,20.73,65.6,940.0,19.47,-0.081,4,2
2200,18.43,30.1,1176.0,17.52,-0.458,3,0
2201,26.87,30.4,829.0,25.87,0.486,2,2
2202,24.88,67.0,660.0,24.25,0.111,3,2
2203,21.47,31.3,415.0,21.88,0.026,2,1
2204,25.62,43.7,945.0,25.26,0.463,2,2
2205,21.07,60.6,753.0,20.35,-0.105,2,2
2206,27.76,33.0,1036.0,27.32,0.557,2,2
2207,19.82,61.1,795.0,20.67,0.049,2,2
2208,27.05,35.0,1160.0,26.77,0.34,2,3
2209,22.7,59.7,454.0,22.14,0.228,1,3
2210,20.31,66.4,709.0,19.03,-0.183,0,2
2211,22.67,54.7,1159.0,22.69,-0.02,2,1
2212,26.61,57.9,787.0,26.15,0.446,2,3
2213,19.64,33.1,503.0,20.14,-0.321,3,2
