hour,zone_temp_C,zone_rh_pct,co2_ppm,occupancy_frac,hvac_power_kw,hvac_power_kw_na,lighting_kw,pmv,ppd_pct,ashrae55_ok,outdoor_temp_C,peak_demand_kw
1523,26.42,43.0,1065.0,1.0,147.28,112.38,10.68,0.0,94.9,1,17.97,157.97
1524,26.48,36.8,1017.0,1.0,117.0,89.27,10.01,-0.01,94.9,1,16.02,127.01
1525,25.62,41.3,1079.0,1.0,147.28,112.38,10.94,0.01,94.9,1,14.33,158.22
1526,24.7,43.8,1023.0,1.0,175.5,133.91,10.53,-0.069,95.0,1,13.02,186.03
1527,25.21,39.2,980.0,1.0,199.73,152.4,10.65,-0.104,95.1,1,12.17,210.39
1528,24.49,42.4,1037.0,1.0,218.32,166.58,10.62,-0.75,94.8,0,11.84,228.95
1529,23.17,41.0,998.0,1.0,230.01,175.5,10.07,-0.665,95.0,1,12.06,240.08
1530,23.77,46.6,1046.0,1.0,234.0,178.54,10.89,-0.622,95.1,1,12.81,244.89
1531,23.93,48.0,400.0,0.17,176.93,135.0,0.68,-0.641,95.0,1,14.04,177.62
1532,23.93,48.8,400.0,0.23,167.94,128.14,0.26,-0.355,95.3,1,15.66,168.2
1533,23.78,51.3,403.0,0.03,153.64,117.23,0.09,-0.202,95.2,1,17.57,153.73
1534,24.48,55.9,444.0,0.02,135.0,103.01,0.99,-0.629,95.0,1,19.63,135.99
1535,25.95,56.8,400.0,0.1,113.29,86.44,0.94,-0.355,95.3,1,21.7,114.23
1536,26.71,56.0,417.0,0.14,90.0,68.67,0.72,-0.041,95.0,1,23.64,90.72
1537,27.1,56.5,400.0,0.25,113.29,86.44,0.53,0.12,94.6,1,25.33,113.83
1538,28.62,61.2,428.0,0.0,135.0,103.0,0.59,0.558,92.7,1,26.63,135.59
1539,29.33,58.2,400.0,0.19,153.64,117.23,0.49,0.099,94.6,1,27.47,154.13
1540,29.81,59.0,408.0,0.1,167.94,128.14,0.86,0.316,93.9,1,27.79,168.8
1541,30.11,58.6,400.0,0.13,176.93,135.0,0.74,0.735,91.6,0,27.56,177.67
1542,29.46,53.0,400.0,0.17,180.0,137.34,0.07,0.388,93.6,1,26.8,180.07
1543,28.7,51.0,400.0,0.07,176.93,135.0,0.33,0.619,92.4,1,25.57,177.26
1544,28.91,53.7,961.0,1.0,218.32,166.58,10.72,0.33,93.8,1,23.94,229.05
1545,28.54,47.0,992.0,1.0,199.73,152.4,10.99,0.291,94.0,1,22.02,210.72
1546,27.66,47.5,1013.0,1.0,175.5,133.91,10.76,0.354,93.7,1,19.96,186.26
1547,27.06,48.3,1056.0,1.0,147.28,112.38,10.5,0.065,94.7,1,17.87,157.78
1548,25.9,42.1,984.0,1.0,117.0,89.27,10.77,-0.158,95.2,1,15.92,127.77
1549,26.06,38.7,981.0,1.0,147.28,112.38,10.72,0.001,94.9,1,14.23,158.01
1550,25.8,40.3,960.0,1.0,175.5,133.91,10.71,-0.44,95.3,1,12.92,186.21
1551,25.55,39.9,1026.0,1.0,199.73,152.4,10.95,-0.213,95.2,1,12.07,210.68
1552,24.01,41.2,1017.0,1.0,218.32,166.58,10.62,-0.513,95.2,1,11.74,228.94
1553,23.5,44.0,1013.0,1.0,230.01,175.5,10.52,-0.676,95.0,1,11.96,240.53
1554,23.47,46.3,1010.0,1.0,234.0,178.54,10.74,-0.341,95.3,1,12.71,244.74
1555,24.27,42.9,400.0,0.02,176.93,135.0,0.89,-0.581,95.1,1,13.94,177.82
1556,24.57,51.9,441.0,0.05,167.94,128.14,0.63,-0.482,95.2,1,15.56,168.57
1557,24.25,52.7,400.0,0.19,153.64,117.23,0.02,-0.76,94.8,0,17.47,153.66
1558,25.6,53.4,400.0,0.11,135.0,103.01,0.07,-0.495,95.2,1,19.53,135.07
1559,25.8,58.2,400.0,0.14,113.29,86.44,0.83,0.092,94.7,1,21.6,114.13
1560,26.13,56.3,400.0,0.22,90.0,68.67,0.5,0.028,94.8,1,23.55,90.5
1561,27.2,57.5,400.0,0.19,113.29,86.44,0.99,0.349,93.7,1,25.23,114.28
1562,28.85,62.1,400.0,0.22,135.0,103.0,0.22,0.221,94.3,1,26.53,135.22
1563,28.99,59.9,400.0,0.01,153.64,117.23,0.71,0.359,93.7,1,27.37,154.35
1564,28.85,62.0,400.0,0.28,167.94,128.14,0.42,0.756,91.5,0,27.69,168.36
1565,29.87,56.0,400.0,0.11,176.93,135.0,0.02,0.559,92.7,1,27.46,176.95
1566,29.86,56.0,411.0,0.21,180.0,137.34,0.37,0.82,91.1,0,26.71,180.37
1567,29.25,53.8,400.0,0.12,176.93,135.0,0.19,0.382,93.6,1,25.47,177.13
1568,28.74,51.3,1048.0,1.0,218.32,166.58,10.54,0.374,93.6,1,23.84,228.87
1569,28.08,49.1,1028.0,1.0,199.73,152.4,10.87,0.191,94.4,1,21.93,210.6
1570,27.19,46.3,1002.0,1.0,175.5,133.91,10.99,0.352,93.7,1,19.86,186.49
1571,26.96,43.3,1017.0,1.0,147.28,112.38,10.55,-0.06,95.0,1,17.78,157.83
1572,26.43,37.7,1026.0,1.0,117.0,89.27,10.93,0.329,93.8,1,15.83,127.93
1573,26.37,42.2,985.0,1.0,147.28,112.38,10.87,-0.464,95.2,1,14.14,158.15
1574,25.43,35.3,994.0,1.0,175.5,133.91,10.2,-0.259,95.3,1,12.82,185.7
1575,24.5,37.8,1032.0,1.0,199.73,152.4,10.03,-0.478,95.2,1,11.97,209.76
1576,22.99,39.7,1034.0,1.0,218.32,166.58,10.86,-0.389,95.3,1,11.65,229.18
1577,23.77,44.4,977.0,1.0,230.01,175.5,10.57,-0.643,95.0,1,11.87,240.59
1578,22.7,44.2,1069.0,1.0,234.0,178.54,10.78,-0.463,95.2,1,12.62,244.78
1579,24.07,50.7,400.0,0.23,176.93,135.0,0.65,-0.41,95.3,1,13.85,177.58
1580,24.38,46.8,400.0,0.27,167.94,128.14,0.23,-0.331,95.3,1,15.47,168.17
1581,24.43,49.9,452.0,0.18,153.64,117.23,0.45,-0.008,94.9,1,17.37,154.09
1582,25.44,50.1,422.0,0.15,135.0,103.01,0.35,-0.267,95.3,1,19.43,135.35
1583,26.26,54.4,406.0,0.19,113.29,86.44,0.69,-0.192,95.2,1,21.51,113.99
1584,26.59,57.1,424.0,0.29,90.0,68.67,0.06,-0.045,95.0,1,23.45,90.06
1585,27.24,62.5,400.0,0.02,113.29,86.44,0.45,-0.168,95.2,1,25.13,113.74
1586,27.37,62.1,400.0,0.17,135.0,103.0,0.24,0.436,93.4,1,26.44,135.24
1587,28.48,60.2,400.0,0.14,153.64,117.23,0.71,0.151,94.5,1,27.28,154.35
1588,28.64,58.3,400.0,0.25,167.94,128.14,0.46,0.638,92.3,1,27.6,168.41
1589,28.94,58.9,400.0,0.03,176.93,135.0,0.7,0.3,94.0,1,27.37,177.63
1590,29.18,57.9,400.0,0.19,180.0,137.34,0.79,0.161,94.5,1,26.61,180.79
1591,28.46,51.7,400.0,0.09,176.93,135.0,0.77,-0.005,94.9,1,25.38,177.7
1592,29.63,49.4,986.0,1.0,218.32,166.58,10.92,0.603,92.5,1,23.75,229.25
1593,28.78,47.0,1011.0,1.0,199.73,152.4,10.1,0.605,92.4,1,21.83,209.83
1594,28.63,41.9,1017.0,1.0,175.5,133.91,10.08,0.319,93.9,1,19.76,185.58
1595,27.73,45.7,1009.0,1.0,147.28,112.38,10.23,-0.082,95.1,1,17.68,157.51
1596,26.8,40.4,924.0,1.0,117.0,89.27,10.45,-0.241,95.2,1,15.73,127.45
1597,26.18,39.9,969.0,1.0,147.28,112.38,10.5,-0.227,95.2,1,14.04,157.78
1598,25.13,42.9,970.0,1.0,175.5,133.91,10.9,-0.073,95.0,1,12.73,186.4
1599,25.09,39.2,1036.0,1.0,199.73,152.4,10.99,-0.414,95.3,1,11.88,210.72
1600,23.71,43.6,975.0,1.0,218.32,166.58,10.34,-0.733,94.8,0,11.56,228.66
1601,23.65,39.1,943.0,1.0,230.01,175.5,10.95,-0.666,95.0,1,11.77,240.96
1602,23.42,45.7,1021.0,1.0,234.0,178.54,10.25,-0.466,95.2,1,12.52,244.25
1603,24.67,46.1,403.0,0.3,176.93,135.0,0.18,-0.246,95.2,1,13.75,177.12
1604,23.65,46.4,475.0,0.08,167.94,128.14,0.69,-0.311,95.3,1,15.38,168.63
1605,25.09,49.9,400.0,0.06,153.64,117.23,0.38,-0.528,95.2,1,17.28,154.02
1606,24.39,54.9,400.0,0.02,135.0,103.01,0.8,-0.261,95.3,1,19.34,135.8
1607,25.84,54.8,400.0,0.16,113.29,86.44,0.91,0.069,94.7,1,21.41,114.2
1608,26.48,59.2,400.0,0.2,90.0,68.67,0.57,-0.015,94.9,1,23.36,90.57
1609,26.84,58.0,400.0,0.09,113.29,86.44,0.87,-0.197,95.2,1,25.04,114.17
1610,27.74,56.7,400.0,0.21,135.0,103.0,0.32,0.109,94.6,1,26.35,135.32
1611,28.95,61.7,406.0,0.25,153.64,117.23,0.07,-0.299,95.3,1,27.19,153.71
1612,29.01,59.5,402.0,0.14,167.94,128.14,0.55,0.49,93.1,1,27.5,168.49
1613,28.99,53.8,400.0,0.29,176.93,135.0,0.96,0.742,91.6,0,27.28,177.9
1614,30.03,56.7,438.0,0.03,180.0,137.34,0.62,0.792,91.3,0,26.52,180.62
1615,29.47,53.3,417.0,0.22,176.93,135.0,0.73,0.466,93.2,1,25.28,177.66
1616,29.35,49.6,1025.0,1.0,218.32,166.58,10.91,0.252,94.1,1,23.65,229.24
1617,29.25,47.1,1005.0,1.0,199.73,152.4,10.78,0.307,93.9,1,21.74,210.51
1618,28.86,48.1,1009.0,1.0,175.5,133.91,10.6,0.276,94.0,1,19.67,186.1
1619,26.22,43.9,1028.0,1.0,147.28,112.38,10.81,0.375,93.6,1,17.59,158.09
1620,26.53,44.4,966.0,1.0,117.0,89.27,10.33,0.07,94.7,1,15.64,127.33
1621,24.97,41.4,980.0,1.0,147.28,112.38,10.58,-0.468,95.2,1,13.95,157.86
1622,26.45,40.5,1002.0,1.0,175.5,133.91,10.89,-0.092,95.1,1,12.64,186.39
1623,24.55,38.7,1001.0,1.0,199.73,152.4,10.42,-0.738,94.8,0,11.79,210.15
1624,24.48,41.4,957.0,1.0,218.32,166.58,10.82,-0.397,95.3,1,11.46,229.15
1625,23.38,44.6,1023.0,1.0,230.01,175.5,10.73,-0.149,95.2,1,11.68,240.74
1626,23.42,44.8,1043.0,1.0,234.0,178.54,10.33,-0.828,94.6,0,12.43,244.33
1627,24.25,50.8,441.0,0.17,176.93,135.0,0.65,-0.51,95.2,1,13.66,177.58
1628,24.26,51.6,400.0,0.19,167.94,128.14,0.44,-0.449,95.3,1,15.28,168.38
1629,25.32,49.7,425.0,0.05,153.64,117.23,0.35,-0.355,95.3,1,17.19,153.99
1630,24.68,53.6,400.0,0.24,135.0,103.01,0.7,-0.088,95.1,1,19.25,135.7
1631,25.72,58.1,402.0,0.2,113.29,86.44,0.16,-0.267,95.3,1,21.32,113.45
1632,26.86,55.4,433.0,0.06,90.0,68.67,0.66,0.133,94.5,1,23.27,90.66
1633,27.72,59.3,440.0,0.15,113.29,86.44,0.15,0.074,94.7,1,24.95,113.45
1634,28.32,58.1,400.0,0.12,135.0,103.0,0.49,0.274,94.1,1,26.26,135.49
1635,28.07,59.9,400.0,0.3,153.64,117.23,0.76,0.072,94.7,1,27.1,154.4
1636,28.74,57.0,445.0,0.3,167.94,128.14,0.66,0.646,92.2,1,27.42,168.61
1637,29.68,59.5,400.0,0.18,176.93,135.0,0.38,0.514,93.0,1,27.19,177.31
1638,28.84,54.4,400.0,0.12,180.0,137.34,0.45,0.617,92.4,1,26.43,180.45
1639,29.07,54.4,413.0,0.14,176.93,135.0,0.25,0.707,91.8,0,25.2,177.18
1640,29.23,47.5,400.0,0.08,167.94,128.14,0.41,0.375,93.6,1,23.57,168.36
1641,28.35,47.3,400.0,0.23,153.64,117.23,0.9,0.303,93.9,1,21.65,154.54
1642,28.23,42.9,418.0,0.15,135.0,103.0,0.84,-0.108,95.1,1,19.58,135.84
1643,27.35,45.7,400.0,0.17,113.29,86.44,0.1,0.164,94.4,1,17.5,113.39
1644,26.23,40.0,423.0,0.01,90.0,68.67,0.18,0.274,94.1,1,15.55,90.18
1645,25.46,40.3,400.0,0.03,113.29,86.44,0.04,-0.141,95.1,1,13.86,113.33
1646,25.76,40.7,400.0,0.06,135.0,103.0,0.42,-0.416,95.3,1,12.55,135.42
1647,24.7,38.7,410.0,0.13,153.64,117.23,0.83,-0.177,95.2,1,11.7,154.47
1648,24.15,38.7,400.0,0.13,167.94,128.14,0.58,-0.72,94.9,0,11.38,168.52
1649,23.76,43.0,400.0,0.25,176.93,135.0,0.24,-0.605,95.1,1,11.6,177.17
1650,23.18,40.7,410.0,0.23,180.0,137.34,0.39,-0.635,95.0,1,12.35,180.39
1651,23.45,49.6,416.0,0.19,176.93,135.0,0.09,-0.305,95.3,1,13.57,177.03
1652,22.83,49.3,400.0,0.01,167.94,128.14,0.38,-0.388,95.3,1,15.2,168.33
1653,24.19,49.2,419.0,0.17,153.64,117.23,0.37,-0.471,95.2,1,17.1,154.01
1654,24.83,54.1,521.0,0.3,135.0,103.01,0.27,-0.352,95.3,1,19.16,135.27
1655,26.13,57.9,400.0,0.15,113.29,86.44,0.21,-0.095,95.1,1,21.24,113.5
1656,26.34,56.8,400.0,0.17,90.0,68.67,0.22,0.04,94.8,1,23.18,90.22
1657,27.81,55.6,434.0,0.01,113.29,86.44,0.14,0.159,94.5,1,24.86,113.44
1658,28.01,59.7,400.0,0.08,135.0,103.0,0.14,0.116,94.6,1,26.17,135.14
1659,28.84,61.3,411.0,0.18,153.64,117.23,0.98,0.569,92.7,1,27.01,154.62
1660,29.23,59.4,418.0,0.26,167.94,128.14,0.65,0.752,91.5,0,27.33,168.6
1661,29.89,58.2,400.0,0.23,176.93,135.0,0.64,0.766,91.4,0,27.1,177.57
1662,30.25,57.3,408.0,0.25,180.0,137.34,0.39,0.744,91.6,0,26.34,180.39
1663,29.05,56.2,451.0,0.24,176.93,135.0,0.17,0.959,90.0,0,25.11,177.1
1664,30.13,45.1,400.0,0.19,167.94,128.14,0.49,0.293,94.0,1,23.48,168.43
1665,28.34,45.2,438.0,0.16,153.64,117.23,0.38,0.226,94.2,1,21.56,154.01
1666,28.06,45.7,400.0,0.11,135.0,103.0,0.24,-0.028,95.0,1,19.5,135.24
1667,27.16,43.8,411.0,0.24,113.29,86.44,0.76,0.082,94.7,1,17.42,114.05
1668,27.41,38.5,415.0,0.13,90.0,68.67,0.23,-0.248,95.2,1,15.47,90.23
1669,25.35,38.9,400.0,0.16,113.29,86.44,0.72,0.135,94.5,1,13.78,114.01
1670,25.52,43.5,429.0,0.3,135.0,103.0,0.13,-0.205,95.2,1,12.46,135.13
1671,23.43,39.5,401.0,0.08,153.64,117.23,0.5,-0.419,95.3,1,11.62,154.14
1672,24.47,41.5,410.0,0.13,167.94,128.14,0.68,-0.65,95.0,1,11.29,168.62
1673,23.67,46.2,400.0,0.02,176.93,135.0,0.69,-0.738,94.8,0,11.51,177.62
1674,23.47,44.8,400.0,0.1,180.0,137.34,0.98,-0.604,95.1,1,12.26,180.98
1675,23.42,48.5,400.0,0.27,176.93,135.0,0.45,-0.158,95.2,1,13.49,177.39
1676,24.03,50.7,400.0,0.08,167.94,128.14,0.38,-0.203,95.2,1,15.11,168.32
1677,24.37,51.5,400.0,0.25,153.64,117.23,0.74,-0.201,95.2,1,17.02,154.38
1678,24.42,53.8,456.0,0.16,135.0,103.01,0.06,-0.684,94.9,1,19.08,135.06
1679,25.5,59.1,400.0,0.16,113.29,86.44,0.49,-0.148,95.1,1,21.15,113.79
1680,27.07,58.4,400.0,0.29,90.0,68.67,0.87,-0.049,95.0,1,23.1,90.87
1681,27.25,57.5,400.0,0.14,113.29,86.44,0.27,-0.009,94.9,1,24.78,113.56
1682,27.78,62.2,461.0,0.09,135.0,103.0,0.5,0.262,94.1,1,26.08,135.5
1683,28.82,54.1,400.0,0.19,153.64,117.23,0.16,0.174,94.4,1,26.93,153.8
1684,29.52,62.0,400.0,0.15,167.94,128.14,0.94,0.326,93.8,1,27.24,168.89
1685,29.9,57.0,400.0,0.14,176.93,135.0,0.85,0.31,93.9,1,27.02,177.78
1686,29.85,55.4,400.0,0.27,180.0,137.34,0.77,0.373,93.6,1,26.26,180.77
1687,30.18,53.2,400.0,0.22,176.93,135.0,0.15,-0.176,95.2,1,25.02,177.08
1688,29.3,53.1,960.0,1.0,218.32,166.58,10.5,0.448,93.3,1,23.39,228.83
1689,28.68,48.2,1026.0,1.0,199.73,152.4,10.21,0.479,93.1,1,21.48,209.95
1690,28.62,45.4,967.0,1.0,175.5,133.91,10.92,0.09,94.7,1,19.41,186.42
1691,27.11,41.4,1024.0,1.0,147.28,112.38,10.93,0.354,93.7,1,17.33,158.21
1692,26.48,40.2,960.0,1.0,117.0,89.27,10.73,-0.174,95.2,1,15.38,127.73
1693,25.11,41.8,1005.0,1.0,147.28,112.38,10.66,-0.373,95.3,1,13.69,157.94
1694,26.09,40.5,969.0,1.0,175.5,133.91,10.24,-0.04,95.0,1,12.38,185.74
1695,25.61,43.6,978.0,1.0,199.73,152.4,10.07,-0.459,95.2,1,11.53,209.8
1696,24.0,39.5,1014.0,1.0,218.32,166.58,10.84,-0.386,95.3,1,11.21,229.16
1697,24.17,40.3,1035.0,1.0,230.01,175.5,10.24,-0.775,94.7,0,11.43,240.25
1698,24.04,45.2,1055.0,1.0,234.0,178.54,10.27,-0.532,95.2,1,12.18,244.27
1699,23.89,46.8,411.0,0.02,176.93,135.0,0.26,-0.547,95.2,1,13.41,177.19
1700,24.7,47.1,400.0,0.05,167.94,128.14,0.35,-0.509,95.2,1,15.03,168.29
1701,23.94,51.1,400.0,0.24,153.64,117.23,0.32,-0.426,95.3,1,16.94,153.96
1702,25.1,56.0,400.0,0.17,135.0,103.01,0.26,-0.213,95.2,1,19.0,135.26
1703,24.88,54.1,419.0,0.14,113.29,86.44,0.13,-0.106,95.1,1,21.07,113.42
1704,26.19,56.1,400.0,0.23,90.0,68.67,0.78,0.103,94.6,1,23.01,90.78
1705,26.66,58.1,400.0,0.14,113.29,86.44,0.94,-0.267,95.3,1,24.7,114.24
1706,27.28,58.6,400.0,0.14,135.0,103.0,0.15,0.55,92.8,1,26.0,135.15
1707,28.58,61.4,400.0,0.27,153.64,117.23,0.58,0.31,93.9,1,26.84,154.22
1708,29.48,57.8,420.0,0.17,167.94,128.14,0.44,0.329,93.8,1,27.16,168.38
1709,29.27,60.7,451.0,0.19,176.93,135.0,0.45,0.552,92.7,1,26.93,177.38
1710,29.43,53.3,400.0,0.19,180.0,137.34,0.76,0.464,93.2,1,26.18,180.76
1711,29.24,53.8,400.0,0.08,176.93,135.0,0.75,0.506,93.0,1,24.94,177.69
1712,29.38,50.4,993.0,1.0,218.32,166.58,10.06,0.358,93.7,1,23.31,228.39
1713,28.53,47.9,978.0,1.0,199.73,152.4,10.89,0.468,93.2,1,21.4,210.62
1714,27.71,40.5,1036.0,1.0,175.5,133.91,10.01,-0.072,95.0,1,19.33,185.51
1715,27.96,41.1,1015.0,1.0,147.28,112.38,10.44,0.177,94.4,1,17.25,157.72
1716,26.28,41.3,1057.0,1.0,117.0,89.27,10.09,-0.102,95.1,1,15.3,127.09
1717,25.3,36.5,1032.0,1.0,147.28,112.38,10.67,-0.493,95.2,1,13.61,157.95
1718,25.59,34.2,1003.0,1.0,175.5,133.91,10.42,-0.029,95.0,1,12.3,185.92
1719,23.75,37.8,1004.0,1.0,199.73,152.4,10.14,-0.429,95.3,1,11.45,209.87
1720,24.74,41.8,1012.0,1.0,218.32,166.58,10.34,-0.23,95.2,1,11.13,228.66
1721,23.31,43.6,973.0,1.0,230.01,175.5,10.26,-0.338,95.3,1,11.35,240.27
1722,23.76,42.1,1013.0,1.0,234.0,178.54,10.65,-0.648,95.0,1,12.1,244.65
1723,23.33,46.6,441.0,0.14,176.93,135.0,0.67,-0.25,95.2,1,13.33,177.6
1724,24.13,50.4,400.0,0.09,167.94,128.14,0.55,-0.48,95.2,1,14.95,168.49
1725,24.34,54.8,400.0,0.3,153.64,117.23,0.78,-0.488,95.2,1,16.86,154.42
1726,24.73,57.2,420.0,0.08,135.0,103.01,0.02,-0.448,95.3,1,18.92,135.02
1727,25.15,58.6,445.0,0.25,113.29,86.44,0.66,-0.29,95.3,1,20.99,113.95
1728,26.46,57.3,400.0,0.26,90.0,68.67,0.65,0.074,94.7,1,22.93,90.65
1729,27.74,59.4,407.0,0.06,113.29,86.44,0.46,-0.018,94.9,1,24.62,113.76
1730,28.57,60.1,400.0,0.07,135.0,103.0,0.84,0.336,93.8,1,25.92,135.84
1731,28.49,59.3,400.0,0.21,153.64,117.23,0.07,0.251,94.1,1,26.76,153.71
1732,28.97,56.1,400.0,0.29,167.94,128.14,0.76,0.623,92.3,1,27.08,168.7
1733,29.54,60.3,400.0,0.16,176.93,135.0,0.31,0.406,93.5,1,26.86,177.25
1734,29.74,56.3,400.0,0.11,180.0,137.34,0.03,0.463,93.2,1,26.1,180.03
1735,29.63,54.8,400.0,0.01,176.93,135.0,0.02,0.455,93.3,1,24.86,176.96
1736,29.12,51.8,986.0,1.0,218.32,166.58,10.24,0.47,93.2,1,23.23,228.57
1737,28.68,47.0,964.0,1.0,199.73,152.4,10.59,0.361,93.7,1,21.32,210.32
1738,28.1,42.4,992.0,1.0,175.5,133.91,10.62,0.059,94.8,1,19.25,186.12
1739,26.31,44.8,1056.0,1.0,147.28,112.38,10.11,0.51,93.0,1,17.17,157.4
1740,26.54,43.0,980.0,1.0,117.0,89.27,10.29,0.131,94.6,1,15.22,127.29
1741,26.36,41.1,988.0,1.0,147.28,112.38,10.1,0.056,94.8,1,13.53,157.38
1742,25.94,44.3,993.0,1.0,175.5,133.91,10.84,-0.015,94.9,1,12.22,186.34
1743,25.21,39.1,978.0,1.0,199.73,152.4,10.85,-0.396,95.3,1,11.37,210.58
1744,24.19,40.5,953.0,1.0,218.32,166.58,10.2,-0.268,95.3,1,11.05,228.53
1745,23.26,43.0,1054.0,1.0,230.01,175.5,10.9,-0.213,95.2,1,11.27,240.91
1746,23.47,43.6,945.0,1.0,234.0,178.54,10.08,-0.215,95.2,1,12.02,244.08
1747,23.47,46.5,400.0,0.05,176.93,135.0,0.54,-0.296,95.3,1,13.25,177.47
1748,23.45,51.6,422.0,0.18,167.94,128.14,0.72,-0.477,95.2,1,14.87,168.66
1749,24.16,50.8,400.0,0.29,153.64,117.23,0.4,-0.084,95.1,1,16.78,154.04
1750,24.89,53.4,423.0,0.24,135.0,103.01,0.1,-0.506,95.2,1,18.84,135.1
1751,25.28,57.9,426.0,0.26,113.29,86.44,0.76,-0.257,95.3,1,20.91,114.06
1752,27.22,55.8,400.0,0.28,90.0,68.67,0.79,-0.462,95.2,1,22.86,90.79
1753,27.84,59.4,401.0,0.03,113.29,86.44,0.33,0.08,94.7,1,24.54,113.62
1754,28.23,59.7,400.0,0.06,135.0,103.0,0.02,0.167,94.4,1,25.85,135.02
1755,29.07,61.0,400.0,0.24,153.64,117.23,0.92,0.259,94.1,1,26.69,154.56
1756,29.51,60.5,400.0,0.24,167.94,128.14,0.08,0.389,93.6,1,27.01,168.02
1757,29.29,57.1,400.0,0.03,176.93,135.0,0.26,0.264,94.1,1,26.78,177.19
1758,30.66,55.2,400.0,0.26,180.0,137.34,0.44,0.625,92.3,1,26.02,180.44
1759,29.28,53.0,417.0,0.09,176.93,135.0,0.45,0.438,93.3,1,24.79,177.38
1760,28.53,49.9,995.0,1.0,218.32,166.58,10.52,0.368,93.7,1,23.16,228.85
1761,28.97,50.5,1014.0,1.0,199.73,152.4,10.21,0.085,94.7,1,21.24,209.94
1762,28.55,46.4,988.0,1.0,175.5,133.91,10.39,0.046,94.8,1,19.18,185.89
1763,27.39,45.8,1019.0,1.0,147.28,112.38,10.93,-0.058,95.0,1,17.1,158.21
1764,27.39,39.8,1027.0,1.0,117.0,89.27,10.89,0.095,94.7,1,15.15,127.89
1765,26.08,43.0,941.0,1.0,147.28,112.38,10.09,0.423,93.4,1,13.46,157.37
1766,24.86,40.3,1011.0,1.0,175.5,133.91,10.78,-0.202,95.2,1,12.15,186.28
1767,24.35,41.6,979.0,1.0,199.73,152.4,10.55,-0.197,95.2,1,11.3,210.28
1768,24.25,37.3,987.0,1.0,218.32,166.58,10.03,-0.262,95.3,1,10.97,228.36
1769,23.92,45.9,1009.0,1.0,230.01,175.5,10.79,-0.808,94.6,0,11.19,240.8
1770,24.38,45.5,1004.0,1.0,234.0,178.54,10.16,-0.27,95.3,1,11.94,244.16
1771,24.3,50.7,400.0,0.09,176.93,135.0,0.24,-0.433,95.3,1,13.17,177.18
1772,23.4,51.8,420.0,0.03,167.94,128.14,0.08,-0.219,95.2,1,14.8,168.02
1773,24.57,48.0,405.0,0.2,153.64,117.23,0.77,-0.559,95.1,1,16.7,154.41
1774,24.66,57.6,400.0,0.17,135.0,103.01,0.71,-0.195,95.2,1,18.76,135.71
1775,26.73,57.1,433.0,0.08,113.29,86.44,0.84,0.009,94.9,1,20.84,114.13
1776,26.29,59.7,432.0,0.29,90.0,68.67,0.51,-0.018,94.9,1,22.78,90.51
1777,27.66,60.6,400.0,0.17,113.29,86.44,0.43,-0.101,95.1,1,24.47,113.72
1778,27.93,59.8,400.0,0.23,135.0,103.0,0.55,-0.099,95.1,1,25.77,135.55
1779,27.92,59.0,400.0,0.18,153.64,117.23,0.01,0.495,93.1,1,26.61,153.65
1780,28.76,60.3,450.0,0.05,167.94,128.14,0.78,0.548,92.8,1,26.93,168.72
1781,29.56,55.7,400.0,0.28,176.93,135.0,0.83,0.344,93.8,1,26.71,177.76
1782,30.07,55.5,404.0,0.17,180.0,137.34,0.06,0.662,92.1,1,25.95,180.06
1783,29.95,55.8,413.0,0.19,176.93,135.0,0.91,0.371,93.7,1,24.71,177.84
1784,28.72,48.0,917.0,1.0,218.32,166.58,10.41,0.235,94.2,1,23.08,228.74
1785,29.07,47.5,973.0,1.0,199.73,152.4,10.24,0.438,93.3,1,21.17,209.97
1786,28.77,47.8,1066.0,1.0,175.5,133.91,10.04,-0.099,95.1,1,19.1,185.54
1787,27.83,41.6,916.0,1.0,147.28,112.38,10.98,0.17,94.4,1,17.03,158.26
1788,26.61,37.8,955.0,1.0,117.0,89.27,10.66,-0.34,95.3,1,15.07,127.66
1789,26.04,36.5,987.0,1.0,147.28,112.38,10.62,-0.364,95.3,1,13.39,157.9
1790,25.37,39.1,970.0,1.0,175.5,133.91,10.15,-0.328,95.3,1,12.07,185.65
1791,25.37,43.6,977.0,1.0,199.73,152.4,10.8,-0.214,95.2,1,11.22,210.53
1792,25.05,39.6,965.0,1.0,218.32,166.58,10.59,-0.843,94.5,0,10.9,228.91
1793,24.22,42.0,995.0,1.0,230.01,175.5,10.36,-0.338,95.3,1,11.12,240.37
1794,23.83,44.7,1011.0,1.0,234.0,178.54,10.63,-0.264,95.3,1,11.87,244.63
1795,23.89,49.2,412.0,0.22,176.93,135.0,0.14,-0.435,95.3,1,13.1,177.07
1796,24.24,51.2,400.0,0.1,167.94,128.14,0.42,-0.469,95.2,1,14.72,168.37
1797,24.78,51.8,429.0,0.07,153.64,117.23,0.16,-0.36,95.3,1,16.63,153.8
1798,25.05,55.8,404.0,0.24,135.0,103.01,0.11,-0.538,95.2,1,18.69,135.11
1799,27.01,58.9,432.0,0.07,113.29,86.44,0.99,-0.141,95.1,1,20.77,114.29
1800,26.41,55.1,409.0,0.06,90.0,68.67,0.29,0.061,94.7,1,22.71,90.29
1801,28.23,58.8,400.0,0.21,113.29,86.44,0.01,0.863,90.8,0,24.39,113.31
