hour,month,hour_of_day,occupied,T_outdoor_C,T_zone1_RB_C,PMV_zone1_RB,T_zone1_NA_C,PMV_zone1_NA,kWh_m2_RB,kWh_m2_NA
2051,3,11,1,17.78,21.9,0.021,21.77,-0.07,0.0152,0.0134
2052,3,12,1,17.0,20.88,-0.081,20.99,-0.082,0.0152,0.0134
2053,3,13,1,16.22,21.32,-0.093,21.03,-0.09,0.0152,0.0134
2054,3,14,1,15.5,24.73,0.262,24.11,0.171,0.0152,0.0134
2055,3,15,1,14.88,20.02,-0.171,20.31,-0.155,0.0152,0.0134
2056,3,16,1,14.4,23.88,0.167,23.74,0.239,0.0152,0.0134
2057,3,17,1,14.1,22.13,0.013,22.35,-0.02,0.0152,0.0134
2058,3,18,1,14.0,19.43,-0.204,19.26,-0.25,0.0152,0.0134
2059,3,19,0,14.1,23.87,0.268,23.58,0.129,0.0152,0.0134
2060,3,20,0,14.4,22.82,0.073,22.82,0.122,0.0152,0.0134
2061,3,21,0,14.88,21.44,-0.055,21.04,-0.108,0.0152,0.0134
2062,3,22,0,15.5,27.57,0.536,27.77,0.545,0.0152,0.0134
2063,3,23,0,16.22,19.68,-0.226,19.37,-0.22,0.0152,0.0134
2064,3,0,0,17.0,24.18,0.202,24.25,0.233,0.0152,0.0134
2065,3,1,0,17.78,21.72,-0.037,22.24,0.021,0.0152,0.0134
2066,3,2,0,18.5,19.18,-0.241,19.12,-0.32,0.0152,0.0134
2067,3,3,0,19.12,21.37,-0.136,21.61,-0.007,0.0152,0.0134
2068,3,4,0,19.6,21.7,-0.086,21.59,-0.03,0.0152,0.0134
2069,3,5,0,19.9,26.19,0.376,26.42,0.476,0.0152,0.0134
2070,3,6,0,20.0,22.02,0.043,22.44,-0.045,0.0152,0.0134
2071,3,7,0,19.9,20.99,-0.093,21.28,-0.103,0.0152,0.0134
2072,3,8,1,19.6,21.55,-0.049,20.98,-0.036,0.0152,0.0134
2073,3,9,1,19.12,23.71,0.215,24.36,0.267,0.0152,0.0134
2074,3,10,1,18.5,25.46,0.337,25.57,0.388,0.0152,0.0134
2075,3,11,1,17.78,24.68,0.232,24.54,0.258,0.0152,0.0134
2076,3,12,1,17.0,23.75,0.104,23.99,0.256,0.0152,0.0134
2077,3,13,1,16.22,21.54,-0.091,21.46,0.027,0.0152,0.0134
2078,3,14,1,15.5,22.86,0.13,22.61,0.084,0.0152,0.0134
2079,3,15,1,14.88,22.22,-0.019,22.47,0.032,0.0152,0.0134
2080,3,16,1,14.4,19.48,-0.161,19.09,-0.242,0.0152,0.0134
2081,3,17,1,14.1,22.6,0.052,23.1,0.102,0.0152,0.0134
2082,3,18,1,14.0,22.58,0.048,22.55,0.089,0.0152,0.0134
2083,3,19,0,14.1,22.73,0.124,22.94,0.106,0.0152,0.0134
2084,3,20,0,14.4,21.04,-0.088,20.64,-0.141,0.0152,0.0134
2085,3,21,0,14.88,22.63,0.192,22.63,0.023,0.0152,0.0134
2086,3,22,0,15.5,19.52,-0.267,19.61,-0.229,0.0152,0.0134
2087,3,23,0,16.22,23.38,0.062,23.76,0.159,0.0152,0.0134
2088,3,0,0,17.0,23.14,0.224,23.37,0.166,0.0152,0.0134
2089,3,1,0,17.78,22.41,0.013,22.15,-0.003,0.0152,0.0134
2090,3,2,0,18.5,23.48,0.082,23.56,0.143,0.0152,0.0134
2091,3,3,0,19.12,23.82,0.21,23.92,0.204,0.0152,0.0134
2092,3,4,0,19.6,24.94,0.275,25.01,0.274,0.0152,0.0134
2093,3,5,0,19.9,22.87,0.078,22.14,0.008,0.0152,0.0134
2094,3,6,0,20.0,20.45,-0.114,20.17,-0.176,0.0152,0.0134
2095,3,7,0,19.9,22.65,0.07,22.74,0.112,0.0152,0.0134
2096,3,8,1,19.6,22.69,0.15,22.25,0.036,0.0152,0.0134
2097,3,9,1,19.12,21.62,-0.019,21.24,-0.08,0.0152,0.0134
2098,3,10,1,18.5,24.86,0.244,24.76,0.303,0.0152,0.0134
2099,3,11,1,17.78,23.89,0.223,23.94,0.193,0.0152,0.0134
2100,3,12,1,17.0,22.85,0.116,23.2,0.115,0.0152,0.0134
2101,3,13,1,16.22,24.53,0.355,23.82,0.131,0.0152,0.0134
2102,3,14,1,15.5,21.56,-0.051,21.55,-0.015,0.0152,0.0134
2103,3,15,1,14.88,20.91,-0.138,20.99,-0.092,0.0152,0.0134
2104,3,16,1,14.4,22.4,0.013,22.43,0.028,0.0152,0.0134
2105,3,17,1,14.1,22.93,0.063,23.21,0.095,0.0152,0.0134
2106,3,18,1,14.0,23.42,0.184,23.41,0.114,0.0152,0.0134
2107,3,19,0,14.1,19.83,-0.255,19.67,-0.235,0.0152,0.0134
2108,3,20,0,14.4,21.54,-0.06,21.77,-0.019,0.0152,0.0134
2109,3,21,0,14.88,22.74,0.072,22.79,0.095,0.0152,0.0134
2110,3,22,0,15.5,21.31,-0.081,21.73,-0.067,0.0152,0.0134
2111,3,23,0,16.22,22.78,0.111,22.53,0.119,0.0152,0.0134
2112,3,0,0,17.0,21.32,-0.156,21.42,-0.044,0.0152,0.0134
2113,3,1,0,17.78,21.17,-0.138,20.98,-0.08,0.0152,0.0134
2114,3,2,0,18.5,24.01,0.158,24.02,0.249,0.0152,0.0134
2115,3,3,0,19.12,21.37,-0.04,20.73,-0.161,0.0152,0.0134
2116,3,4,0,19.6,23.98,0.228,23.87,0.229,0.0152,0.0134
2117,3,5,0,19.9,20.69,-0.135,20.52,-0.102,0.0152,0.0134
2118,3,6,0,20.0,21.51,-0.025,21.33,-0.084,0.0152,0.0134
2119,3,7,0,19.9,22.73,0.184,22.26,-0.014,0.0152,0.0134
2120,3,8,1,19.6,22.02,0.097,22.01,-0.039,0.0152,0.0134
2121,3,9,1,19.12,25.48,0.368,25.7,0.341,0.0152,0.0134
2122,3,10,1,18.5,23.36,0.199,23.14,0.085,0.0152,0.0134
2123,3,11,1,17.78,22.33,-0.016,22.16,0.039,0.0152,0.0134
2124,3,12,1,17.0,23.3,0.041,23.67,0.199,0.0152,0.0134
2125,3,13,1,16.22,26.26,0.521,26.12,0.404,0.0152,0.0134
2126,3,14,1,15.5,20.44,-0.103,20.35,-0.19,0.0152,0.0134
2127,3,15,1,14.88,21.6,-0.04,21.78,-0.005,0.0152,0.0134
2128,3,16,1,14.4,22.86,0.064,23.0,0.107,0.0152,0.0134
2129,3,17,1,14.1,21.11,-0.121,21.5,-0.017,0.0152,0.0134
2130,3,18,1,14.0,22.15,-0.01,22.21,-0.009,0.0152,0.0134
2131,3,19,0,14.1,19.88,-0.228,19.57,-0.237,0.0152,0.0134
2132,3,20,0,14.4,24.02,0.157,23.88,0.145,0.0152,0.0134
2133,3,21,0,14.88,23.22,0.185,23.64,0.185,0.0152,0.0134
2134,3,22,0,15.5,23.46,0.162,23.97,0.216,0.0152,0.0134
2135,3,23,0,16.22,22.02,-0.032,21.61,-0.039,0.0152,0.0134
2136,3,0,0,17.0,22.59,0.063,23.17,0.152,0.0152,0.0134
2137,3,1,0,17.78,21.85,-0.082,21.75,-0.047,0.0152,0.0134
2138,3,2,0,18.5,23.29,0.176,23.29,0.135,0.0152,0.0134
2139,3,3,0,19.12,21.97,-0.008,22.62,0.096,0.0152,0.0134
2140,3,4,0,19.6,21.9,0.036,22.11,0.017,0.0152,0.0134
2141,3,5,0,19.9,18.97,-0.242,18.97,-0.287,0.0152,0.0134
2142,3,6,0,20.0,23.17,0.081,22.65,0.078,0.0152,0.0134
2143,3,7,0,19.9,23.12,0.104,23.48,0.16,0.0152,0.0134
2144,3,8,0,19.6,22.52,-0.06,22.23,0.036,0.0152,0.0134
2145,3,9,0,19.12,22.76,-0.005,22.58,0.076,0.0152,0.0134
2146,3,10,0,18.5,22.1,0.103,22.27,-0.037,0.0152,0.0134
2147,3,11,0,17.78,21.45,0.018,21.39,-0.11,0.0152,0.0134
2148,3,12,0,17.0,25.4,0.336,25.44,0.339,0.0152,0.0134
2149,3,13,0,16.22,21.85,-0.069,22.16,0.026,0.0152,0.0134
2150,3,14,0,15.5,21.92,0.122,21.7,-0.018,0.0152,0.0134
2151,3,15,0,14.88,23.42,0.071,23.76,0.229,0.0152,0.0134
2152,3,16,0,14.4,18.74,-0.349,18.51,-0.332,0.0152,0.0134
2153,3,17,0,14.1,22.83,0.082,22.78,0.048,0.0152,0.0134
2154,3,18,0,14.0,20.25,-0.14,20.47,-0.105,0.0152,0.0134
2155,3,19,0,14.1,21.31,-0.083,21.52,-0.012,0.0152,0.0134
2156,3,20,0,14.4,24.03,0.186,24.1,0.238,0.0152,0.0134
2157,3,21,0,14.88,23.47,0.081,23.27,0.118,0.0152,0.0134
2158,3,22,0,15.5,24.77,0.222,25.12,0.277,0.0152,0.0134
2159,3,23,0,16.22,24.41,0.267,24.07,0.189,0.0152,0.0134
2160,4,0,0,18.07,24.93,0.35,24.69,0.275,0.0168,0.0147
2161,4,1,0,18.85,22.88,-0.022,22.29,0.022,0.0168,0.0147
2162,4,2,0,19.57,22.87,0.033,22.53,0.07,0.0168,0.0147
2163,4,3,0,20.19,23.34,0.173,23.3,0.095,0.0168,0.0147
2164,4,4,0,20.67,21.97,0.0,22.46,0.05,0.0168,0.0147
2165,4,5,0,20.97,25.96,0.436,25.54,0.404,0.0168,0.0147
2166,4,6,0,21.07,22.01,-0.048,22.27,0.006,0.0168,0.0147
2167,4,7,0,20.97,23.08,0.164,23.32,0.179,0.0168,0.0147
2168,4,8,0,20.67,22.4,0.023,22.76,0.103,0.0168,0.0147
2169,4,9,0,20.19,22.81,0.102,22.94,0.046,0.0168,0.0147
2170,4,10,0,19.57,20.81,-0.203,20.84,-0.091,0.0168,0.0147
2171,4,11,0,18.85,23.81,0.125,23.91,0.232,0.0168,0.0147
2172,4,12,0,18.07,25.56,0.381,25.6,0.366,0.0168,0.0147
2173,4,13,0,17.3,23.3,0.128,23.26,0.153,0.0168,0.0147
2174,4,14,0,16.57,26.02,0.397,25.6,0.324,0.0168,0.0147
2175,4,15,0,15.95,24.89,0.217,24.71,0.29,0.0168,0.0147
2176,4,16,0,15.47,25.12,0.322,25.32,0.344,0.0168,0.0147
2177,4,17,0,15.17,24.62,0.257,24.36,0.222,0.0168,0.0147
2178,4,18,0,15.07,20.75,-0.07,20.65,-0.118,0.0168,0.0147
2179,4,19,0,15.17,23.47,0.173,23.51,0.127,0.0168,0.0147
2180,4,20,0,15.47,22.04,0.017,22.09,0.019,0.0168,0.0147
2181,4,21,0,15.95,22.29,0.187,22.18,0.045,0.0168,0.0147
2182,4,22,0,16.57,23.12,0.089,23.05,0.101,0.0168,0.0147
2183,4,23,0,17.3,22.94,0.015,22.38,0.018,0.0168,0.0147
2184,4,0,0,18.07,22.81,0.155,22.74,0.029,0.0168,0.0147
2185,4,1,0,18.85,21.37,-0.056,21.83,0.009,0.0168,0.0147
2186,4,2,0,19.57,25.58,0.353,25.37,0.329,0.0168,0.0147
2187,4,3,0,20.19,19.57,-0.199,19.47,-0.236,0.0168,0.0147
2188,4,4,0,20.67,23.43,0.11,23.32,0.17,0.0168,0.0147
2189,4,5,0,20.97,21.75,-0.016,21.84,0.028,0.0168,0.0147
2190,4,6,0,21.07,23.96,0.136,23.57,0.174,0.0168,0.0147
2191,4,7,0,20.97,22.4,0.091,22.27,0.032,0.0168,0.0147
2192,4,8,1,20.67,22.58,0.039,22.81,0.128,0.0168,0.0147
2193,4,9,1,20.19,21.32,0.003,21.52,-0.09,0.0168,0.0147
2194,4,10,1,19.57,21.98,0.056,22.33,0.028,0.0168,0.0147
2195,4,11,1,18.85,21.4,-0.001,21.68,-0.066,0.0168,0.0147
2196,4,12,1,18.07,20.69,-0.099,20.76,-0.133,0.0168,0.0147
2197,4,13,1,17.3,23.52,0.046,23.31,0.118,0.0168,0.0147
2198,4,14,1,16.57,22.59,0.002,22.51,-0.003,0.0168,0.0147
2199,4,15,1,15.95,21.73,0.036,22.0,0.035,0.0168,0.0147
2200,4,16,1,15.47,21.28,-0.048,20.93,-0.088,0.0168,0.0147
2201,4,17,1,15.17,23.1,0.067,22.5,0.049,0.0168,0.0147
2202,4,18,1,15.07,23.23,0.13,23.46,0.156,0.0168,0.0147
2203,4,19,0,15.17,22.63,0.078,22.83,0.085,0.0168,0.0147
2204,4,20,0,15.47,22.1,0.034,22.12,0.02,0.0168,0.0147
2205,4,21,0,15.95,23.07,0.12,23.47,0.128,0.0168,0.0147
2206,4,22,0,16.57,23.83,0.128,23.42,0.152,0.0168,0.0147
2207,4,23,0,17.3,23.27,0.108,22.9,0.072,0.0168,0.0147
2208,4,0,0,18.07,21.77,0.012,22.05,0.005,0.0168,0.0147
2209,4,1,0,18.85,21.68,0.039,21.28,-0.055,0.0168,0.0147
2210,4,2,0,19.57,21.44,-0.06,21.66,-0.043,0.0168,0.0147
2211,4,3,0,20.19,23.15,0.098,22.93,0.097,0.0168,0.0147
2212,4,4,0,20.67,21.75,0.069,21.95,-0.027,0.0168,0.0147
2213,4,5,0,20.97,20.0,-0.207,19.4,-0.28,0.0168,0.0147
2214,4,6,0,21.07,22.81,0.001,22.85,0.031,0.0168,0.0147
2215,4,7,0,20.97,22.94,0.073,22.98,0.049,0.0168,0.0147
2216,4,8,1,20.67,23.21,0.135,23.59,0.133,0.0168,0.0147
2217,4,9,1,20.19,22.57,0.11,22.16,0.018,0.0168,0.0147
2218,4,10,1,19.57,19.85,-0.192,19.76,-0.234,0.0168,0.0147
2219,4,11,1,18.85,22.09,0.037,21.72,-0.048,0.0168,0.0147
2220,4,12,1,18.07,19.27,-0.224,19.15,-0.296,0.0168,0.0147
2221,4,13,1,17.3,25.11,0.328,25.24,0.32,0.0168,0.0147
2222,4,14,1,16.57,22.4,0.025,22.32,0.048,0.0168,0.0147
2223,4,15,1,15.95,21.1,-0.147,20.77,-0.061,0.0168,0.0147
2224,4,16,1,15.47,23.3,0.077,23.39,0.157,0.0168,0.0147
2225,4,17,1,15.17,22.33,-0.016,22.39,0.044,0.0168,0.0147
2226,4,18,1,15.07,21.86,0.023,21.63,-0.083,0.0168,0.0147
2227,4,19,0,15.17,23.35,0.091,23.55,0.131,0.0168,0.0147
2228,4,20,0,15.47,22.17,0.009,22.25,0.038,0.0168,0.0147
2229,4,21,0,15.95,25.14,0.229,24.99,0.324,0.0168,0.0147
2230,4,22,0,16.57,25.02,0.248,25.14,0.311,0.0168,0.0147
2231,4,23,0,17.3,20.82,-0.185,21.02,-0.107,0.0168,0.0147
2232,4,0,0,18.07,20.99,-0.119,21.03,-0.092,0.0168,0.0147
2233,4,1,0,18.85,22.53,0.085,22.24,0.022,0.0168,0.0147
2234,4,2,0,19.57,21.02,-0.074,21.69,-0.036,0.0168,0.0147
2235,4,3,0,20.19,24.62,0.255,25.18,0.328,0.0168,0.0147
2236,4,4,0,20.67,21.02,-0.108,20.97,-0.097,0.0168,0.0147
2237,4,5,0,20.97,23.0,0.112,23.17,0.08,0.0168,0.0147
2238,4,6,0,21.07,21.09,-0.105,20.93,-0.076,0.0168,0.0147
2239,4,7,0,20.97,20.76,-0.077,20.65,-0.144,0.0168,0.0147
2240,4,8,1,20.67,23.19,0.132,23.15,0.108,0.0168,0.0147
2241,4,9,1,20.19,23.5,0.132,23.04,0.113,0.0168,0.0147
2242,4,10,1,19.57,23.3,0.111,23.75,0.219,0.0168,0.0147
2243,4,11,1,18.85,21.51,-0.008,21.91,-0.036,0.0168,0.0147
2244,4,12,1,18.07,22.96,0.127,22.95,0.088,0.0168,0.0147
2245,4,13,1,17.3,22.04,-0.001,22.45,0.07,0.0168,0.0147
2246,4,14,1,16.57,22.16,-0.018,22.66,0.048,0.0168,0.0147
2247,4,15,1,15.95,24.79,0.359,24.65,0.292,0.0168,0.0147
2248,4,16,1,15.47,22.27,0.026,21.72,-0.025,0.0168,0.0147
2249,4,17,1,15.17,24.25,0.191,24.73,0.297,0.0168,0.0147
2250,4,18,1,15.07,23.65,0.19,23.97,0.139,0.0168,0.0147
2251,4,19,0,15.17,22.27,0.017,21.92,0.021,0.0168,0.0147
2252,4,20,0,15.47,22.96,0.113,23.3,0.091,0.0168,0.0147
2253,4,21,0,15.95,18.72,-0.339,18.76,-0.353,0.0168,0.0147
2254,4,22,0,16.57,19.95,-0.215,19.73,-0.207,0.0168,0.0147
2255,4,23,0,17.3,22.78,0.027,23.27,0.153,0.0168,0.0147
2256,4,0,0,18.07,22.57,0.035,22.78,0.11,0.0168,0.0147
2257,4,1,0,18.85,22.94,0.094,22.74,0.067,0.0168,0.0147
2258,4,2,0,19.57,23.23,0.122,22.88,0.1,0.0168,0.0147
2259,4,3,0,20.19,22.55,0.094,22.95,0.095,0.0168,0.0147
2260,4,4,0,20.67,22.83,0.103,22.91,0.037,0.0168,0.0147
2261,4,5,0,20.97,22.05,0.069,21.6,-0.042,0.0168,0.0147
2262,4,6,0,21.07,22.21,0.042,22.48,0.014,0.0168,0.0147
2263,4,7,0,20.97,22.39,-0.048,22.29,0.009,0.0168,0.0147
2264,4,8,1,20.67,22.22,-0.052,22.19,0.054,0.0168,0.0147
2265,4,9,1,20.19,22.35,0.055,22.36,0.012,0.0168,0.0147
2266,4,10,1,19.57,23.18,0.074,23.07,0.125,0.0168,0.0147
2267,4,11,1,18.85,24.74,0.32,24.95,0.28,0.0168,0.0147
2268,4,12,1,18.07,20.1,-0.087,20.55,-0.099,0.0168,0.0147
2269,4,13,1,17.3,22.0,-0.054,21.65,-0.086,0.0168,0.0147
2270,4,14,1,16.57,22.34,0.027,22.82,0.091,0.0168,0.0147
2271,4,15,1,15.95,24.56,0.358,24.44,0.304,0.0168,0.0147
2272,4,16,1,15.47,22.3,0.065,22.13,0.003,0.0168,0.0147
2273,4,17,1,15.17,20.77,-0.063,21.15,-0.08,0.0168,0.0147
2274,4,18,1,15.07,20.61,-0.134,20.24,-0.191,0.0168,0.0147
2275,4,19,0,15.17,21.99,0.035,22.29,0.071,0.0168,0.0147
2276,4,20,0,15.47,21.01,-0.061,20.91,-0.095,0.0168,0.0147
2277,4,21,0,15.95,24.8,0.372,24.92,0.309,0.0168,0.0147
2278,4,22,0,16.57,24.09,0.21,24.0,0.227,0.0168,0.0147
2279,4,23,0,17.3,24.92,0.288,25.14,0.355,0.0168,0.0147
2280,4,0,0,18.07,19.21,-0.245,18.79,-0.321,0.0168,0.0147
2281,4,1,0,18.85,23.41,0.169,23.43,0.118,0.0168,0.0147
2282,4,2,0,19.57,23.36,0.197,23.65,0.226,0.0168,0.0147
2283,4,3,0,20.19,22.87,0.01,22.95,0.079,0.0168,0.0147
2284,4,4,0,20.67,22.21,-0.01,22.53,0.076,0.0168,0.0147
2285,4,5,0,20.97,22.5,0.062,22.44,0.033,0.0168,0.0147
2286,4,6,0,21.07,21.86,-0.027,21.35,-0.08,0.0168,0.0147
2287,4,7,0,20.97,21.73,0.006,21.85,-0.008,0.0168,0.0147
2288,4,8,1,20.67,23.99,0.185,24.17,0.203,0.0168,0.0147
2289,4,9,1,20.19,22.97,0.167,23.14,0.15,0.0168,0.0147
2290,4,10,1,19.57,21.69,0.002,21.66,-0.002,0.0168,0.0147
2291,4,11,1,18.85,23.91,0.128,23.89,0.159,0.0168,0.0147
2292,4,12,1,18.07,22.91,0.036,23.01,0.102,0.0168,0.0147
2293,4,13,1,17.3,23.45,0.2,23.1,0.099,0.0168,0.0147
2294,4,14,1,16.57,24.39,0.187,24.23,0.209,0.0168,0.0147
2295,4,15,1,15.95,22.36,0.025,22.24,0.034,0.0168,0.0147
2296,4,16,1,15.47,22.24,-0.061,22.22,0.034,0.0168,0.0147
2297,4,17,1,15.17,22.37,-0.01,22.85,0.031,0.0168,0.0147
2298,4,18,1,15.07,23.43,0.092,23.53,0.107,0.0168,0.0147
2299,4,19,0,15.17,24.81,0.156,25.23,0.309,0.0168,0.0147
2300,4,20,0,15.47,25.0,0.275,24.85,0.277,0.0168,0.0147
2301,4,21,0,15.95,20.82,-0.066,20.31,-0.225,0.0168,0.0147
2302,4,22,0,16.57,22.87,0.015,23.14,0.086,0.0168,0.0147
2303,4,23,0,17.3,24.32,0.201,24.48,0.284,0.0168,0.0147
2304,4,0,0,18.07,24.31,0.186,24.39,0.227,0.0168,0.0147
2305,4,1,0,18.85,22.93,0.14,22.87,0.041,0.0168,0.0147
2306,4,2,0,19.57,20.26,-0.199,20.31,-0.188,0.0168,0.0147
2307,4,3,0,20.19,19.85,-0.218,19.85,-0.195,0.0168,0.0147
2308,4,4,0,20.67,22.6,0.119,22.56,0.017,0.0168,0.0147
2309,4,5,0,20.97,23.3,0.089,22.8,0.044,0.0168,0.0147
2310,4,6,0,21.07,23.67,0.167,23.65,0.132,0.0168,0.0147
2311,4,7,0,20.97,22.05,0.024,21.82,-0.048,0.0168,0.0147
2312,4,8,0,20.67,24.49,0.209,23.99,0.25,0.0168,0.0147
2313,4,9,0,20.19,21.85,-0.004,21.45,-0.069,0.0168,0.0147
2314,4,10,0,19.57,21.25,0.063,20.92,-0.116,0.0168,0.0147
2315,4,11,0,18.85,19.61,-0.208,20.06,-0.217,0.0168,0.0147
2316,4,12,0,18.07,21.1,-0.102,21.3,-0.128,0.0168,0.0147
2317,4,13,0,17.3,25.18,0.393,25.05,0.343,0.0168,0.0147
2318,4,14,0,16.57,21.0,-0.133,21.31,-0.125,0.0168,0.0147
2319,4,15,0,15.95,21.86,-0.037,21.98,-0.011,0.0168,0.0147
2320,4,16,0,15.47,24.22,0.179,24.25,0.246,0.0168,0.0147
2321,4,17,0,15.17,22.8,0.101,22.04,0.016,0.0168,0.0147
2322,4,18,0,15.07,22.53,0.019,22.8,0.09,0.0168,0.0147
2323,4,19,0,15.17,20.15,-0.087,20.27,-0.203,0.0168,0.0147
2324,4,20,0,15.47,21.36,-0.057,21.15,-0.117,0.0168,0.0147
2325,4,21,0,15.95,23.13,0.14,23.39,0.086,0.0168,0.0147
2326,4,22,0,16.57,23.99,0.241,24.27,0.239,0.0168,0.0147
2327,4,23,0,17.3,22.83,0.179,23.14,0.085,0.0168,0.0147
2328,4,0,0,18.07,24.12,0.205,24.09,0.163,0.0168,0.0147
2329,4,1,0,18.85,22.07,-0.016,21.77,-0.056,0.0168,0.0147
2330,4,2,0,19.57,21.83,-0.012,21.7,-0.078,0.0168,0.0147
2331,4,3,0,20.19,20.33,-0.207,20.44,-0.124,0.0168,0.0147
2332,4,4,0,20.67,22.84,0.154,23.02,0.093,0.0168,0.0147
2333,4,5,0,20.97,21.64,-0.011,21.9,-0.016,0.0168,0.0147
2334,4,6,0,21.07,24.59,0.26,24.52,0.253,0.0168,0.0147
2335,4,7,0,20.97,21.1,-0.02,21.12,-0.075,0.0168,0.0147
2336,4,8,0,20.67,22.55,0.071,22.5,0.072,0.0168,0.0147
2337,4,9,0,20.19,23.41,0.158,23.31,0.146,0.0168,0.0147
2338,4,10,0,19.57,20.99,-0.209,21.04,-0.082,0.0168,0.0147
2339,4,11,0,18.85,23.49,0.129,23.71,0.181,0.0168,0.0147
2340,4,12,0,18.07,24.64,0.262,25.06,0.31,0.0168,0.0147
2341,4,13,0,17.3,24.17,0.2,23.72,0.212,0.0168,0.0147
2342,4,14,0,16.57,23.96,0.121,24.07,0.206,0.0168,0.0147
2343,4,15,0,15.95,21.62,-0.079,21.71,-0.059,0.0168,0.0147
2344,4,16,0,15.47,19.4,-0.28,19.77,-0.218,0.0168,0.0147
2345,4,17,0,15.17,22.5,-0.013,22.18,-0.013,0.0168,0.0147
2346,4,18,0,15.07,21.42,-0.098,21.53,0.005,0.0168,0.0147
2347,4,19,0,15.17,24.04,0.198,24.28,0.274,0.0168,0.0147
2348,4,20,0,15.47,22.17,0.026,22.16,0.037,0.0168,0.0147
2349,4,21,0,15.95,23.46,0.119,23.31,0.15,0.0168,0.0147
2350,4,22,0,16.57,23.57,0.078,23.45,0.139,0.0168,0.0147
2351,4,23,0,17.3,23.44,0.084,23.98,0.185,0.0168,0.0147
2352,4,0,0,18.07,21.92,-0.01,22.32,0.005,0.0168,0.0147
2353,4,1,0,18.85,23.34,0.073,23.22,0.095,0.0168,0.0147
2354,4,2,0,19.57,25.1,0.315,25.22,0.314,0.0168,0.0147
2355,4,3,0,20.19,22.94,0.108,23.02,0.106,0.0168,0.0147
2356,4,4,0,20.67,23.8,0.131,23.81,0.163,0.0168,0.0147
2357,4,5,0,20.97,19.53,-0.204,20.14,-0.211,0.0168,0.0147
2358,4,6,0,21.07,22.08,0.085,21.89,-0.054,0.0168,0.0147
2359,4,7,0,20.97,22.67,0.109,22.64,0.061,0.0168,0.0147
2360,4,8,1,20.67,19.86,-0.262,19.79,-0.219,0.0168,0.0147
2361,4,9,1,20.19,24.65,0.225,24.13,0.196,0.0168,0.0147
2362,4,10,1,19.57,21.93,-0.016,22.15,0.027,0.0168,0.0147
2363,4,11,1,18.85,21.56,-0.005,21.63,-0.059,0.0168,0.0147
2364,4,12,1,18.07,23.67,0.219,23.69,0.163,0.0168,0.0147
2365,4,13,1,17.3,23.07,0.102,23.06,0.114,0.0168,0.0147
2366,4,14,1,16.57,23.31,0.202,22.93,0.037,0.0168,0.0147
2367,4,15,1,15.95,21.47,-0.032,21.44,-0.008,0.0168,0.0147
2368,4,16,1,15.47,19.71,-0.335,19.56,-0.243,0.0168,0.0147
2369,4,17,1,15.17,22.91,0.097,23.38,0.17,0.0168,0.0147
2370,4,18,1,15.07,23.38,0.067,23.25,0.133,0.0168,0.0147
2371,4,19,0,15.17,20.26,-0.182,20.65,-0.099,0.0168,0.0147
2372,4,20,0,15.47,21.78,-0.012,21.86,-0.015,0.0168,0.0147
2373,4,21,0,15.95,21.85,-0.061,21.97,-0.039,0.0168,0.0147
2374,4,22,0,16.57,24.36,0.24,24.58,0.308,0.0168,0.0147
2375,4,23,0,17.3,22.1,0.019,22.5,0.019,0.0168,0.0147
2376,4,0,0,18.07,25.27,0.321,25.57,0.379,0.0168,0.0147
2377,4,1,0,18.85,21.89,-0.13,22.14,-0.016,0.0168,0.0147
2378,4,2,0,19.57,23.97,0.207,23.89,0.149,0.0168,0.0147
2379,4,3,0,20.19,25.27,0.317,25.63,0.351,0.0168,0.0147
2380,4,4,0,20.67,24.04,0.252,24.64,0.329,0.0168,0.0147
2381,4,5,0,20.97,21.12,-0.148,20.87,-0.1,0.0168,0.0147
2382,4,6,0,21.07,22.76,0.117,22.72,0.109,0.0168,0.0147
2383,4,7,0,20.97,20.21,-0.138,20.03,-0.211,0.0168,0.0147
2384,4,8,1,20.67,21.3,-0.134,21.61,-0.048,0.0168,0.0147
2385,4,9,1,20.19,22.99,0.138,22.82,0.065,0.0168,0.0147
2386,4,10,1,19.57,24.61,0.295,24.58,0.28,0.0168,0.0147
2387,4,11,1,18.85,21.56,-0.026,20.94,-0.104,0.0168,0.0147
2388,4,12,1,18.07,23.33,0.112,23.27,0.187,0.0168,0.0147
2389,4,13,1,17.3,20.29,-0.2,20.51,-0.159,0.0168,0.0147
2390,4,14,1,16.57,22.02,0.031,21.78,0.02,0.0168,0.0147
2391,4,15,1,15.95,23.21,0.071,23.24,0.139,0.0168,0.0147
2392,4,16,1,15.47,25.73,0.355,25.62,0.345,0.0168,0.0147
2393,4,17,1,15.17,21.77,-0.003,20.94,-0.131,0.0168,0.0147
2394,4,18,1,15.07,20.08,-0.246,20.31,-0.179,0.0168,0.0147
2395,4,19,0,15.17,24.7,0.193,24.28,0.236,0.0168,0.0147
2396,4,20,0,15.47,24.22,0.243,23.75,0.193,0.0168,0.0147
2397,4,21,0,15.95,19.41,-0.215,19.65,-0.244,0.0168,0.0147
2398,4,22,0,16.57,24.38,0.243,24.72,0.258,0.0168,0.0147
2399,4,23,0,17.3,21.04,-0.067,21.03,-0.107,0.0168,0.0147
2400,4,0,0,18.07,19.2,-0.27,19.58,-0.253,0.0168,0.0147
