hour,zone,T_outdoor_C,T_zone_C,PMV_NA,PPD_NA_pct,kWh_m2_NA,supply_temp_C,blind_angle
516,4,28.48,23.37,0.138,10.8,0.00251,21.5,0.44
517,1,27.68,23.45,0.182,14.9,0.00159,23.4,0.98
517,2,27.68,20.93,-0.098,8.0,0.00268,20.8,0.38
517,3,27.68,22.39,0.029,5.3,0.00138,21.0,0.5
517,4,27.68,21.53,-0.017,5.1,0.00188,21.8,0.25
518,1,27.94,20.74,-0.109,8.7,0.00214,23.2,0.52
518,2,27.94,22.97,0.099,8.0,0.00238,18.2,0.73
518,3,27.94,20.52,-0.138,10.8,0.00135,23.6,0.71
518,4,27.94,22.79,0.097,7.9,0.00135,23.9,0.43
519,1,27.27,22.83,0.085,7.2,0.00161,21.2,0.97
519,2,27.27,21.26,-0.088,7.4,0.00213,19.8,0.35
519,3,27.27,21.79,-0.016,5.1,0.00264,21.5,0.96
519,4,27.27,19.75,-0.214,18.3,0.00225,19.6,0.62
520,1,27.66,19.09,-0.23,20.2,0.00136,16.4,0.1
520,2,27.66,21.07,-0.054,5.9,0.00177,23.8,0.07
520,3,27.66,21.98,0.002,5.0,0.0019,17.0,0.22
520,4,27.66,21.07,-0.125,9.8,0.00274,22.2,0.82
521,1,25.82,23.22,0.09,7.5,0.00186,23.8,0.69
521,2,25.82,23.21,0.126,9.9,0.00172,22.3,0.14
521,3,25.82,20.36,-0.11,8.7,0.00189,20.3,0.13
521,4,25.82,21.24,-0.036,5.4,0.00165,17.6,0.79
522,1,27.34,23.17,0.138,10.8,0.00147,19.4,0.83
522,2,27.34,20.08,-0.148,11.6,0.0023,19.5,0.32
522,3,27.34,19.91,-0.253,23.1,0.00248,18.0,0.7
522,4,27.34,21.05,-0.092,7.6,0.00205,18.5,0.26
523,1,28.14,20.99,-0.07,6.5,0.00263,20.6,0.21
523,2,28.14,20.59,-0.177,14.3,0.00219,23.5,0.83
523,3,28.14,21.87,-0.051,5.8,0.0013,19.7,0.16
523,4,28.14,20.89,-0.08,7.0,0.00154,16.5,0.49
524,1,26.59,20.86,-0.111,8.8,0.0017,22.0,0.35
524,2,26.59,22.47,0.06,6.1,0.00145,17.7,0.61
524,3,26.59,21.99,0.008,5.0,0.00243,17.5,0.85
524,4,26.59,20.72,-0.141,11.1,0.00139,20.9,0.66
525,1,25.85,18.52,-0.332,34.0,0.00266,21.3,0.08
525,2,25.85,21.0,-0.089,7.5,0.00246,19.5,0.24
525,3,25.85,19.91,-0.187,15.3,0.00267,23.7,0.7
525,4,25.85,21.68,-0.055,6.0,0.00252,23.2,0.66
526,1,27.29,21.54,-0.058,6.0,0.00146,16.9,0.93
526,2,27.29,21.81,-0.054,5.9,0.00205,18.3,0.45
526,3,27.29,20.99,-0.121,9.5,0.0018,21.0,0.52
526,4,27.29,21.75,-0.071,6.6,0.00229,18.4,0.02
527,1,28.18,23.85,0.152,12.0,0.00218,23.4,0.48
527,2,28.18,22.09,-0.057,6.0,0.00278,17.8,0.59
527,3,28.18,21.11,-0.098,7.9,0.00241,18.4,0.98
527,4,28.18,21.42,-0.12,9.4,0.00132,22.7,0.72
528,1,26.79,21.35,-0.096,7.8,0.00242,23.3,0.97
528,2,26.79,19.55,-0.264,24.5,0.00153,17.1,0.15
528,3,26.79,20.99,-0.13,10.2,0.0016,17.4,0.7
528,4,26.79,20.73,-0.103,8.3,0.00263,22.7,0.88
529,1,30.74,24.57,0.259,23.8,0.00133,19.5,0.14
529,2,30.74,22.01,-0.011,5.0,0.00222,22.0,0.2
529,3,30.74,20.71,-0.097,7.9,0.00224,20.8,0.47
529,4,30.74,20.62,-0.125,9.8,0.00263,17.7,0.2
530,1,29.72,21.32,-0.081,7.0,0.00197,22.1,0.76
530,2,29.72,20.21,-0.192,15.9,0.00252,23.0,0.93
530,3,29.72,20.9,-0.076,6.8,0.00213,23.3,0.17
530,4,29.72,22.48,0.047,5.7,0.00212,18.1,0.58
531,1,30.29,18.38,-0.429,48.2,0.0019,17.5,0.45
531,2,30.29,21.55,-0.024,5.2,0.00236,16.1,0.47
531,3,30.29,21.25,-0.083,7.1,0.00138,23.0,0.84
531,4,30.29,21.1,-0.082,7.1,0.00127,19.5,0.17
532,1,30.75,20.51,-0.142,11.1,0.00128,22.8,0.99
532,2,30.75,22.8,0.125,9.8,0.00222,22.6,0.0
532,3,30.75,19.79,-0.216,18.6,0.00246,21.7,0.37
532,4,30.75,23.08,0.161,12.8,0.0016,23.5,0.88
533,1,30.01,20.3,-0.163,13.0,0.00216,16.5,0.43
533,2,30.01,22.02,-0.035,5.4,0.0023,16.1,0.25
533,3,30.01,21.62,-0.019,5.1,0.00237,18.0,0.71
533,4,30.01,20.1,-0.183,15.0,0.00273,17.6,0.17
534,1,31.09,24.44,0.279,26.5,0.00235,22.7,0.27
534,2,31.09,21.83,-0.029,5.3,0.00188,19.8,0.55
534,3,31.09,19.57,-0.259,23.9,0.00268,17.0,0.91
534,4,31.09,22.1,0.054,5.9,0.0021,17.9,0.05
535,1,30.44,22.44,0.06,6.1,0.00134,16.8,0.62
535,2,30.44,24.38,0.242,21.6,0.00256,17.5,0.75
535,3,30.44,21.99,0.037,5.4,0.002,16.2,0.24
535,4,30.44,20.71,-0.095,7.8,0.00243,20.4,0.8
536,1,30.71,22.41,0.081,7.0,0.00224,22.6,0.69
536,2,30.71,22.21,-0.0,5.0,0.00134,16.5,0.48
536,3,30.71,22.45,0.046,5.7,0.00207,19.7,0.83
536,4,30.71,19.25,-0.309,30.7,0.00163,17.3,0.55
537,1,31.56,21.7,-0.023,5.2,0.00164,19.3,0.59
537,2,31.56,21.96,-0.001,5.0,0.00136,20.3,0.41
537,3,31.56,22.19,0.064,6.3,0.00195,17.8,0.92
537,4,31.56,20.38,-0.144,11.3,0.00169,23.4,0.49
538,1,29.87,20.79,-0.19,15.7,0.00159,16.6,0.48
538,2,29.87,21.87,0.003,5.0,0.00187,18.4,0.84
538,3,29.87,20.66,-0.102,8.2,0.00169,19.9,0.12
538,4,29.87,20.94,-0.105,8.4,0.00168,21.6,0.85
539,1,28.79,21.79,-0.035,5.4,0.00147,20.3,0.17
539,2,28.79,21.82,-0.047,5.7,0.00173,21.4,0.1
539,3,28.79,20.77,-0.188,15.4,0.00168,19.4,0.44
539,4,28.79,21.09,-0.077,6.9,0.00139,22.9,0.58
540,1,28.77,19.9,-0.242,21.7,0.00198,16.1,0.71
540,2,28.77,21.41,-0.09,7.5,0.0024,23.7,0.9
540,3,28.77,20.52,-0.105,8.4,0.00151,21.7,0.91
540,4,28.77,20.89,-0.145,11.4,0.00127,18.5,0.52
541,1,28.8,19.92,-0.168,13.4,0.00187,17.6,0.03
541,2,28.8,20.21,-0.183,14.9,0.00225,16.3,0.47
541,3,28.8,21.4,-0.003,5.0,0.00129,18.1,0.29
541,4,28.8,22.88,0.083,7.1,0.00153,16.4,0.61
542,1,27.6,20.72,-0.08,7.0,0.00223,19.3,0.2
542,2,27.6,22.04,0.004,5.0,0.00172,23.0,0.2
542,3,27.6,21.61,-0.054,5.9,0.00208,17.9,0.57
542,4,27.6,22.2,0.029,5.3,0.00254,17.2,0.1
543,1,28.33,20.83,-0.112,8.9,0.00209,22.1,0.76
543,2,28.33,21.46,-0.074,6.7,0.00243,16.4,0.51
543,3,28.33,21.14,-0.136,10.6,0.00254,20.4,0.22
543,4,28.33,20.72,-0.116,9.1,0.00179,17.7,0.24
544,1,27.54,23.44,0.137,10.7,0.00208,20.6,0.9
544,2,27.54,21.36,-0.038,5.4,0.00243,21.6,0.99
544,3,27.54,20.0,-0.191,15.8,0.00277,17.9,0.26
544,4,27.54,22.16,0.019,5.1,0.00171,18.2,0.77
545,1,26.28,20.33,-0.168,13.5,0.00258,23.8,0.4
545,2,26.28,22.26,0.103,8.3,0.00152,22.8,0.98
545,3,26.28,18.83,-0.3,29.5,0.00195,19.6,0.35
545,4,26.28,23.52,0.124,9.7,0.00173,18.2,0.46
546,1,26.43,21.07,-0.094,7.7,0.00277,23.3,0.32
546,2,26.43,23.4,0.123,9.6,0.00223,16.7,0.28
546,3,26.43,22.42,0.036,5.4,0.00193,22.7,0.52
546,4,26.43,21.27,-0.089,7.5,0.00194,18.9,0.95
547,1,28.04,23.11,0.128,10.0,0.0027,23.0,0.24
547,2,28.04,21.87,-0.03,5.3,0.00129,18.0,0.28
547,3,28.04,21.94,-0.029,5.3,0.00184,21.8,0.13
547,4,28.04,22.01,-0.031,5.3,0.00199,21.4,0.36
548,1,26.81,23.22,0.137,10.7,0.00136,22.8,0.45
548,2,26.81,21.57,-0.02,5.1,0.00159,16.1,0.86
548,3,26.81,21.62,-0.084,7.2,0.00165,18.6,0.54
548,4,26.81,23.47,0.135,10.5,0.00179,18.0,0.07
549,1,27.59,21.9,-0.029,5.3,0.00226,16.0,0.3
549,2,27.59,21.72,-0.045,5.6,0.00225,18.6,0.31
549,3,27.59,20.97,-0.102,8.2,0.00153,23.2,0.39
549,4,27.59,21.67,-0.039,5.5,0.00273,22.5,0.03
550,1,27.17,21.25,-0.049,5.8,0.00222,16.9,0.88
550,2,27.17,21.29,-0.095,7.8,0.0021,18.7,0.95
550,3,27.17,20.39,-0.122,9.5,0.00174,23.0,0.4
550,4,27.17,21.44,-0.094,7.7,0.00199,17.7,0.13
551,1,27.56,23.46,0.151,11.9,0.00137,19.2,0.13
551,2,27.56,21.86,-0.001,5.0,0.00243,22.0,0.73
551,3,27.56,20.44,-0.188,15.5,0.00169,17.0,0.65
551,4,27.56,22.16,0.052,5.9,0.00141,18.3,0.05
552,1,27.97,22.47,0.022,5.1,0.00129,20.5,0.09
552,2,27.97,22.49,0.026,5.2,0.00181,23.3,0.65
552,3,27.97,18.49,-0.359,38.0,0.00164,21.5,0.06
552,4,27.97,23.28,0.185,15.2,0.00156,17.2,0.97
553,1,30.27,20.98,-0.078,6.9,0.00154,22.9,0.33
553,2,30.27,21.63,0.006,5.0,0.00247,17.1,0.34
553,3,30.27,22.0,0.035,5.4,0.00268,22.4,0.44
553,4,30.27,22.03,0.01,5.0,0.00211,19.2,0.11
554,1,30.97,19.63,-0.214,18.3,0.00251,23.8,0.02
554,2,30.97,21.81,-0.024,5.2,0.00213,22.2,0.55
554,3,30.97,20.83,-0.118,9.3,0.00145,19.6,0.05
554,4,30.97,20.13,-0.219,18.9,0.00201,23.4,0.67
555,1,29.94,22.98,0.103,8.3,0.00206,18.7,0.43
555,2,29.94,22.02,0.023,5.2,0.00142,17.2,0.69
555,3,29.94,21.08,-0.037,5.4,0.00222,16.0,0.77
555,4,29.94,23.02,0.014,5.1,0.00136,17.7,0.59
556,1,31.57,22.13,0.051,5.8,0.00251,21.6,0.16
556,2,31.57,22.13,0.052,5.8,0.00146,18.4,0.18
556,3,31.57,20.11,-0.202,17.0,0.00227,18.8,0.12
556,4,31.57,22.05,0.048,5.7,0.00226,23.6,0.26
557,1,31.74,22.9,0.108,8.6,0.002,17.1,0.61
557,2,31.74,21.48,-0.048,5.7,0.00141,17.3,0.0
557,3,31.74,22.06,-0.021,5.1,0.00206,18.9,0.17
557,4,31.74,20.76,-0.066,6.4,0.00127,19.6,0.52
558,1,31.75,23.13,0.122,9.5,0.00176,21.5,0.08
558,2,31.75,23.5,0.152,12.0,0.00177,19.0,0.77
558,3,31.75,23.46,0.108,8.6,0.00231,16.2,0.03
558,4,31.75,19.76,-0.208,17.6,0.00256,18.8,0.85
559,1,29.63,20.59,-0.166,13.3,0.00256,22.6,0.67
559,2,29.63,21.41,-0.031,5.3,0.00245,20.4,0.71
559,3,29.63,21.13,-0.127,9.9,0.00243,18.9,0.71
559,4,29.63,22.36,0.049,5.7,0.00241,23.2,0.93
560,1,30.42,21.35,-0.054,5.9,0.00141,20.1,0.99
560,2,30.42,20.07,-0.243,21.9,0.00181,17.7,0.52
560,3,30.42,23.18,0.082,7.1,0.00137,21.0,0.76
560,4,30.42,19.75,-0.273,25.7,0.00138,23.5,0.01
561,1,30.79,22.52,0.055,5.9,0.00238,17.6,0.54
561,2,30.79,21.63,-0.056,6.0,0.00179,16.9,0.79
561,3,30.79,22.51,0.047,5.7,0.00217,17.8,0.16
561,4,30.79,21.73,-0.064,6.3,0.00193,21.5,0.86
562,1,30.9,20.01,-0.2,16.7,0.00154,20.6,0.02
562,2,30.9,21.68,-0.047,5.7,0.00193,18.9,0.32
562,3,30.9,21.13,-0.162,12.9,0.00177,19.3,0.23
562,4,30.9,21.91,-0.024,5.2,0.00148,21.3,0.64
563,1,27.79,19.85,-0.239,21.3,0.00166,20.9,0.83
563,2,27.79,22.17,0.046,5.7,0.0027,17.3,0.67
563,3,27.79,22.34,0.055,5.9,0.00275,20.3,0.95
563,4,27.79,19.96,-0.185,15.1,0.00278,17.6,0.84
564,1,30.15,20.21,-0.171,13.8,0.00135,21.5,0.5
564,2,30.15,22.94,0.109,8.7,0.00227,18.7,0.43
564,3,30.15,21.38,-0.056,6.0,0.00216,17.4,0.68
564,4,30.15,21.13,-0.053,5.9,0.00151,19.4,0.29
565,1,29.68,21.5,0.008,5.0,0.00266,16.9,0.83
565,2,29.68,20.43,-0.151,11.9,0.00141,17.9,0.83
565,3,29.68,22.45,0.047,5.7,0.00181,17.6,0.7
565,4,29.68,22.59,0.065,6.3,0.00221,18.3,0.67
566,1,28.13,21.0,-0.083,7.2,0.00226,17.9,0.65
566,2,28.13,24.41,0.266,24.8,0.00226,16.6,0.44
566,3,28.13,22.35,0.071,6.6,0.00166,19.1,0.45
566,4,28.13,22.71,0.125,9.7,0.00175,22.4,0.33
567,1,27.21,21.97,0.046,5.7,0.00236,21.7,0.46
567,2,27.21,19.34,-0.294,28.6,0.00152,18.3,0.05
567,3,27.21,21.89,-0.012,5.0,0.00216,20.6,0.11
567,4,27.21,19.65,-0.239,21.4,0.0017,22.1,0.36
568,1,28.35,19.77,-0.224,19.4,0.00244,21.6,0.16
568,2,28.35,21.93,-0.007,5.0,0.00174,17.9,0.35
568,3,28.35,23.01,0.091,7.5,0.0018,18.2,0.2
568,4,28.35,19.77,-0.225,19.6,0.00166,21.0,0.14
569,1,26.11,21.59,-0.076,6.8,0.00232,21.9,0.48
569,2,26.11,22.82,0.138,10.8,0.00209,17.9,0.46
569,3,26.11,21.08,-0.073,6.6,0.00208,21.8,0.09
569,4,26.11,20.54,-0.127,9.9,0.00226,17.4,0.7
570,1,25.5,21.72,-0.051,5.8,0.00267,16.8,0.05
570,2,25.5,21.39,-0.099,8.0,0.00146,24.0,0.15
570,3,25.5,21.33,-0.028,5.2,0.00203,18.8,0.56
570,4,25.5,22.67,0.008,5.0,0.00211,19.1,0.19
571,1,27.38,18.99,-0.399,43.8,0.00209,23.7,0.31
571,2,27.38,22.92,0.109,8.6,0.00162,18.1,0.72
571,3,27.38,21.61,-0.047,5.7,0.00276,21.5,0.07
571,4,27.38,21.68,-0.034,5.4,0.00237,22.9,0.95
572,1,27.19,22.79,0.11,8.7,0.00177,21.9,0.08
572,2,27.19,21.71,-0.049,5.7,0.0018,22.2,0.62
572,3,27.19,20.37,-0.134,10.5,0.00181,18.1,0.47
572,4,27.19,21.87,-0.029,5.3,0.00215,22.3,0.94
573,1,26.52,21.91,-0.016,5.1,0.00222,20.7,0.69
573,2,26.52,21.45,-0.059,6.1,0.00158,17.4,0.46
573,3,26.52,20.32,-0.188,15.5,0.00219,17.0,0.67
573,4,26.52,22.65,0.01,5.0,0.0019,21.4,0.39
574,1,30.13,21.6,-0.006,5.0,0.00153,17.2,0.24
574,2,30.13,21.03,-0.063,6.2,0.00164,19.7,0.4
574,3,30.13,21.53,-0.051,5.8,0.00259,23.3,0.6
574,4,30.13,23.16,0.134,10.4,0.00188,23.6,0.51
575,1,28.9,21.81,-0.047,5.7,0.00161,23.9,0.59
575,2,28.9,21.58,-0.011,5.0,0.00213,16.6,0.57
575,3,28.9,21.02,-0.08,7.0,0.00166,19.3,0.94
575,4,28.9,22.67,0.105,8.4,0.0026,22.4,0.86
576,1,29.5,21.66,-0.031,5.3,0.00192,16.7,0.41
576,2,29.5,19.6,-0.288,27.7,0.00277,22.8,0.73
576,3,29.5,19.24,-0.211,18.0,0.00148,18.0,0.96
576,4,29.5,20.87,-0.086,7.3,0.00225,20.5,0.73
577,1,29.59,23.68,0.18,14.6,0.00182,21.1,0.56
577,2,29.59,23.05,0.102,8.2,0.0016,19.4,0.45
577,3,29.59,21.29,-0.1,8.1,0.00201,23.8,0.44
577,4,29.59,21.1,-0.085,7.3,0.00216,21.4,0.2
578,1,29.68,20.73,-0.185,15.2,0.0024,20.1,0.57
578,2,29.68,22.93,0.084,7.2,0.00217,23.8,0.53
578,3,29.68,21.05,-0.106,8.4,0.00184,16.8,0.34
578,4,29.68,19.35,-0.279,26.6,0.00199,22.7,0.34
579,1,29.79,19.17,-0.293,28.5,0.00244,23.2,0.76
579,2,29.79,20.62,-0.127,10.0,0.00133,22.9,0.89
579,3,29.79,21.51,-0.044,5.6,0.00208,20.9,0.67
579,4,29.79,20.49,-0.168,13.5,0.00268,22.9,0.65
580,1,30.97,22.69,0.106,8.5,0.00235,22.2,0.07
580,2,30.97,21.36,-0.03,5.3,0.00239,23.3,0.82
580,3,30.97,20.3,-0.137,10.7,0.00233,19.3,0.86
580,4,30.97,20.16,-0.18,14.6,0.00261,20.9,0.73
581,1,31.0,23.01,0.101,8.2,0.00225,19.0,0.77
581,2,31.0,22.33,0.049,5.7,0.00211,21.2,0.45
581,3,31.0,22.82,0.13,10.1,0.00196,16.3,0.77
581,4,31.0,22.64,0.054,5.9,0.00228,17.0,0.75
582,1,31.55,19.99,-0.164,13.0,0.00225,21.1,0.37
582,2,31.55,22.66,0.071,6.6,0.00129,18.9,0.17
582,3,31.55,24.13,0.2,16.8,0.00169,21.5,0.12
582,4,31.55,20.2,-0.197,16.4,0.00175,20.2,0.54
583,1,30.64,21.6,0.009,5.0,0.00147,17.6,0.95
583,2,30.64,23.1,0.083,7.1,0.00245,21.4,0.27
583,3,30.64,22.95,0.066,6.4,0.00156,16.9,0.31
583,4,30.64,20.79,-0.054,5.9,0.00268,18.0,0.82
584,1,29.87,21.2,-0.064,6.3,0.00229,17.9,0.03
584,2,29.87,20.49,-0.158,12.5,0.00225,23.1,0.37
584,3,29.87,22.79,0.112,8.8,0.0018,23.7,0.7
584,4,29.87,22.5,0.014,5.1,0.00155,16.6,0.93
585,1,31.0,21.5,-0.074,6.7,0.00202,23.2,0.89
585,2,31.0,21.09,-0.098,8.0,0.0027,23.3,0.32
585,3,31.0,21.11,-0.068,6.4,0.00135,20.2,0.97
585,4,31.0,20.89,-0.143,11.2,0.00277,18.9,0.28
586,1,31.82,23.29,0.072,6.6,0.002,17.6,0.46
586,2,31.82,21.55,-0.105,8.4,0.00176,19.0,0.72
586,3,31.82,22.76,0.043,5.6,0.00262,21.3,0.21
586,4,31.82,21.13,-0.095,7.8,0.00254,17.3,0.98
587,1,29.68,20.6,-0.04,5.5,0.00269,19.0,0.26
587,2,29.68,18.8,-0.291,28.2,0.00197,21.5,0.18
587,3,29.68,22.52,0.069,6.5,0.00184,22.6,0.69
587,4,29.68,22.59,0.005,5.0,0.00242,16.4,0.86
588,1,27.31,22.8,0.079,6.9,0.00157,20.4,0.3
588,2,27.31,22.13,0.051,5.8,0.00173,23.9,0.63
588,3,27.31,21.42,-0.083,7.1,0.00268,23.4,0.48
588,4,27.31,20.27,-0.131,10.2,0.00166,19.5,0.49
589,1,27.6,21.51,-0.063,6.2,0.00163,23.1,0.91
589,2,27.6,22.02,0.0,5.0,0.00245,23.7,0.19
589,3,27.6,22.11,0.009,5.0,0.00154,23.9,0.06
589,4,27.6,23.96,0.216,18.5,0.00271,19.3,0.24
590,1,28.87,20.61,-0.173,13.9,0.00214,21.8,0.01
590,2,28.87,22.83,0.074,6.7,0.00268,22.7,0.17
590,3,28.87,19.36,-0.221,19.1,0.00255,21.7,0.29
590,4,28.87,20.59,-0.107,8.6,0.0021,23.4,0.39
591,1,27.13,22.54,0.045,5.6,0.00129,22.9,0.81
591,2,27.13,20.97,-0.049,5.8,0.00143,17.4,0.62
591,3,27.13,21.55,0.01,5.0,0.00268,19.5,0.79
591,4,27.13,22.45,0.066,6.4,0.00195,17.2,0.45
592,1,28.1,20.87,-0.104,8.3,0.00157,17.1,0.97
592,2,28.1,19.07,-0.303,29.9,0.00201,19.2,0.15
592,3,28.1,21.73,-0.007,5.0,0.00165,23.6,0.41
592,4,28.1,22.66,0.063,6.2,0.00276,16.3,0.26
593,1,30.35,22.11,0.034,5.4,0.00246,16.1,0.58
593,2,30.35,21.77,-0.006,5.0,0.00264,18.8,0.15
593,3,30.35,21.81,0.011,5.0,0.00133,20.3,1.0
593,4,30.35,22.08,0.002,5.0,0.00206,21.1,0.7
594,1,26.67,19.19,-0.217,18.6,0.00255,20.3,0.29
594,2,26.67,21.37,-0.111,8.8,0.00177,20.4,0.43
594,3,26.67,19.33,-0.255,23.4,0.00142,23.6,0.85
594,4,26.67,22.71,0.078,6.9,0.00152,16.4,0.91
595,1,26.22,20.62,-0.143,11.2,0.00225,20.5,0.03
595,2,26.22,21.81,-0.042,5.6,0.00218,18.7,0.72
595,3,26.22,21.56,-0.036,5.4,0.00149,22.9,0.35
595,4,26.22,22.2,0.038,5.5,0.00234,17.8,0.61
596,1,26.25,21.03,-0.089,7.5,0.00131,23.9,0.64
596,2,26.25,22.04,-0.018,5.1,0.00132,23.3,0.3
596,3,26.25,18.88,-0.303,29.8,0.00135,23.3,0.44
596,4,26.25,21.82,-0.018,5.1,0.00204,24.0,0.28
597,1,27.65,22.44,0.058,6.0,0.00153,22.9,0.6
597,2,27.65,22.45,0.096,7.8,0.00195,18.2,0.65
597,3,27.65,22.18,0.0,5.0,0.00191,16.6,0.79
597,4,27.65,21.13,-0.112,8.8,0.0018,20.0,0.64
598,1,26.72,22.35,0.065,6.3,0.00159,20.4,0.85
598,2,26.72,22.3,0.057,6.0,0.00134,17.6,0.42
598,3,26.72,21.38,-0.09,7.5,0.00187,17.5,0.19
598,4,26.72,21.5,-0.044,5.6,0.00224,18.3,0.26
599,1,30.83,21.38,-0.06,6.1,0.0021,21.0,0.58
599,2,30.83,21.23,-0.078,6.9,0.00245,17.3,0.73
599,3,30.83,20.7,-0.181,14.8,0.00145,23.5,0.37
599,4,30.83,21.98,0.032,5.3,0.00254,22.1,0.92
600,1,29.15,22.4,0.01,5.0,0.00223,19.9,0.99
600,2,29.15,22.97,0.086,7.3,0.00149,23.6,0.51
600,3,29.15,21.17,-0.079,6.9,0.00182,18.9,0.66
600,4,29.15,18.96,-0.289,27.8,0.00217,17.6,0.93
601,1,29.34,19.52,-0.218,18.8,0.0019,17.4,0.25
601,2,29.34,21.92,-0.036,5.4,0.00209,18.9,0.6
601,3,29.34,21.55,-0.079,7.0,0.00163,20.9,0.61
601,4,29.34,24.21,0.241,21.6,0.00164,18.3,0.75
602,1,29.37,22.73,0.104,8.3,0.00191,18.5,0.57
602,2,29.37,22.19,-0.01,5.0,0.00171,22.6,0.11
602,3,29.37,22.82,0.033,5.3,0.00147,17.0,0.65
602,4,29.37,22.49,0.057,6.0,0.00215,21.6,0.86
603,1,30.29,19.26,-0.297,29.0,0.00203,17.9,0.44
603,2,30.29,19.59,-0.306,30.3,0.00196,18.8,0.92
603,3,30.29,21.93,-0.009,5.0,0.00223,19.1,0.56
603,4,30.29,21.41,-0.089,7.5,0.00196,22.6,0.21
604,1,29.42,20.66,-0.105,8.4,0.00143,18.7,0.95
604,2,29.42,21.18,-0.074,6.7,0.00252,21.8,0.81
604,3,29.42,23.26,0.145,11.4,0.00161,20.1,0.55
604,4,29.42,23.56,0.166,13.3,0.00146,17.0,0.67
605,1,30.28,20.99,-0.128,10.0,0.00223,20.7,0.12
605,2,30.28,23.64,0.194,16.1,0.00221,23.2,0.32
605,3,30.28,23.92,0.252,23.0,0.00273,17.5,0.37
605,4,30.28,22.75,0.104,8.3,0.00178,19.5,0.55
606,1,30.37,21.25,-0.093,7.7,0.0017,18.8,1.0
606,2,30.37,21.24,-0.103,8.3,0.00263,20.0,0.05
606,3,30.37,22.44,0.062,6.2,0.00256,16.6,0.94
606,4,30.37,23.05,0.111,8.8,0.00215,23.8,0.37
607,1,30.59,21.34,-0.099,8.0,0.00141,21.6,0.13
607,2,30.59,22.74,0.027,5.2,0.00178,18.9,0.63
607,3,30.59,22.4,0.049,5.7,0.00275,17.7,0.11
607,4,30.59,22.18,-0.005,5.0,0.00199,20.4,0.61
608,1,30.48,18.46,-0.324,32.8,0.00162,16.1,0.45
608,2,30.48,21.0,-0.159,12.6,0.00191,18.6,0.79
608,3,30.48,21.07,-0.068,6.4,0.00246,18.1,0.39
608,4,30.48,21.42,-0.075,6.7,0.00157,17.6,0.52
609,1,29.76,21.88,-0.042,5.6,0.00271,21.4,0.25
609,2,29.76,22.3,0.043,5.6,0.00237,21.3,0.39
609,3,29.76,19.37,-0.267,24.9,0.00229,22.1,0.82
609,4,29.76,22.25,0.025,5.2,0.00232,24.0,0.63
610,1,30.13,20.65,-0.101,8.1,0.00265,16.5,0.89
610,2,30.13,22.35,0.051,5.8,0.00162,19.3,0.43
610,3,30.13,20.63,-0.116,9.1,0.00202,19.8,0.92
610,4,30.13,19.83,-0.204,17.2,0.00265,23.1,0.06
611,1,29.13,18.76,-0.298,29.1,0.00189,21.0,0.28
611,2,29.13,19.21,-0.257,23.6,0.00165,17.3,0.52
611,3,29.13,18.99,-0.307,30.4,0.00255,20.6,0.46
611,4,29.13,21.74,-0.026,5.2,0.00155,20.0,0.99
612,1,30.32,21.33,-0.04,5.5,0.00216,18.2,0.47
612,2,30.32,22.77,0.067,6.4,0.00195,18.9,0.05
612,3,30.32,20.69,-0.085,7.3,0.00197,16.8,0.03
612,4,30.32,22.92,0.106,8.4,0.00224,20.1,0.54
613,1,26.88,22.19,0.052,5.8,0.00261,16.6,0.18
613,2,26.88,18.86,-0.318,31.9,0.00193,18.0,0.85
613,3,26.88,19.57,-0.261,24.1,0.00201,21.7,0.59
613,4,26.88,21.68,-0.034,5.4,0.00151,22.0,0.52
614,1,27.52,22.08,0.032,5.3,0.00265,16.1,0.11
614,2,27.52,21.64,-0.05,5.8,0.00146,19.5,0.59
614,3,27.52,23.2,0.098,8.0,0.0026,20.9,0.77
614,4,27.52,21.63,-0.033,5.3,0.00263,17.2,0.22
615,1,27.32,20.81,-0.136,10.6,0.00217,18.2,0.07
615,2,27.32,21.52,-0.088,7.4,0.00137,22.8,0.95
615,3,27.32,19.99,-0.225,19.7,0.00222,18.5,0.47
615,4,27.32,20.42,-0.156,12.3,0.00211,18.9,0.43
616,1,25.93,21.47,-0.029,5.3,0.00248,19.6,0.4
616,2,25.93,22.74,0.083,7.2,0.00258,19.8,0.81
616,3,25.93,21.09,-0.034,5.4,0.00137,23.6,0.27
616,4,25.93,20.64,-0.16,12.7,0.00175,22.1,0.82
617,1,28.01,23.26,0.151,11.9,0.00203,19.7,0.75
617,2,28.01,22.26,0.029,5.3,0.00132,20.5,0.63
617,3,28.01,20.32,-0.166,13.3,0.0021,23.7,0.5
617,4,28.01,22.57,-0.019,5.1,0.00194,16.7,0.02
618,1,25.81,22.23,0.052,5.8,0.00235,23.6,0.44
618,2,25.81,21.38,-0.035,5.4,0.00266,17.0,0.9
618,3,25.81,20.88,-0.072,6.6,0.00241,16.3,0.46
618,4,25.81,22.34,0.071,6.5,0.00217,20.0,0.6
619,1,26.29,20.96,-0.127,10.0,0.00237,20.9,0.7
619,2,26.29,21.53,-0.066,6.3,0.00236,23.3,0.67
619,3,26.29,21.7,-0.026,5.2,0.0027,16.1,0.32
619,4,26.29,22.89,0.12,9.4,0.00161,21.2,0.21
620,1,28.34,18.27,-0.369,39.4,0.00183,17.7,0.25
