hour,zone,T_outdoor_C,T_zone_C,PMV_NA,PPD_NA_pct,kWh_m2_NA,supply_temp_C,blind_angle
251,4,27.59,21.31,-0.069,6.5,0.00185,16.2,0.45
251,5,27.59,20.54,-0.109,8.6,0.00196,18.5,0.25
251,6,27.59,21.74,-0.04,5.5,0.00199,24.0,0.3
251,7,27.59,22.02,0.008,5.0,0.00188,17.6,0.33
251,8,27.59,23.58,0.187,15.3,0.00178,20.8,0.32
252,1,28.49,21.9,-0.003,5.0,0.00174,19.6,0.15
252,2,28.49,23.3,0.133,10.4,0.00202,21.5,0.99
252,3,28.49,22.68,0.123,9.6,0.00276,16.5,0.54
252,4,28.49,19.99,-0.171,13.8,0.00143,21.8,0.9
252,5,28.49,21.15,-0.091,7.6,0.0018,20.9,0.38
252,6,28.49,20.99,-0.114,9.0,0.00223,23.1,0.17
252,7,28.49,21.14,-0.083,7.1,0.00251,22.4,0.83
252,8,28.49,21.61,-0.039,5.5,0.00175,20.1,0.87
253,1,28.26,22.75,0.063,6.2,0.00255,23.1,0.59
253,2,28.26,22.51,0.059,6.1,0.00256,16.1,0.21
253,3,28.26,22.98,0.093,7.7,0.00142,22.9,0.77
253,4,28.26,21.2,-0.085,7.3,0.00237,22.2,0.74
253,5,28.26,21.25,-0.077,6.8,0.0013,20.0,0.48
253,6,28.26,20.25,-0.159,12.6,0.00275,20.5,0.41
253,7,28.26,22.16,0.072,6.6,0.00236,23.2,0.82
253,8,28.26,22.24,0.028,5.2,0.00247,18.7,0.25
254,1,27.85,19.09,-0.312,31.1,0.00132,23.9,0.29
254,2,27.85,21.2,-0.089,7.4,0.00212,18.5,0.29
254,3,27.85,23.34,0.134,10.5,0.00194,20.4,0.25
254,4,27.85,20.76,-0.099,8.0,0.00166,21.9,0.85
254,5,27.85,22.05,0.014,5.1,0.00169,22.7,0.66
254,6,27.85,19.44,-0.255,23.3,0.00266,18.3,0.94
254,7,27.85,21.68,-0.028,5.2,0.00199,23.7,0.42
254,8,27.85,20.82,-0.077,6.8,0.00155,18.3,0.16
255,1,28.54,22.04,0.008,5.0,0.00193,21.2,0.44
255,2,28.54,22.49,0.082,7.1,0.00239,16.2,0.35
255,3,28.54,18.98,-0.305,30.1,0.00138,18.7,0.11
255,4,28.54,20.66,-0.169,13.5,0.00144,22.1,0.6
255,5,28.54,23.1,0.106,8.5,0.00128,23.6,0.17
255,6,28.54,23.7,0.19,15.7,0.00242,16.1,0.01
255,7,28.54,21.33,-0.07,6.5,0.00177,19.8,0.06
255,8,28.54,21.1,-0.058,6.1,0.00159,23.6,0.61
256,1,26.39,20.86,-0.097,7.9,0.00234,23.3,0.22
256,2,26.39,19.84,-0.216,18.5,0.00192,20.1,0.94
256,3,26.39,22.67,-0.021,5.1,0.00127,17.9,0.82
256,4,26.39,20.77,-0.077,6.8,0.00175,22.7,0.18
256,5,26.39,20.64,-0.12,9.4,0.00265,20.4,1.0
256,6,26.39,21.52,-0.075,6.7,0.00196,22.6,0.97
256,7,26.39,20.61,-0.18,14.6,0.0025,19.3,0.1
256,8,26.39,21.56,-0.012,5.0,0.00238,17.5,0.85
257,1,27.28,21.92,0.004,5.0,0.00164,21.1,0.91
257,2,27.28,23.28,0.059,6.1,0.00273,21.5,0.15
257,3,27.28,22.01,0.019,5.1,0.00137,18.0,0.03
257,4,27.28,20.7,-0.127,9.9,0.00162,19.3,0.82
257,5,27.28,21.12,-0.099,8.0,0.0021,23.0,0.76
257,6,27.28,21.29,-0.058,6.0,0.0014,23.4,0.35
257,7,27.28,21.84,0.012,5.0,0.00233,19.2,0.05
257,8,27.28,22.67,0.092,7.6,0.00238,16.0,0.82
258,1,26.61,23.34,0.121,9.5,0.00192,17.1,0.21
258,2,26.61,20.53,-0.194,16.1,0.00225,23.3,0.63
258,3,26.61,22.82,0.076,6.8,0.00154,24.0,0.38
258,4,26.61,20.35,-0.181,14.8,0.00158,23.8,0.71
258,5,26.61,20.16,-0.166,13.2,0.00127,20.7,0.39
258,6,26.61,21.17,-0.109,8.6,0.00199,19.6,0.66
258,7,26.61,22.15,0.059,6.1,0.00216,23.4,0.03
258,8,26.61,21.11,-0.062,6.2,0.00212,22.2,0.96
259,1,26.74,21.86,-0.011,5.0,0.00185,21.6,0.54
259,2,26.74,20.56,-0.167,13.4,0.00225,22.4,0.47
259,3,26.74,21.52,-0.04,5.5,0.00202,23.9,0.18
259,4,26.74,21.79,-0.007,5.0,0.00127,20.7,0.63
259,5,26.74,18.48,-0.407,45.1,0.00212,22.1,0.29
259,6,26.74,20.79,-0.104,8.3,0.00256,21.0,0.23
259,7,26.74,22.61,0.076,6.8,0.00257,18.0,0.03
259,8,26.74,22.27,0.076,6.8,0.00172,21.0,0.72
260,1,28.28,22.73,0.02,5.1,0.00247,19.2,0.55
260,2,28.28,21.67,-0.012,5.0,0.00222,19.0,0.6
260,3,28.28,20.92,-0.106,8.4,0.00228,22.0,0.53
260,4,28.28,19.84,-0.203,17.1,0.00263,20.8,0.5
260,5,28.28,21.72,-0.057,6.0,0.00139,20.9,0.86
260,6,28.28,21.7,-0.01,5.0,0.00147,17.6,0.44
260,7,28.28,22.51,0.111,8.8,0.00177,17.5,0.57
260,8,28.28,23.3,0.16,12.7,0.00278,22.6,0.17
261,1,27.93,20.75,-0.13,10.2,0.0024,21.4,0.58
261,2,27.93,22.36,0.016,5.1,0.00245,20.6,0.45
261,3,27.93,24.25,0.322,32.5,0.00148,18.7,0.56
261,4,27.93,19.91,-0.24,21.5,0.00135,17.0,0.29
261,5,27.93,21.37,-0.074,6.7,0.00266,19.9,0.05
261,6,27.93,20.96,-0.093,7.7,0.00226,18.6,0.35
261,7,27.93,21.9,0.057,6.0,0.00167,22.1,0.53
261,8,27.93,22.33,0.03,5.3,0.00133,17.2,0.12
262,1,28.38,23.01,0.17,13.7,0.00249,19.3,0.43
262,2,28.38,23.19,0.119,9.4,0.00147,20.4,0.49
262,3,28.38,22.44,0.004,5.0,0.0021,22.2,0.76
262,4,28.38,21.91,-0.022,5.2,0.00267,18.5,0.98
262,5,28.38,22.05,-0.008,5.0,0.00181,16.1,0.83
262,6,28.38,23.41,0.106,8.5,0.00166,17.8,0.65
262,7,28.38,22.63,0.045,5.6,0.00206,21.3,0.99
262,8,28.38,21.8,0.006,5.0,0.0018,20.9,0.86
263,1,28.34,21.75,-0.013,5.0,0.0025,23.6,0.6
263,2,28.34,21.01,-0.081,7.0,0.00247,22.1,0.9
263,3,28.34,22.21,-0.04,5.5,0.00237,16.2,0.8
263,4,28.34,18.72,-0.369,39.3,0.00163,22.8,0.72
263,5,28.34,20.46,-0.139,10.8,0.00239,22.0,0.68
263,6,28.34,22.19,0.044,5.6,0.00191,21.1,0.87
263,7,28.34,22.54,0.042,5.5,0.00215,21.3,0.41
263,8,28.34,22.11,0.004,5.0,0.00216,21.8,0.84
264,1,28.54,22.08,-0.038,5.5,0.00163,19.5,0.41
264,2,28.54,20.93,-0.138,10.8,0.00268,22.0,0.57
264,3,28.54,19.62,-0.253,23.1,0.00218,17.8,0.29
264,4,28.54,21.11,-0.061,6.1,0.00183,16.9,0.14
264,5,28.54,22.58,0.031,5.3,0.00148,20.8,0.91
264,6,28.54,23.61,0.122,9.5,0.0023,22.6,0.08
264,7,28.54,22.44,0.022,5.1,0.00157,16.0,0.26
264,8,28.54,20.21,-0.18,14.7,0.00146,18.4,0.25
265,1,29.73,20.3,-0.213,18.2,0.00237,19.5,0.03
265,2,29.73,22.62,0.09,7.5,0.00199,18.6,0.58
265,3,29.73,19.89,-0.224,19.5,0.00169,19.5,0.53
265,4,29.73,21.54,-0.071,6.6,0.00159,21.2,0.69
265,5,29.73,20.87,-0.089,7.4,0.00181,18.3,0.12
265,6,29.73,22.11,-0.005,5.0,0.00275,20.6,0.62
265,7,29.73,21.19,-0.084,7.2,0.00273,22.3,0.24
265,8,29.73,20.6,-0.129,10.0,0.00176,17.9,0.81
266,1,29.46,20.64,-0.116,9.1,0.00274,19.0,0.24
266,2,29.46,21.44,-0.098,8.0,0.00244,21.3,0.01
266,3,29.46,20.5,-0.097,7.9,0.00194,23.3,0.61
266,4,29.46,20.4,-0.166,13.2,0.00222,21.8,0.86
266,5,29.46,21.08,-0.145,11.4,0.00191,18.4,0.52
266,6,29.46,21.33,-0.11,8.7,0.00146,22.9,0.88
266,7,29.46,20.72,-0.157,12.4,0.00177,19.9,0.66
266,8,29.46,21.0,-0.115,9.1,0.00158,22.5,0.38
267,1,29.97,19.87,-0.235,20.8,0.00247,16.9,0.39
267,2,29.97,20.24,-0.196,16.3,0.00144,16.7,0.16
267,3,29.97,20.05,-0.248,22.4,0.00213,22.2,0.81
267,4,29.97,20.99,-0.121,9.5,0.00233,21.2,0.89
267,5,29.97,21.58,-0.07,6.5,0.00188,19.8,0.21
267,6,29.97,22.64,0.088,7.4,0.00171,16.6,0.6
267,7,29.97,23.09,0.117,9.2,0.00176,17.0,0.8
267,8,29.97,20.95,-0.058,6.1,0.00129,22.7,0.26
268,1,31.34,21.52,-0.102,8.2,0.00191,17.8,0.94
268,2,31.34,23.12,0.059,6.1,0.00227,18.5,0.14
268,3,31.34,22.36,0.027,5.2,0.00156,20.7,0.4
268,4,31.34,23.69,0.111,8.8,0.00189,20.9,1.0
268,5,31.34,21.72,-0.034,5.4,0.00213,19.2,0.41
268,6,31.34,20.37,-0.137,10.7,0.0014,17.1,0.31
268,7,31.34,22.51,0.062,6.2,0.00209,21.0,0.62
268,8,31.34,20.58,-0.105,8.4,0.00173,16.4,0.05
269,1,30.46,22.03,-0.045,5.6,0.00247,17.5,0.62
269,2,30.46,19.25,-0.271,25.5,0.00236,18.4,0.83
269,3,30.46,18.87,-0.305,30.1,0.00198,18.8,0.33
269,4,30.46,22.9,0.101,8.1,0.00179,21.0,0.18
269,5,30.46,21.14,-0.009,5.0,0.00145,21.7,0.4
269,6,30.46,21.04,-0.104,8.3,0.0025,23.9,0.24
269,7,30.46,22.72,0.088,7.4,0.00134,16.4,0.09
269,8,30.46,22.42,0.018,5.1,0.00243,20.8,0.35
270,1,32.33,20.35,-0.142,11.1,0.0025,17.7,0.92
270,2,32.33,24.11,0.236,21.0,0.00166,20.2,0.28
270,3,32.33,21.07,-0.037,5.4,0.00178,21.8,0.61
270,4,32.33,22.43,0.019,5.1,0.002,18.2,0.78
270,5,32.33,20.79,-0.082,7.1,0.00255,21.5,0.82
270,6,32.33,22.24,0.035,5.4,0.00232,21.9,0.58
270,7,32.33,21.01,-0.142,11.2,0.00145,23.0,0.77
270,8,32.33,19.55,-0.179,14.5,0.00234,22.8,0.18
271,1,32.36,23.73,0.192,15.9,0.00145,20.4,0.12
271,2,32.36,20.29,-0.157,12.4,0.0015,18.4,0.77
271,3,32.36,21.22,-0.123,9.6,0.00212,19.0,0.72
271,4,32.36,22.43,0.049,5.7,0.00165,19.6,0.74
271,5,32.36,21.34,-0.062,6.2,0.00141,17.1,0.97
271,6,32.36,20.75,-0.119,9.3,0.00199,23.4,0.8
271,7,32.36,20.58,-0.091,7.6,0.00161,23.3,0.71
271,8,32.36,21.86,-0.045,5.6,0.00261,23.8,0.12
272,1,30.75,22.85,0.083,7.1,0.00248,22.9,0.09
272,2,30.75,20.7,-0.119,9.3,0.0016,22.9,0.74
272,3,30.75,23.88,0.209,17.7,0.00248,21.3,0.03
272,4,30.75,21.99,-0.004,5.0,0.00239,19.5,0.79
272,5,30.75,18.96,-0.298,29.1,0.00149,21.4,0.21
272,6,30.75,20.61,-0.177,14.3,0.00143,22.3,0.84
272,7,30.75,20.8,-0.149,11.7,0.00241,20.0,0.92
272,8,30.75,21.3,-0.064,6.3,0.00203,16.6,0.47
273,1,30.39,20.27,-0.132,10.3,0.00272,23.4,0.56
273,2,30.39,22.02,-0.014,5.1,0.00229,23.2,0.38
273,3,30.39,23.16,0.111,8.8,0.00203,22.6,0.51
273,4,30.39,19.6,-0.288,27.8,0.00216,21.1,0.67
273,5,30.39,21.41,-0.059,6.1,0.00227,23.6,0.89
273,6,30.39,22.26,0.001,5.0,0.00152,16.9,0.65
273,7,30.39,22.42,0.101,8.1,0.00245,16.8,0.34
273,8,30.39,20.74,-0.11,8.7,0.00156,19.4,0.8
274,1,28.35,19.82,-0.239,21.4,0.00134,20.9,0.24
274,2,28.35,20.51,-0.107,8.5,0.00215,19.2,0.55
274,3,28.35,21.88,-0.0,5.0,0.00151,19.0,0.23
274,4,28.35,21.24,-0.102,8.2,0.00225,19.9,0.11
274,5,28.35,22.49,0.096,7.8,0.00152,17.8,0.24
274,6,28.35,22.46,0.04,5.5,0.00174,23.0,0.78
274,7,28.35,20.66,-0.175,14.1,0.00175,20.9,0.51
274,8,28.35,21.62,-0.066,6.3,0.0025,20.2,0.31
275,1,28.26,20.85,-0.125,9.7,0.00263,16.7,0.18
275,2,28.26,23.83,0.171,13.7,0.00248,17.4,0.51
275,3,28.26,21.26,-0.078,6.9,0.00248,20.5,0.91
275,4,28.26,23.88,0.203,17.1,0.0023,16.7,0.29
275,5,28.26,20.57,-0.156,12.3,0.00157,18.6,0.29
275,6,28.26,21.51,-0.038,5.5,0.00154,21.9,0.82
275,7,28.26,20.72,-0.116,9.1,0.00213,20.8,0.18
275,8,28.26,22.18,0.017,5.1,0.00234,17.1,0.85
276,1,27.71,22.37,-0.016,5.1,0.00202,24.0,0.11
276,2,27.71,19.36,-0.266,24.8,0.00246,21.8,0.4
276,3,27.71,23.7,0.181,14.7,0.00156,20.6,0.43
276,4,27.71,22.61,0.029,5.3,0.00253,20.9,0.69
276,5,27.71,21.24,-0.094,7.7,0.00252,16.7,0.27
276,6,27.71,20.32,-0.12,9.4,0.00143,17.4,0.04
276,7,27.71,21.11,-0.106,8.5,0.00144,18.9,0.59
276,8,27.71,22.43,0.034,5.4,0.00136,22.0,0.12
277,1,29.2,20.47,-0.197,16.5,0.00138,20.4,0.27
277,2,29.2,21.33,-0.093,7.7,0.0021,16.4,0.28
277,3,29.2,21.65,0.01,5.0,0.0027,16.2,0.47
277,4,29.2,22.21,0.051,5.8,0.00171,17.0,0.91
277,5,29.2,21.07,-0.097,7.9,0.00157,21.0,0.2
277,6,29.2,22.25,0.04,5.5,0.00261,16.1,0.78
277,7,29.2,23.67,0.157,12.4,0.00202,23.0,0.9
277,8,29.2,21.82,-0.049,5.8,0.00228,20.8,0.34
278,1,29.02,21.89,-0.028,5.2,0.00211,17.3,0.03
278,2,29.02,22.46,0.048,5.7,0.00231,18.5,0.31
278,3,29.02,20.49,-0.118,9.3,0.00252,20.5,0.17
278,4,29.02,20.37,-0.118,9.3,0.00176,19.7,0.44
278,5,29.02,22.38,0.064,6.3,0.00259,21.0,0.08
278,6,29.02,19.1,-0.321,32.4,0.0024,16.2,0.42
278,7,29.02,21.17,-0.103,8.3,0.00141,22.2,0.32
278,8,29.02,21.73,-0.019,5.1,0.00211,19.5,0.23
279,1,26.2,20.86,-0.116,9.1,0.00195,16.9,0.72
279,2,26.2,22.51,0.083,7.1,0.00195,21.0,0.67
279,3,26.2,21.19,-0.062,6.2,0.00161,23.7,0.14
279,4,26.2,23.2,0.107,8.5,0.00199,20.0,0.33
279,5,26.2,20.54,-0.123,9.6,0.0017,17.5,0.15
279,6,26.2,22.44,0.014,5.1,0.0026,20.5,0.33
279,7,26.2,19.84,-0.203,17.1,0.00256,21.5,0.13
279,8,26.2,19.4,-0.31,30.9,0.00182,16.5,0.47
280,1,27.91,19.8,-0.206,17.4,0.00146,23.4,0.65
280,2,27.91,22.44,-0.0,5.0,0.00225,20.4,0.4
280,3,27.91,21.79,-0.07,6.5,0.00217,18.8,0.23
280,4,27.91,21.63,-0.041,5.5,0.0023,22.7,0.97
280,5,27.91,23.05,0.111,8.8,0.00143,22.3,0.34
280,6,27.91,20.38,-0.114,9.0,0.00199,17.7,0.04
280,7,27.91,20.96,-0.069,6.5,0.00252,18.6,0.86
280,8,27.91,21.63,0.025,5.2,0.00136,20.5,0.78
281,1,27.65,23.26,0.092,7.6,0.00227,16.3,0.8
281,2,27.65,21.94,-0.023,5.2,0.00196,24.0,0.32
281,3,27.65,20.35,-0.139,10.9,0.0019,22.7,0.02
281,4,27.65,25.27,0.358,37.8,0.00128,22.1,0.52
281,5,27.65,23.68,0.215,18.4,0.00205,21.1,0.73
281,6,27.65,21.04,-0.118,9.3,0.00143,17.5,0.24
281,7,27.65,23.04,0.122,9.5,0.00256,20.9,0.41
281,8,27.65,20.43,-0.192,15.9,0.00176,16.0,0.15
282,1,26.86,22.66,0.113,8.9,0.00218,22.8,0.73
282,2,26.86,21.57,0.036,5.4,0.00129,23.1,0.14
282,3,26.86,19.68,-0.184,15.1,0.00246,23.4,0.77
282,4,26.86,20.14,-0.153,12.1,0.0026,20.5,0.38
282,5,26.86,21.05,-0.102,8.2,0.0014,21.3,0.62
282,6,26.86,20.78,-0.143,11.2,0.00263,18.5,0.86
282,7,26.86,20.97,-0.114,9.0,0.0015,20.3,0.48
282,8,26.86,20.72,-0.151,11.9,0.00272,20.2,0.37
283,1,27.76,20.9,-0.096,7.9,0.00131,17.7,0.42
283,2,27.76,21.45,-0.021,5.1,0.00171,19.8,0.86
283,3,27.76,21.84,-0.062,6.2,0.00225,17.1,0.51
283,4,27.76,19.37,-0.242,21.7,0.00194,21.7,0.01
283,5,27.76,17.88,-0.402,44.3,0.0017,23.0,0.5
283,6,27.76,21.27,-0.077,6.8,0.00139,18.1,0.19
283,7,27.76,22.07,-0.012,5.0,0.00228,22.3,0.85
283,8,27.76,22.72,0.084,7.2,0.00196,17.7,0.01
284,1,26.86,21.41,-0.09,7.5,0.00237,17.4,0.81
284,2,26.86,21.99,0.006,5.0,0.0025,19.7,0.87
284,3,26.86,20.24,-0.148,11.6,0.00268,16.6,0.58
284,4,26.86,23.19,0.128,10.0,0.00147,23.7,0.51
284,5,26.86,22.53,0.077,6.8,0.0013,22.8,0.99
284,6,26.86,22.18,0.057,6.0,0.00275,16.7,0.95
284,7,26.86,20.6,-0.105,8.4,0.00273,23.2,0.26
284,8,26.86,22.42,-0.016,5.1,0.00273,22.9,0.98
285,1,28.3,23.84,0.25,22.7,0.0017,19.9,0.6
285,2,28.3,22.33,0.052,5.8,0.0024,19.1,0.41
285,3,28.3,21.49,-0.038,5.5,0.0016,23.7,0.01
285,4,28.3,22.56,0.084,7.2,0.00251,16.7,0.58
285,5,28.3,21.33,-0.039,5.5,0.00194,18.0,0.67
285,6,28.3,21.28,-0.048,5.7,0.0027,20.4,0.97
285,7,28.3,23.27,0.091,7.5,0.00197,17.8,0.54
285,8,28.3,20.54,-0.117,9.2,0.00204,21.2,0.67
286,1,27.02,23.98,0.197,16.5,0.00246,16.5,0.26
286,2,27.02,21.44,-0.074,6.7,0.00184,19.6,0.9
286,3,27.02,20.1,-0.215,18.5,0.0021,17.5,0.77
286,4,27.02,23.06,0.12,9.4,0.00163,17.2,0.66
286,5,27.02,23.74,0.205,17.2,0.00245,18.1,0.66
286,6,27.02,21.0,-0.134,10.5,0.00224,21.9,0.93
286,7,27.02,21.74,-0.028,5.2,0.00266,19.1,0.41
286,8,27.02,20.46,-0.133,10.4,0.00228,16.5,0.56
287,1,28.77,20.07,-0.23,20.2,0.00131,23.2,0.42
287,2,28.77,20.53,-0.177,14.3,0.00197,20.9,0.17
287,3,28.77,22.27,0.031,5.3,0.00233,23.6,0.72
287,4,28.77,22.95,0.082,7.1,0.00245,23.9,0.01
287,5,28.77,19.51,-0.249,22.6,0.00238,19.5,0.72
287,6,28.77,19.91,-0.217,18.7,0.00274,16.7,0.7
287,7,28.77,21.64,-0.045,5.6,0.00148,22.8,0.51
287,8,28.77,19.33,-0.28,26.7,0.00255,23.0,0.96
288,1,27.63,21.13,-0.127,9.9,0.00274,20.2,0.49
288,2,27.63,20.48,-0.078,6.9,0.00221,19.6,0.01
288,3,27.63,22.11,-0.048,5.7,0.00167,22.6,0.95
288,4,27.63,21.49,-0.024,5.2,0.00249,18.7,0.13
288,5,27.63,21.94,0.068,6.4,0.00233,21.0,0.3
288,6,27.63,19.58,-0.193,16.0,0.00247,20.9,0.35
288,7,27.63,22.39,0.04,5.5,0.00132,19.4,0.18
288,8,27.63,22.97,0.168,13.5,0.00155,18.2,0.16
289,1,27.84,21.08,-0.076,6.8,0.00183,21.4,0.69
289,2,27.84,23.44,0.14,11.0,0.00183,16.2,0.8
289,3,27.84,23.22,0.105,8.4,0.00255,18.6,0.63
289,4,27.84,21.41,-0.073,6.6,0.00138,18.7,0.36
289,5,27.84,19.4,-0.323,32.6,0.00151,22.4,0.98
289,6,27.84,21.59,0.002,5.0,0.00266,20.6,0.24
289,7,27.84,21.23,-0.101,8.1,0.00226,22.5,0.53
289,8,27.84,21.77,0.019,5.1,0.00129,17.9,0.54
290,1,28.7,21.37,-0.079,6.9,0.00187,18.4,0.24
290,2,28.7,22.37,0.05,5.8,0.00214,20.1,0.64
290,3,28.7,21.04,-0.086,7.3,0.00219,23.8,0.63
290,4,28.7,21.35,-0.08,7.0,0.00247,19.9,0.97
290,5,28.7,19.92,-0.138,10.8,0.00221,18.0,0.13
290,6,28.7,20.84,-0.114,9.0,0.0026,19.6,0.25
290,7,28.7,23.5,0.146,11.4,0.00172,23.4,0.25
290,8,28.7,21.59,-0.032,5.3,0.0024,21.1,0.58
291,1,30.94,20.44,-0.151,11.9,0.00204,23.8,0.19
291,2,30.94,20.03,-0.205,17.3,0.00274,21.3,0.75
291,3,30.94,20.82,-0.151,11.9,0.00152,20.0,0.3
291,4,30.94,21.09,-0.096,7.8,0.0025,17.6,0.8
291,5,30.94,22.99,0.053,5.9,0.00203,23.0,0.68
291,6,30.94,22.16,-0.013,5.1,0.00128,18.4,0.08
291,7,30.94,20.57,-0.092,7.6,0.0014,16.9,0.05
291,8,30.94,21.91,-0.059,6.1,0.00223,19.8,0.28
292,1,28.86,20.3,-0.159,12.6,0.00219,20.8,0.06
292,2,28.86,21.24,-0.111,8.8,0.00158,16.9,0.16
292,3,28.86,20.53,-0.115,9.0,0.00168,17.8,0.78
292,4,28.86,19.98,-0.198,16.5,0.00182,22.3,0.45
292,5,28.86,22.53,0.068,6.4,0.00263,20.9,0.07
292,6,28.86,20.51,-0.178,14.4,0.00181,19.1,0.08
292,7,28.86,23.11,0.088,7.4,0.00196,20.7,0.87
292,8,28.86,23.87,0.179,14.6,0.00137,16.4,0.69
293,1,30.03,22.35,0.008,5.0,0.00238,16.7,0.45
293,2,30.03,22.37,0.014,5.1,0.00258,20.8,0.71
293,3,30.03,21.7,0.002,5.0,0.00183,17.4,0.74
293,4,30.03,21.84,-0.055,6.0,0.00262,23.8,0.76
293,5,30.03,22.01,-0.005,5.0,0.00197,18.3,0.81
293,6,30.03,21.62,-0.072,6.6,0.00145,22.4,0.1
293,7,30.03,19.78,-0.217,18.6,0.00197,16.1,0.11
293,8,30.03,22.87,0.065,6.3,0.00151,17.6,0.33
294,1,31.77,22.48,0.014,5.1,0.00255,17.7,0.1
294,2,31.77,21.05,-0.066,6.4,0.0021,20.0,0.95
294,3,31.77,22.41,-0.004,5.0,0.00268,22.9,0.5
294,4,31.77,23.44,0.148,11.6,0.0017,16.4,0.48
294,5,31.77,21.07,-0.109,8.7,0.00177,16.8,0.33
294,6,31.77,20.72,-0.129,10.0,0.00143,18.1,0.54
294,7,31.77,21.92,-0.048,5.7,0.00166,22.9,0.14
294,8,31.77,20.74,-0.084,7.2,0.00199,23.7,0.75
295,1,32.15,21.31,-0.063,6.2,0.00228,23.9,0.16
295,2,32.15,21.3,-0.025,5.2,0.00271,22.2,0.08
295,3,32.15,22.1,0.053,5.9,0.00242,22.4,0.91
295,4,32.15,21.28,-0.1,8.1,0.00141,16.9,0.08
295,5,32.15,21.78,-0.012,5.0,0.00165,20.6,0.62
295,6,32.15,20.78,-0.147,11.6,0.00212,23.1,0.02
295,7,32.15,21.2,-0.107,8.5,0.00216,16.4,0.27
295,8,32.15,18.64,-0.302,29.7,0.00128,18.9,0.19
296,1,29.2,21.66,-0.013,5.1,0.00258,22.9,0.91
296,2,29.2,21.54,-0.062,6.2,0.00227,21.3,0.58
296,3,29.2,21.55,-0.085,7.2,0.00254,19.2,0.68
296,4,29.2,21.05,-0.062,6.2,0.00225,22.6,0.36
296,5,29.2,22.18,0.023,5.2,0.00265,22.0,0.9
296,6,29.2,21.81,-0.041,5.5,0.00185,21.5,0.19
296,7,29.2,20.83,-0.112,8.9,0.00254,18.1,0.6
296,8,29.2,21.19,-0.062,6.2,0.00226,23.7,0.47
297,1,30.24,19.64,-0.207,17.5,0.00181,18.7,0.58
297,2,30.24,18.78,-0.291,28.1,0.00199,17.0,0.15
297,3,30.24,20.55,-0.115,9.1,0.00235,17.8,0.02
297,4,30.24,22.22,0.03,5.3,0.00247,22.3,0.51
297,5,30.24,21.64,-0.068,6.4,0.0024,18.3,0.35
297,6,30.24,22.04,0.007,5.0,0.00264,21.2,0.9
297,7,30.24,21.13,-0.074,6.7,0.00239,21.1,0.36
297,8,30.24,23.34,0.156,12.3,0.00173,20.5,0.27
298,1,29.46,20.36,-0.187,15.4,0.00188,19.7,0.68
298,2,29.46,20.73,-0.146,11.5,0.00254,19.8,0.32
298,3,29.46,18.47,-0.301,29.6,0.00221,17.0,0.56
298,4,29.46,22.57,0.069,6.5,0.00257,22.1,0.75
298,5,29.46,22.66,0.023,5.2,0.00129,19.1,0.78
298,6,29.46,19.06,-0.247,22.3,0.00134,18.5,0.19
298,7,29.46,19.06,-0.34,35.1,0.00212,18.0,0.9
298,8,29.46,21.42,-0.072,6.6,0.00175,20.2,0.39
299,1,31.08,20.72,-0.09,7.5,0.00249,22.9,0.37
299,2,31.08,21.14,-0.086,7.3,0.00166,16.2,0.38
299,3,31.08,19.96,-0.19,15.6,0.00217,18.0,0.78
299,4,31.08,19.91,-0.161,12.8,0.00132,23.4,0.45
299,5,31.08,20.5,-0.168,13.5,0.00151,16.5,0.81
299,6,31.08,22.87,0.097,7.9,0.0024,16.7,0.08
299,7,31.08,24.65,0.234,20.7,0.0016,20.5,0.07
299,8,31.08,20.19,-0.198,16.6,0.00147,22.9,0.24
300,1,30.49,21.64,-0.064,6.3,0.00131,16.1,0.55
300,2,30.49,21.04,-0.122,9.5,0.00263,20.7,0.45
300,3,30.49,22.66,0.02,5.1,0.00201,16.8,0.03
300,4,30.49,22.87,0.049,5.8,0.00246,22.8,0.48
300,5,30.49,21.16,-0.082,7.1,0.0025,17.7,1.0
300,6,30.49,21.75,-0.028,5.3,0.00203,23.4,0.18
300,7,30.49,21.73,-0.061,6.2,0.0024,22.8,0.18
300,8,30.49,22.0,0.049,5.7,0.00186,22.7,0.5
301,1,29.52,18.55,-0.349,36.5,0.00197,18.7,0.97
301,2,29.52,23.54,0.149,11.7,0.0016,20.4,0.02
301,3,29.52,22.52,0.083,7.1,0.00184,19.0,0.47
301,4,29.52,18.79,-0.337,34.6,0.00262,22.0,0.4
301,5,29.52,21.01,-0.068,6.4,0.00156,19.2,0.28
301,6,29.52,21.7,-0.004,5.0,0.00276,17.9,0.93
301,7,29.52,22.48,0.046,5.7,0.00231,19.4,0.67
301,8,29.52,20.27,-0.165,13.2,0.0027,23.8,0.54
302,1,28.07,21.36,-0.082,7.1,0.00208,23.2,0.48
302,2,28.07,21.94,-0.052,5.8,0.00149,17.3,0.06
302,3,28.07,21.39,-0.091,7.6,0.00229,21.0,0.2
302,4,28.07,22.86,0.11,8.7,0.00236,22.9,0.32
302,5,28.07,22.3,0.028,5.2,0.00222,16.0,0.07
302,6,28.07,22.58,0.077,6.8,0.00203,22.0,0.33
302,7,28.07,20.28,-0.155,12.2,0.0025,19.7,0.35
302,8,28.07,22.6,0.054,5.9,0.00231,17.1,0.98
303,1,27.23,21.44,-0.06,6.1,0.00194,22.7,0.3
